38:17:c3:1f:00:b0,60:32:b1:3e:1a:b7,38:17:c3:1f:00:b1,38:17:c3:1f:00:b2,60:32:b1:3e:1a:b8,44:48:c1:91:d0:10,44:48:c1:91:d0:12,44:48:c1:91:d0:14,b4:5d:50:e1:96:53,20:a6:cd:42:0a:c3,b4:5d:50:e1:96:43,20:a6:cd:42:0a:d1,20:a6:cd:42:0a:d3,b4:5d:50:e1:96:51,b4:5d:50:e1:96:52,38:17:c3:1f:09:93,20:a6:cd:42:0a:d0,38:17:c3:1f:14:12,20:a6:cd:42:0a:c1,20:a6:cd:42:0a:c0,44:48:c1:91:d0:00,44:48:c1:91:d0:02,38:17:c3:1f:09:92,38:17:c3:1f:14:11,b4:5d:50:e1:96:41,38:17:c3:24:47:51,38:17:c3:1f:19:d1,44:48:c1:91:95:b3,44:48:c1:91:95:b0,38:17:c3:19:45:b2,44:48:c1:91:95:b1,38:17:c3:1f:09:91,38:17:c3:19:45:b1,38:17:c3:24:47:52,38:17:c3:1f:19:d2,44:48:c1:91:d0:04,38:17:c3:1f:09:83,a8:bd:27:4c:aa:83,b4:5d:50:e1:96:42,44:48:c1:91:95:a3,a8:bd:27:4c:aa:93,a8:bd:27:4c:aa:92,44:48:c1:91:d0:11,20:a6:cd:42:0a:d2,b4:5d:50:e1:96:50,38:17:c3:1f:14:10,20:a6:cd:42:0a:c2,44:48:c1:91:d0:01,38:17:c3:19:45:b0,38:17:c3:24:47:50,44:48:c1:91:95:b2,38:17:c3:1f:19:d0,b4:5d:50:e1:96:40,a8:bd:27:4c:aa:90,72:32:b1:3e:1a:b8,38:17:c3:1f:00:a2,38:17:c3:19:45:a2,38:17:c3:1f:00:a0,9c:d6:43:60:92:e0,38:17:c3:1f:00:a1,38:17:c3:1f:14:01,38:17:c3:1f:14:02,38:17:c3:1f:09:81,38:17:c3:1f:09:82,80:8d:b7:55:25:e3,38:17:c3:1f:09:90,38:17:c3:1f:09:80,20:a6:cd:42:13:f0,a8:bd:27:4c:aa:91,38:17:c3:19:45:a1,38:17:c3:1f:14:00,38:17:c3:22:61:90,38:17:c3:19:45:a0,66:2a:2f:53:7c:99,44:48:c1:91:95:a1,38:17:c3:24:56:50,72:32:b1:3e:1a:b7,44:48:c1:91:95:a0,a8:bd:27:4c:aa:81,44:48:c1:91:95:a2,ac:e2:d3:c4:08:e6,a8:bd:27:4c:aa:82,20:a6:cd:42:0b:e3,a8:bd:27:4c:aa:80,38:17:c3:1f:19:f0,38:17:c3:1f:19:f2,38:17:c3:1f:19:f1,38:17:c3:19:d7:70,38:17:c3:19:d7:72,38:17:c3:19:d7:71,38:17:c3:19:d7:62,20:a6:cd:42:0b:f3,08:36:c9:53:bf:8b,20:a6:cd:42:0b:e1,20:a6:cd:42:0b:e2,20:a6:cd:42:0b:e0,20:a6:cd:42:0b:f0,38:17:c3:19:d7:61,38:17:c3:19:d7:60,20:a6:cd:42:0b:f2,20:a6:cd:42:0b:f1,80:8d:b7:55:25:f3,38:17:c3:19:36:30,80:8d:b7:55:25:f1,80:8d:b7:55:25:f2,80:8d:b7:55:25:f0,80:8d:b7:55:35:03,38:17:c3:19:36:32,38:17:c3:19:36:31,80:8d:b7:55:3a:51,80:8d:b7:55:3a:52,80:8d:b7:55:25:e2,80:8d:b7:55:3a:50,80:8d:b7:55:25:e1,80:8d:b7:55:3a:41,80:8d:b7:55:25:e0,b0:be:76:f8:30:5e,80:8d:b7:55:35:13,80:8d:b7:55:35:10,80:8d:b7:55:35:02,38:17:c3:1e:ff:10,80:8d:b7:55:35:11,80:8d:b7:55:35:12,80:8d:b7:55:3a:40,80:8d:b7:55:3a:42,38:17:c3:19:71:91,80:8d:b7:55:35:01,38:17:c3:19:71:90,80:8d:b7:55:39:d0,80:8d:b7:55:35:00,68:ff:7b:e4:af:38,80:8d:b7:55:39:c2,80:8d:b7:55:39:c1,68:ff:7b:e4:af:39,38:17:c3:19:71:82,38:17:c3:19:71:92,00:4e:35:df:06:40,38:17:c3:1e:ff:11,38:17:c3:1e:ff:12,38:17:c3:19:71:81,20:a6:cd:50:24:a1,20:a6:cd:50:24:a2,20:a6:cd:50:24:a0,38:17:c3:19:36:21,38:17:c3:19:36:22,38:17:c3:19:36:20,38:17:c3:19:71:80,ea:9e:b4:53:24:54,38:17:c3:1f:22:31,38:17:c3:1f:22:30,38:17:c3:1e:ff:02,38:17:c3:1e:ff:01,80:8d:b7:55:29:c2,80:8d:b7:55:39:d2,80:8d:b7:55:39:d1,38:17:c3:1e:ff:00,38:17:c3:1f:22:32,80:8d:b7:55:29:d1,80:8d:b7:55:29:d2,80:8d:b7:55:29:c1,80:8d:b7:55:29:d0,80:8d:b7:55:29:c0,20:a6:cd:50:24:b0,00:4e:35:de:e1:12,80:8d:b7:55:39:c0,00:4e:35:df:06:50,00:4e:35:df:06:41,00:4e:35:df:06:52,00:4e:35:df:06:42,00:4e:35:df:06:51,20:a6:cd:50:24:b1,20:a6:cd:50:24:b2,38:17:c3:1f:22:22,38:17:c3:1f:22:21,38:17:c3:1f:22:20,00:4e:35:de:e1:10,00:4e:35:de:e1:11,38:17:c3:1f:0e:00,38:17:c3:1f:0e:02,38:17:c3:1f:0e:01,38:17:c3:1f:0e:12,38:17:c3:1f:0e:11,38:17:c3:1f:0e:10,80:8d:b7:55:4d:02,80:8d:b7:55:4d:01,80:8d:b7:55:4d:00,x,y,label
-100,-100,-74,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-87,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-47,-100,-88,-100,-100,-100,-100,-53,-53,-53,-54,-100,-100,-100,-100,-100,-100,-54,-54,-100,-100,-80,-100,-80,-80,-80,-100,-100,-100,-82,-81,-84,-82,-84,-81,-77,-88,-84,-84,-81,-71,-83,-84,-81,-81,-100,-100,-100,-88,-100,-100,-88,-86,-100,-100,-100,-100,-72,-71,-100,-75,-74,-76,-100,-100,-100,-100,-86,-100,-88,-75,-100,-79,-88,-87,-75,-100,-81,-81,-78,-81,-79,-89,-100,-87,-100,-100,-88,-100,-91,-87,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,843,175,40
-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-48,-100,-100,-100,-100,-100,-100,-53,-53,-53,-55,-100,-100,-100,-100,-100,-100,-55,-55,-100,-100,-80,-100,-80,-79,-80,-100,-100,-100,-82,-82,-81,-82,-82,-81,-82,-88,-84,-83,-100,-71,-83,-83,-81,-81,-100,-100,-100,-88,-100,-100,-88,-86,-90,-100,-100,-100,-100,-71,-100,-77,-76,-77,-100,-100,-100,-100,-86,-100,-100,-76,-76,-79,-88,-88,-75,-100,-84,-83,-78,-83,-78,-88,-100,-87,-100,-100,-88,-100,-91,-87,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,843,175,40
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-47,-100,-100,-100,-100,-100,-100,-56,-56,-56,-58,-100,-100,-100,-100,-100,-100,-58,-58,-100,-100,-79,-100,-79,-79,-79,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-85,-85,-82,-100,-82,-85,-100,-100,-100,-82,-100,-100,-82,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-92,-100,-100,-100,-80,-80,-77,-80,-78,-85,-100,-85,-88,-100,-88,-100,-87,-84,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,860,175,41
-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-48,-100,-100,-100,-100,-100,-100,-57,-56,-56,-58,-100,-100,-100,-100,-100,-100,-58,-58,-100,-100,-81,-100,-81,-81,-82,-80,-100,-100,-100,-100,-100,-100,-100,-81,-100,-81,-84,-84,-82,-100,-84,-84,-100,-80,-100,-81,-100,-90,-82,-100,-87,-86,-100,-100,-100,-100,-100,-100,-100,-72,-100,-72,-100,-100,-100,-100,-84,-100,-90,-100,-76,-77,-89,-89,-76,-88,-79,-79,-77,-80,-78,-85,-100,-86,-88,-100,-88,-100,-87,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,860,175,41
-77,-100,-77,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-81,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-47,-100,-100,-100,-100,-100,-100,-57,-57,-57,-59,-100,-100,-100,-100,-100,-100,-59,-58,-100,-100,-80,-100,-80,-80,-80,-80,-100,-100,-100,-100,-100,-100,-100,-81,-100,-81,-83,-83,-80,-74,-83,-83,-100,-82,-100,-81,-100,-90,-81,-100,-87,-86,-100,-100,-100,-100,-74,-73,-100,-71,-71,-71,-100,-100,-100,-100,-85,-87,-89,-63,-75,-65,-91,-90,-76,-88,-79,-79,-63,-80,-100,-86,-100,-85,-100,-100,-100,-100,-100,-85,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,860,175,41
-77,-100,-77,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-48,-100,-100,-100,-100,-100,-100,-57,-56,-56,-60,-100,-100,-100,-100,-100,-100,-59,-60,-100,-100,-80,-100,-80,-80,-80,-80,-100,-100,-100,-100,-80,-100,-80,-81,-100,-79,-83,-82,-80,-75,-83,-83,-100,-81,-100,-81,-100,-90,-81,-100,-100,-100,-88,-100,-100,-100,-74,-73,-100,-71,-71,-70,-100,-100,-100,-100,-85,-89,-88,-63,-75,-75,-92,-90,-76,-88,-78,-78,-76,-78,-76,-86,-100,-85,-100,-100,-100,-100,-100,-87,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,860,175,41
-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-81,-100,-81,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-48,-100,-100,-100,-100,-100,-100,-57,-57,-56,-59,-100,-100,-100,-100,-100,-100,-59,-59,-100,-100,-79,-100,-79,-78,-79,-82,-100,-100,-85,-84,-71,-84,-81,-80,-73,-83,-82,-82,-81,-75,-81,-82,-100,-81,-100,-81,-100,-92,-100,-100,-86,-100,-88,-100,-100,-100,-75,-100,-100,-71,-71,-71,-100,-100,-100,-100,-85,-89,-89,-76,-76,-75,-89,-92,-76,-88,-78,-78,-76,-78,-76,-86,-100,-87,-100,-91,-88,-89,-88,-87,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,860,175,41
-77,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-81,-100,-81,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-52,-100,-100,-100,-100,-100,-100,-57,-57,-57,-59,-100,-100,-100,-100,-100,-100,-59,-59,-100,-100,-79,-100,-79,-80,-80,-82,-100,-100,-84,-85,-71,-84,-81,-78,-73,-82,-82,-82,-81,-75,-82,-81,-100,-79,-100,-81,-100,-91,-82,-100,-86,-86,-100,-100,-100,-100,-75,-100,-100,-71,-71,-71,-100,-100,-100,-100,-86,-89,-89,-76,-76,-77,-91,-90,-100,-100,-79,-78,-77,-79,-77,-87,-100,-86,-100,-91,-89,-89,-90,-88,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,860,175,41
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-46,-100,-100,-100,-100,-100,-100,-61,-61,-61,-59,-100,-100,-100,-100,-100,-100,-59,-58,-100,-100,-78,-100,-78,-78,-78,-78,-100,-100,-80,-80,-100,-81,-100,-81,-100,-87,-78,-79,-81,-100,-78,-79,-82,-81,-87,-81,-87,-90,-81,-100,-84,-85,-100,-100,-87,-100,-100,-100,-100,-71,-71,-71,-100,-100,-100,-100,-85,-87,-86,-73,-100,-73,-90,-91,-100,-86,-100,-100,-73,-100,-73,-85,-83,-100,-100,-100,-89,-100,-100,-84,-85,-100,-100,-100,-88,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,877,175,42
-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-46,-100,-100,-100,-100,-100,-100,-61,-60,-60,-59,-100,-100,-100,-100,-100,-100,-59,-59,-100,-100,-78,-100,-78,-78,-78,-80,-100,-100,-81,-81,-100,-81,-100,-81,-100,-89,-78,-79,-81,-100,-79,-79,-82,-82,-87,-81,-88,-89,-77,-87,-84,-85,-81,-100,-87,-100,-100,-74,-100,-71,-71,-71,-100,-100,-100,-100,-87,-87,-86,-74,-74,-73,-89,-89,-81,-86,-100,-100,-74,-100,-73,-83,-82,-100,-89,-100,-90,-100,-88,-85,-84,-100,-100,-100,-89,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,877,175,42
-70,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-50,-100,-100,-100,-100,-100,-100,-65,-64,-65,-59,-100,-100,-100,-100,-100,-100,-59,-59,-100,-100,-79,-100,-79,-79,-79,-80,-100,-100,-81,-81,-100,-80,-100,-100,-100,-89,-78,-79,-81,-100,-78,-78,-100,-82,-87,-82,-87,-89,-81,-87,-100,-100,-87,-100,-87,-100,-100,-74,-100,-70,-100,-71,-100,-100,-100,-100,-87,-86,-85,-74,-74,-73,-90,-89,-74,-86,-78,-78,-72,-78,-73,-84,-82,-100,-87,-100,-88,-100,-90,-84,-85,-100,-100,-100,-89,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,877,175,42
-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-90,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-46,-100,-100,-100,-100,-100,-100,-64,-63,-63,-59,-100,-100,-100,-100,-100,-100,-59,-59,-100,-100,-78,-100,-77,-78,-78,-78,-100,-100,-80,-80,-100,-80,-100,-82,-100,-100,-79,-79,-82,-100,-79,-79,-81,-81,-86,-82,-85,-91,-82,-88,-100,-100,-87,-100,-86,-100,-100,-100,-100,-70,-70,-70,-100,-100,-100,-100,-85,-87,-87,-73,-100,-73,-89,-90,-74,-86,-78,-78,-74,-78,-74,-85,-90,-100,-91,-100,-91,-100,-91,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,877,175,42
-70,-100,-70,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-90,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-51,-100,-100,-100,-100,-100,-100,-62,-62,-62,-59,-100,-100,-100,-100,-100,-100,-59,-59,-100,-100,-77,-100,-77,-77,-77,-78,-100,-100,-81,-80,-76,-81,-76,-82,-77,-83,-78,-79,-81,-74,-78,-78,-81,-81,-86,-81,-85,-92,-81,-88,-87,-87,-100,-100,-86,-100,-73,-73,-100,-70,-71,-70,-100,-100,-100,-100,-85,-86,-87,-73,-100,-73,-89,-89,-74,-87,-78,-78,-73,-78,-73,-86,-90,-100,-91,-100,-89,-88,-91,-84,-85,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,877,175,42
-70,-100,-70,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-52,-100,-100,-100,-100,-100,-100,-61,-61,-61,-59,-100,-100,-100,-100,-100,-100,-59,-59,-100,-100,-77,-100,-77,-77,-77,-80,-100,-100,-81,-81,-76,-80,-76,-81,-77,-76,-78,-78,-82,-74,-78,-78,-81,-81,-86,-81,-87,-91,-82,-89,-86,-87,-100,-100,-87,-100,-73,-73,-100,-70,-70,-70,-100,-100,-100,-100,-85,-86,-87,-75,-75,-72,-90,-90,-100,-87,-78,-78,-73,-78,-73,-85,-89,-100,-87,-100,-89,-88,-100,-84,-85,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,877,175,42
-74,-100,-74,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-44,-100,-100,-100,-100,-100,-100,-59,-58,-59,-61,-100,-100,-100,-100,-100,-100,-62,-62,-100,-100,-77,-100,-77,-77,-77,-100,-100,-100,-82,-81,-79,-82,-100,-100,-80,-100,-100,-100,-100,-70,-100,-100,-77,-79,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-70,-70,-100,-73,-100,-73,-100,-100,-100,-100,-86,-87,-88,-67,-100,-75,-89,-89,-67,-89,-79,-79,-74,-78,-100,-83,-100,-100,-100,-100,-100,-100,-100,-83,-83,-88,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,894,175,43
-74,-100,-74,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-46,-100,-100,-100,-100,-100,-100,-59,-58,-58,-62,-100,-100,-100,-100,-100,-100,-62,-62,-100,-100,-77,-100,-76,-77,-77,-80,-100,-100,-81,-82,-79,-82,-100,-72,-81,-80,-79,-79,-77,-71,-79,-79,-77,-79,-100,-79,-90,-89,-78,-100,-100,-100,-100,-100,-100,-100,-71,-71,-100,-76,-67,-68,-100,-100,-100,-100,-87,-88,-90,-67,-67,-68,-88,-88,-67,-88,-79,-79,-74,-78,-71,-83,-100,-100,-100,-100,-100,-100,-100,-82,-83,-88,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,894,175,43
-74,-100,-74,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-50,-100,-100,-100,-100,-100,-100,-58,-58,-58,-63,-100,-100,-100,-100,-100,-100,-63,-63,-100,-100,-78,-100,-78,-78,-78,-80,-100,-100,-82,-82,-100,-82,-100,-79,-81,-85,-80,-79,-77,-71,-79,-79,-79,-79,-100,-79,-90,-89,-78,-100,-100,-100,-100,-100,-100,-100,-71,-71,-100,-76,-72,-68,-100,-100,-100,-100,-73,-87,-88,-69,-67,-75,-89,-89,-69,-88,-100,-100,-75,-100,-76,-83,-100,-100,-100,-100,-100,-100,-100,-84,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,894,175,43
-74,-100,-74,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-82,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-46,-100,-100,-100,-100,-100,-100,-58,-59,-59,-63,-100,-100,-100,-100,-100,-100,-63,-58,-100,-100,-77,-100,-77,-77,-77,-80,-100,-100,-82,-83,-81,-82,-100,-79,-80,-81,-79,-80,-100,-71,-79,-80,-78,-79,-100,-100,-90,-89,-100,-100,-88,-87,-100,-100,-100,-100,-71,-71,-100,-75,-75,-75,-100,-100,-100,-100,-73,-90,-91,-69,-100,-76,-89,-89,-69,-88,-79,-79,-77,-80,-76,-83,-100,-87,-100,-100,-100,-100,-100,-83,-82,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,894,175,43
-100,-100,-74,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-83,-100,-83,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-50,-100,-100,-100,-100,-100,-100,-58,-58,-58,-62,-100,-100,-100,-100,-100,-100,-62,-62,-100,-100,-77,-100,-77,-77,-77,-80,-100,-100,-82,-82,-81,-100,-80,-77,-81,-83,-79,-79,-78,-72,-79,-79,-78,-79,-100,-100,-90,-89,-100,-100,-88,-87,-100,-100,-100,-100,-71,-71,-100,-75,-76,-76,-100,-100,-100,-100,-86,-90,-87,-69,-69,-76,-89,-89,-69,-89,-79,-80,-76,-79,-76,-81,-100,-87,-100,-100,-100,-100,-100,-83,-82,-90,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,894,175,43
