38:17:c3:1f:00:b0,60:32:b1:3e:1a:b7,72:32:b1:3e:1a:b7,38:17:c3:1f:00:b1,38:17:c3:1f:00:b2,60:32:b1:3e:1a:b8,72:32:b1:3e:1a:b8,b4:5d:50:e1:96:53,20:a6:cd:42:0a:d3,b4:5d:50:e1:96:51,b4:5d:50:e1:96:52,20:a6:cd:42:0a:d1,20:a6:cd:42:0a:d0,38:17:c3:1f:00:a2,44:48:c1:91:d0:04,b4:5d:50:e1:96:43,20:a6:cd:42:0a:c3,44:48:c1:91:d0:14,44:48:c1:91:d0:12,44:48:c1:91:d0:10,38:17:c3:24:47:52,38:17:c3:1f:09:91,38:17:c3:1f:09:92,38:17:c3:1f:09:93,38:17:c3:24:47:51,b4:5d:50:e1:96:41,b4:5d:50:e1:96:42,20:a6:cd:42:0a:c1,20:a6:cd:42:0a:c0,38:17:c3:1f:14:02,38:17:c3:1f:14:01,38:17:c3:1f:14:12,38:17:c3:1f:09:83,38:17:c3:1f:14:11,38:17:c3:19:45:b2,38:17:c3:19:45:b1,44:48:c1:91:95:b0,44:48:c1:91:95:b1,44:48:c1:91:95:b3,44:48:c1:91:95:a0,44:48:c1:91:d0:02,44:48:c1:91:95:a1,44:48:c1:91:d0:00,38:17:c3:19:45:a1,38:17:c3:1f:19:d1,a8:bd:27:4c:aa:81,a8:bd:27:4c:aa:83,44:48:c1:91:95:a3,38:17:c3:19:45:a2,a8:bd:27:4c:aa:82,38:17:c3:1f:19:d2,20:a6:cd:42:13:f2,a8:bd:27:4c:aa:93,b4:5d:50:e1:96:50,20:a6:cd:42:0a:d2,38:17:c3:1f:09:90,44:48:c1:91:d0:11,38:17:c3:24:47:50,b4:5d:50:e1:96:40,20:a6:cd:42:0a:c2,38:17:c3:1f:14:00,9c:d6:43:60:92:e0,38:17:c3:19:45:b0,44:48:c1:91:95:b2,38:17:c3:1f:14:10,44:48:c1:91:d0:01,44:48:c1:91:95:a2,38:17:c3:1f:19:d0,38:17:c3:19:45:a0,a8:bd:27:4c:aa:80,44:48:c1:91:aa:30,a8:bd:27:4c:aa:90,20:a6:cd:42:13:f0,38:17:c3:1f:00:a1,38:17:c3:1f:09:81,38:17:c3:1f:09:82,a8:bd:27:4c:aa:92,38:17:c3:1f:00:a0,38:17:c3:1f:09:80,a8:bd:27:4c:aa:91,38:17:c3:22:5e:f0,66:2a:2f:53:7c:99,ac:e2:d3:c4:08:e6,38:17:c3:22:61:90,38:17:c3:19:d7:70,38:17:c3:1f:19:f0,38:17:c3:1f:19:f1,38:17:c3:1f:19:f2,20:a6:cd:42:0b:e3,38:17:c3:19:36:30,20:a6:cd:42:0b:f3,38:17:c3:19:d7:62,38:17:c3:19:d7:61,80:8d:b7:55:25:e3,38:17:c3:19:d7:60,20:a6:cd:42:0b:f0,20:a6:cd:42:0b:e0,38:17:c3:19:d7:72,38:17:c3:19:d7:71,20:a6:cd:42:0b:e1,20:a6:cd:42:0b:e2,20:a6:cd:42:0b:f1,20:a6:cd:42:0b:f2,80:8d:b7:55:35:03,38:17:c3:19:36:32,38:17:c3:19:36:31,80:8d:b7:55:25:f3,80:8d:b7:55:25:f0,80:8d:b7:55:25:f2,80:8d:b7:55:25:f1,80:8d:b7:55:35:13,80:8d:b7:55:35:10,80:8d:b7:55:3a:50,80:8d:b7:55:35:11,80:8d:b7:55:35:12,80:8d:b7:55:3a:51,80:8d:b7:55:25:e2,80:8d:b7:55:35:01,80:8d:b7:55:25:e1,80:8d:b7:55:35:02,80:8d:b7:55:25:e0,80:8d:b7:55:35:00,38:17:c3:1e:ff:10,b0:be:76:f8:30:5e,80:8d:b7:55:3a:52,80:8d:b7:55:3a:40,80:8d:b7:55:3a:42,38:17:c3:19:71:90,68:ff:7b:e4:af:39,80:8d:b7:55:3a:41,38:17:c3:19:71:92,38:17:c3:19:71:91,38:17:c3:19:71:81,38:17:c3:19:71:82,38:17:c3:19:71:80,ea:9e:b4:53:24:54,38:17:c3:19:36:22,38:17:c3:19:36:21,38:17:c3:19:36:20,38:17:c3:1e:ff:01,38:17:c3:1e:ff:02,80:8d:b7:55:39:d2,20:a6:cd:50:24:a2,38:17:c3:1e:ff:00,80:8d:b7:55:39:d0,20:a6:cd:50:24:a0,20:a6:cd:50:24:a1,80:8d:b7:55:29:c2,80:8d:b7:55:29:c1,80:8d:b7:55:29:c0,38:17:c3:1e:ff:12,68:ff:7b:e4:af:38,80:8d:b7:55:29:d1,80:8d:b7:55:29:d2,80:8d:b7:55:29:d0,38:17:c3:1e:ff:11,80:8d:b7:55:39:d1,38:17:c3:1f:22:30,38:17:c3:1f:22:32,38:17:c3:1f:22:31,00:4e:35:df:06:50,00:4e:35:df:06:51,00:4e:35:df:06:52,80:8d:b7:55:39:c2,80:8d:b7:55:39:c0,80:8d:b7:55:39:c1,20:a6:cd:50:24:b0,00:4e:35:de:e1:12,00:4e:35:df:06:40,00:4e:35:df:06:41,00:4e:35:df:06:42,20:a6:cd:50:24:b1,20:a6:cd:50:24:b2,00:4e:35:de:e1:10,00:4e:35:de:e1:11,38:17:c3:1f:0e:01,38:17:c3:1f:0e:02,38:17:c3:1f:22:22,80:8d:b7:55:4d:01,80:8d:b7:55:4d:00,38:17:c3:1f:0e:11,38:17:c3:1f:0e:10,38:17:c3:1f:22:20,80:8d:b7:55:4d:02,38:17:c3:1f:22:21,38:17:c3:1f:0e:00,x,y,label
-79,-100,-100,-79,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-89,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-60,-100,-47,-100,-100,-100,-91,-100,-100,-52,-52,-80,-52,-100,-100,-48,-48,-100,-100,-100,-100,-82,-100,-100,-84,-83,-83,-83,-100,-100,-81,-100,-100,-81,-81,-82,-81,-82,-81,-82,-74,-85,-80,-80,-80,-100,-92,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-79,-82,-90,-79,-79,-100,-100,-79,-75,-100,-76,-77,-77,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,826,175,39
-79,-100,-100,-79,-78,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-86,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-81,-100,-100,-100,-81,-100,-100,-100,-87,-57,-100,-47,-100,-100,-100,-90,-100,-100,-52,-52,-81,-52,-100,-100,-49,-49,-100,-100,-100,-100,-80,-100,-100,-82,-84,-83,-83,-82,-82,-81,-82,-82,-80,-81,-82,-81,-82,-81,-82,-75,-83,-80,-80,-80,-100,-92,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-82,-100,-79,-82,-90,-78,-78,-80,-100,-79,-75,-100,-76,-77,-77,-75,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,826,175,39
-74,-100,-100,-79,-78,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-80,-100,-100,-100,-89,-47,-100,-48,-100,-100,-100,-92,-100,-100,-53,-53,-79,-53,-100,-100,-48,-48,-100,-100,-100,-100,-81,-100,-100,-83,-82,-83,-82,-82,-82,-81,-82,-82,-81,-79,-83,-78,-83,-79,-83,-76,-84,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-81,-100,-79,-81,-100,-79,-79,-80,-100,-100,-77,-100,-100,-80,-80,-76,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,826,175,39
-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-81,-100,-100,-100,-86,-59,-100,-47,-100,-100,-100,-88,-100,-100,-53,-53,-79,-53,-100,-100,-47,-47,-100,-100,-100,-100,-83,-100,-100,-81,-82,-82,-82,-82,-82,-82,-81,-81,-81,-79,-82,-79,-82,-79,-81,-76,-83,-81,-100,-79,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-82,-100,-79,-81,-100,-79,-79,-79,-100,-80,-75,-100,-100,-80,-80,-76,-100,-100,-100,-100,-100,-100,-100,-86,-87,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,826,175,39
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-81,-100,-100,-100,-87,-47,-100,-48,-100,-100,-100,-91,-100,-100,-53,-53,-80,-53,-100,-100,-48,-48,-100,-100,-100,-100,-79,-100,-100,-83,-81,-82,-82,-80,-80,-82,-80,-80,-82,-78,-83,-79,-83,-79,-83,-76,-85,-81,-100,-79,-100,-90,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-82,-100,-79,-81,-100,-79,-79,-79,-100,-80,-75,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-87,-87,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,826,175,39
-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-80,-100,-100,-100,-89,-47,-100,-48,-100,-100,-100,-91,-100,-100,-53,-53,-81,-53,-100,-100,-48,-48,-100,-100,-100,-100,-81,-100,-100,-82,-76,-80,-81,-81,-80,-82,-80,-80,-82,-80,-83,-79,-83,-80,-83,-76,-85,-82,-100,-80,-91,-85,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-81,-100,-81,-81,-100,-80,-80,-80,-80,-100,-100,-100,-79,-78,-79,-100,-100,-100,-100,-100,-100,-100,-100,-87,-87,-87,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,826,175,39
-74,-100,-100,-74,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-87,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-85,-51,-100,-49,-100,-100,-100,-100,-100,-100,-58,-59,-81,-59,-100,-100,-49,-49,-100,-100,-100,-100,-100,-100,-100,-80,-80,-81,-80,-84,-84,-81,-84,-83,-81,-80,-82,-80,-100,-100,-82,-100,-86,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-75,-100,-90,-76,-75,-76,-77,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-88,-87,-100,-100,-100,-100,-89,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,843,175,40
-74,-100,-100,-74,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-87,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-78,-48,-100,-48,-100,-100,-100,-93,-100,-100,-58,-58,-80,-58,-100,-100,-48,-48,-100,-100,-100,-100,-85,-100,-100,-80,-80,-80,-80,-84,-85,-81,-84,-85,-82,-80,-83,-80,-82,-100,-82,-100,-85,-81,-81,-81,-89,-88,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-79,-89,-75,-78,-90,-75,-75,-77,-76,-100,-100,-88,-86,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-88,-87,-88,-87,-100,-100,-100,-100,-88,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,843,175,40
-74,-100,-100,-74,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-90,-47,-100,-49,-100,-100,-100,-93,-100,-100,-60,-60,-85,-60,-100,-100,-49,-49,-100,-100,-100,-100,-84,-100,-100,-80,-80,-80,-80,-83,-84,-81,-84,-83,-81,-82,-81,-82,-83,-82,-82,-76,-87,-81,-81,-81,-89,-87,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-77,-90,-76,-78,-90,-76,-72,-77,-77,-100,-75,-100,-86,-85,-85,-75,-89,-100,-100,-100,-100,-100,-100,-88,-100,-100,-88,-100,-100,-100,-100,-88,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,843,175,40
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-90,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-85,-51,-100,-49,-100,-100,-100,-100,-100,-100,-59,-59,-83,-59,-100,-100,-49,-49,-100,-100,-100,-100,-84,-100,-100,-83,-83,-83,-83,-85,-85,-80,-84,-85,-80,-82,-82,-81,-81,-81,-82,-76,-77,-80,-82,-100,-88,-88,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-78,-90,-76,-78,-90,-75,-76,-76,-77,-100,-75,-100,-83,-83,-83,-75,-89,-87,-100,-100,-100,-100,-100,-87,-100,-100,-88,-100,-100,-100,-100,-87,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,843,175,40
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-87,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-48,-100,-49,-100,-100,-100,-100,-100,-100,-59,-59,-80,-59,-100,-100,-49,-49,-100,-100,-100,-100,-71,-100,-100,-83,-83,-83,-83,-85,-85,-81,-87,-87,-81,-82,-77,-81,-77,-82,-83,-77,-71,-81,-83,-83,-88,-85,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-78,-89,-76,-78,-90,-76,-76,-76,-76,-77,-76,-100,-83,-83,-83,-76,-90,-87,-100,-100,-100,-100,-100,-87,-100,-100,-87,-100,-100,-100,-100,-88,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,843,175,40
-76,-100,-100,-75,-75,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-88,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-83,-100,-100,-100,-84,-100,-100,-100,-90,-49,-100,-49,-100,-100,-100,-100,-100,-100,-59,-59,-80,-59,-100,-100,-49,-49,-100,-100,-100,-100,-83,-100,-100,-81,-81,-100,-81,-86,-87,-81,-85,-85,-81,-82,-83,-81,-83,-82,-83,-77,-84,-81,-84,-83,-100,-85,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-79,-89,-76,-78,-90,-75,-76,-76,-76,-76,-76,-87,-100,-100,-100,-76,-90,-89,-100,-100,-100,-100,-100,-88,-88,-87,-87,-100,-100,-100,-100,-88,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,843,175,40
-78,-100,-100,-77,-77,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-80,-100,-100,-100,-90,-54,-100,-56,-100,-100,-100,-100,-100,-100,-57,-57,-83,-57,-100,-100,-56,-56,-100,-100,-100,-100,-82,-100,-100,-79,-79,-78,-78,-74,-81,-82,-80,-80,-82,-83,-81,-83,-81,-100,-81,-72,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-78,-100,-72,-81,-92,-72,-73,-75,-75,-75,-72,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-87,-100,-100,-100,-100,-88,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,860,175,41
-78,-100,-100,-77,-77,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-81,-100,-100,-100,-90,-55,-100,-57,-100,-100,-100,-100,-100,-100,-59,-59,-80,-59,-100,-100,-58,-58,-100,-100,-100,-100,-83,-100,-100,-79,-78,-80,-80,-81,-80,-82,-80,-80,-82,-82,-82,-83,-82,-83,-81,-73,-85,-81,-82,-82,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-78,-100,-73,-77,-91,-73,-73,-76,-76,-76,-73,-100,-83,-83,-84,-73,-100,-89,-100,-100,-100,-100,-100,-85,-100,-100,-87,-100,-100,-100,-100,-88,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,860,175,41
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-80,-100,-100,-100,-90,-53,-100,-57,-100,-100,-100,-100,-100,-100,-59,-59,-77,-59,-100,-100,-57,-57,-100,-100,-100,-100,-84,-100,-100,-77,-77,-78,-77,-81,-81,-82,-80,-80,-82,-82,-80,-83,-81,-83,-81,-71,-82,-83,-84,-84,-100,-100,-84,-100,-100,-100,-100,-100,-86,-100,-100,-100,-76,-79,-100,-73,-77,-91,-73,-73,-75,-75,-76,-70,-100,-81,-81,-82,-71,-100,-90,-100,-100,-100,-100,-100,-85,-100,-100,-88,-100,-100,-100,-100,-88,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,860,175,41
-75,-100,-100,-74,-75,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-79,-100,-100,-100,-93,-45,-100,-56,-100,-100,-100,-100,-100,-100,-59,-59,-79,-59,-100,-100,-57,-56,-100,-100,-100,-100,-81,-100,-100,-77,-77,-77,-76,-81,-80,-82,-81,-81,-83,-100,-81,-100,-81,-100,-81,-71,-83,-82,-84,-83,-100,-82,-84,-100,-100,-100,-100,-100,-86,-100,-100,-100,-78,-78,-100,-73,-100,-91,-73,-73,-76,-76,-76,-70,-89,-81,-81,-82,-71,-100,-91,-100,-100,-100,-100,-100,-85,-100,-100,-88,-100,-100,-100,-100,-87,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,860,175,41
-75,-100,-100,-74,-75,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-78,-100,-100,-100,-89,-52,-100,-56,-100,-100,-100,-100,-100,-100,-57,-57,-73,-57,-100,-100,-58,-58,-100,-100,-100,-100,-83,-100,-100,-78,-77,-78,-77,-81,-80,-82,-81,-81,-82,-83,-82,-83,-82,-82,-83,-71,-82,-81,-83,-82,-100,-82,-83,-100,-100,-100,-100,-100,-86,-100,-100,-100,-78,-78,-100,-73,-100,-100,-74,-73,-75,-76,-76,-71,-89,-100,-100,-100,-71,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-88,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,860,175,41
-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-91,-48,-100,-54,-100,-100,-100,-100,-100,-100,-58,-58,-80,-58,-100,-100,-55,-55,-100,-100,-100,-100,-84,-100,-100,-78,-78,-79,-78,-81,-80,-82,-80,-81,-82,-83,-82,-83,-83,-82,-83,-75,-75,-81,-83,-82,-100,-100,-83,-100,-100,-100,-100,-100,-86,-100,-100,-100,-77,-77,-100,-73,-78,-91,-73,-73,-75,-100,-100,-71,-100,-100,-100,-100,-71,-100,-88,-100,-100,-100,-100,-100,-85,-100,-86,-88,-100,-100,-100,-100,-88,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,860,175,41
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-82,-100,-100,-100,-86,-55,-100,-59,-100,-100,-100,-93,-100,-100,-65,-64,-81,-64,-100,-100,-60,-60,-100,-100,-100,-100,-80,-100,-100,-73,-73,-73,-73,-79,-79,-82,-78,-79,-82,-79,-80,-79,-79,-78,-80,-68,-82,-100,-76,-75,-86,-87,-75,-87,-100,-100,-100,-100,-100,-100,-100,-100,-75,-75,-89,-67,-75,-89,-67,-67,-74,-73,-73,-68,-100,-76,-76,-76,-68,-89,-87,-87,-87,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-81,-82,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,877,175,42
