38:17:c3:1f:0e:12,38:17:c3:1f:0e:11,ea:9e:b4:53:24:54,38:17:c3:1f:0e:01,38:17:c3:1f:0e:02,b0:be:76:f8:30:5e,80:8d:b7:55:39:d1,80:8d:b7:55:39:d2,38:17:c3:1f:01:91,38:17:c3:1f:01:92,80:8d:b7:55:35:02,80:8d:b7:55:35:01,80:8d:b7:55:35:03,80:8d:b7:55:39:c1,80:8d:b7:55:39:c2,44:48:c1:a5:82:32,44:48:c1:a5:82:31,80:8d:b7:55:35:13,80:8d:b7:55:35:12,80:8d:b7:55:35:11,38:17:c3:1f:01:81,38:17:c3:1f:01:82,80:8d:b7:55:3a:51,80:8d:b7:55:3a:52,80:8d:b7:55:3a:41,80:8d:b7:55:3a:42,80:8d:b7:55:25:e1,80:8d:b7:55:25:e3,38:17:c3:19:d7:62,38:17:c3:19:d7:61,80:8d:b7:55:25:e2,80:8d:b7:55:25:f2,38:17:c3:19:d7:72,80:8d:b7:55:25:f1,80:8d:b7:55:25:f3,38:17:c3:19:d7:71,38:17:c3:1e:ff:02,38:17:c3:1e:ff:01,20:a6:cd:50:24:a1,20:a6:cd:50:24:b1,20:a6:cd:50:24:b2,38:17:c3:19:55:51,ac:e2:d3:c4:08:e6,00:4e:35:df:06:51,00:4e:35:df:06:50,38:17:c3:1f:0e:10,38:17:c3:1f:0e:00,80:8d:b7:55:39:d0,80:8d:b7:55:35:00,80:8d:b7:55:39:c0,44:48:c1:a5:82:30,38:17:c3:1f:01:90,80:8d:b7:55:35:10,38:17:c3:1f:01:80,80:8d:b7:55:3a:50,80:8d:b7:55:3a:40,38:17:c3:19:d7:60,80:8d:b7:55:25:e0,80:8d:b7:55:25:f0,38:17:c3:19:d7:70,38:17:c3:1e:ff:00,20:a6:cd:50:24:a0,20:a6:cd:50:24:b0,38:17:c3:19:55:50,00:4e:35:df:06:52,00:4e:35:df:06:42,38:17:c3:1e:ff:10,44:48:c1:a5:82:22,44:48:c1:a5:82:21,20:a6:cd:50:24:a2,00:4e:35:df:06:40,b4:5d:50:e1:92:33,44:48:c1:a5:82:20,38:17:c3:19:45:b0,66:2a:2f:53:7c:99,38:17:c3:19:55:52,b4:5d:50:e1:92:31,38:17:c3:19:45:b2,38:17:c3:19:45:b1,b4:5d:50:e1:92:32,00:4e:35:df:06:41,38:17:c3:19:45:a1,38:17:c3:1e:ff:12,38:17:c3:1e:ff:11,b4:5d:50:e1:92:23,b4:5d:50:e1:96:53,60:32:b1:3e:1a:b8,b4:5d:50:e1:96:50,00:4e:35:de:e1:12,b4:5d:50:e1:92:30,20:a6:cd:42:0b:e3,38:17:c3:19:45:a2,38:17:c3:19:45:a0,b4:5d:50:e1:92:21,b4:5d:50:e1:92:20,b4:5d:50:e1:92:22,a8:bd:27:4c:bd:30,60:32:b1:3e:1a:b7,38:17:c3:1f:09:83,20:a6:cd:42:0b:f0,00:4e:35:de:e1:00,20:a6:cd:42:0b:f3,b4:5d:50:e1:96:43,38:17:c3:19:55:42,00:4e:35:de:e1:01,38:17:c3:19:55:41,38:17:c3:19:55:40,a8:bd:27:4c:bd:31,a8:bd:27:4c:bd:32,00:4e:35:de:e1:10,00:4e:35:de:e1:11,38:17:c3:1f:08:41,38:17:c3:1f:08:42,38:17:c3:1f:08:40,44:48:c1:91:95:b3,00:4e:35:de:e1:02,44:48:c1:91:95:b2,38:17:c3:1f:22:30,38:17:c3:1f:22:21,00:4e:35:de:d7:53,00:4e:35:de:d7:51,00:4e:35:de:d7:41,00:4e:35:de:d7:52,00:4e:35:de:d7:42,00:4e:35:de:d7:50,38:17:c3:19:71:81,38:17:c3:19:71:82,00:4e:35:de:d7:43,38:17:c3:19:71:90,a8:bd:27:4c:bd:22,a8:bd:27:4c:bd:21,a8:bd:27:4c:bd:20,38:17:c3:1f:08:50,38:17:c3:1f:22:22,38:17:c3:1f:22:20,38:17:c3:19:71:80,00:4e:35:de:d7:40,38:17:c3:1f:08:51,38:17:c3:1f:08:52,38:17:c3:1f:22:32,38:17:c3:1e:fc:a1,00:4e:35:df:0e:00,38:17:c3:1e:fc:a0,38:17:c3:1e:fc:a2,38:17:c3:1e:fc:b0,00:4e:35:df:0e:02,00:4e:35:df:0e:12,00:4e:35:df:0e:01,00:4e:35:df:0e:11,00:4e:35:df:0e:10,64:e5:99:c3:13:3c,38:17:c3:24:58:b1,38:17:c3:24:58:b2,38:17:c3:24:4f:12,38:17:c3:24:4f:11,38:17:c3:24:58:b0,38:17:c3:24:4f:10,38:17:c3:1f:0f:90,38:17:c3:1e:fc:b2,38:17:c3:1e:fc:b1,38:17:c3:24:58:a0,38:17:c3:24:58:a2,38:17:c3:24:58:a1,38:17:c3:1b:08:b0,x,y,timestamp
-78,-78,-72,-78,-78,-38,-77,-77,-100,-100,-82,-100,-77,-75,-75,-83,-82,-87,-100,-88,-100,-100,-81,-81,-70,-100,-74,-74,-100,-100,-75,-100,-100,-86,-86,-100,-100,-100,-100,-100,-100,-67,-100,-74,-75,-78,-79,-77,-100,-75,-83,-100,-90,-100,-82,-100,-100,-74,-86,-100,-100,-100,-100,-67,-75,-65,-100,-100,-100,-100,-65,-100,-100,-100,-100,-67,-100,-100,-100,-100,-65,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-100,-68,-100,-68,-69,-69,-69,-84,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-64,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,262,61,4534306142347
-82,-83,-75,-79,-81,-39,-81,-81,-100,-100,-82,-100,-81,-77,-77,-86,-82,-100,-100,-100,-100,-100,-84,-85,-70,-100,-100,-80,-100,-100,-100,-86,-100,-85,-86,-100,-100,-100,-100,-100,-100,-72,-100,-73,-73,-83,-79,-80,-100,-78,-83,-100,-90,-100,-84,-100,-100,-100,-86,-100,-100,-100,-100,-72,-73,-65,-100,-100,-100,-100,-65,-100,-100,-100,-100,-72,-100,-100,-100,-100,-65,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-68,-100,-100,-100,-75,-100,-100,-72,-75,-72,-72,-67,-68,-85,-84,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-62,-62,-62,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,262,61,4537843170578
-74,-74,-73,-77,-77,-44,-81,-81,-100,-100,-100,-100,-88,-80,-80,-83,-83,-100,-100,-100,-100,-100,-81,-81,-74,-73,-100,-78,-100,-100,-100,-87,-100,-87,-87,-100,-100,-100,-100,-100,-100,-67,-100,-75,-75,-74,-78,-81,-100,-80,-82,-100,-100,-100,-81,-100,-100,-100,-87,-100,-100,-100,-100,-68,-76,-61,-100,-100,-100,-100,-61,-100,-100,-100,-88,-67,-100,-100,-100,-100,-61,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-68,-100,-100,-100,-74,-100,-100,-66,-79,-65,-100,-67,-68,-83,-83,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,262,44,4579235119888
-74,-74,-73,-78,-78,-50,-80,-81,-100,-100,-100,-100,-88,-80,-80,-83,-82,-100,-100,-100,-100,-100,-81,-81,-73,-73,-78,-78,-100,-100,-79,-87,-100,-87,-86,-100,-100,-100,-100,-100,-100,-67,-100,-75,-76,-74,-78,-81,-100,-80,-82,-100,-100,-100,-82,-74,-100,-78,-87,-100,-100,-100,-100,-68,-76,-60,-100,-100,-100,-100,-60,-100,-100,-100,-88,-67,-100,-100,-100,-100,-60,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-68,-100,-100,-100,-74,-100,-100,-66,-79,-66,-66,-72,-73,-83,-83,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-67,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,262,44,4582684545580
-75,-75,-75,-77,-77,-47,-80,-81,-100,-100,-100,-100,-85,-82,-81,-82,-82,-100,-100,-100,-100,-100,-82,-82,-74,-74,-78,-78,-100,-100,-79,-86,-100,-87,-87,-100,-100,-100,-100,-100,-100,-67,-100,-77,-77,-75,-77,-80,-100,-82,-82,-100,-100,-100,-82,-74,-100,-78,-87,-100,-100,-100,-100,-67,-77,-60,-100,-100,-100,-100,-60,-100,-100,-100,-87,-67,-100,-100,-100,-100,-60,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-74,-100,-100,-65,-78,-66,-66,-70,-70,-83,-83,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-68,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,262,44,4586360819042
-75,-75,-74,-77,-78,-46,-81,-81,-100,-100,-100,-100,-84,-82,-81,-83,-82,-100,-100,-100,-100,-100,-84,-84,-74,-74,-78,-78,-100,-100,-78,-87,-100,-87,-87,-100,-100,-100,-100,-100,-100,-67,-100,-76,-76,-75,-78,-81,-100,-82,-83,-100,-100,-100,-84,-74,-100,-79,-87,-100,-100,-100,-100,-67,-79,-60,-100,-100,-100,-100,-60,-100,-100,-100,-86,-67,-100,-100,-100,-100,-60,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-78,-100,-100,-67,-78,-67,-67,-72,-72,-84,-84,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-66,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,262,44,4590097911196
-75,-75,-76,-77,-78,-45,-79,-79,-100,-100,-100,-100,-84,-100,-100,-83,-83,-100,-100,-100,-100,-100,-81,-82,-100,-100,-78,-79,-100,-100,-77,-86,-100,-86,-88,-100,-100,-100,-100,-100,-100,-67,-100,-76,-75,-75,-78,-79,-100,-100,-83,-100,-88,-100,-81,-73,-100,-78,-87,-100,-100,-100,-100,-67,-77,-62,-100,-100,-100,-100,-60,-100,-100,-100,-88,-67,-100,-100,-100,-100,-60,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-79,-100,-100,-67,-79,-67,-66,-70,-70,-85,-84,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-68,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,262,44,4593820638966
-75,-75,-74,-100,-100,-45,-81,-80,-100,-100,-100,-100,-100,-79,-82,-82,-82,-100,-100,-100,-100,-100,-82,-81,-74,-74,-77,-78,-100,-100,-78,-87,-100,-86,-88,-100,-100,-100,-100,-100,-100,-67,-100,-81,-81,-75,-100,-81,-100,-100,-82,-100,-88,-100,-82,-74,-100,-78,-87,-100,-100,-100,-100,-67,-81,-60,-100,-100,-100,-100,-60,-100,-100,-100,-89,-67,-100,-100,-100,-100,-60,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-79,-100,-100,-66,-79,-67,-66,-72,-72,-84,-85,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-68,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,262,44,4597468005427
-100,-100,-78,-78,-79,-34,-79,-79,-100,-100,-100,-100,-100,-100,-100,-80,-80,-100,-100,-100,-100,-100,-77,-77,-72,-72,-74,-74,-100,-100,-73,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-73,-100,-75,-74,-100,-78,-79,-100,-100,-80,-100,-90,-100,-78,-72,-100,-100,-89,-100,-100,-100,-100,-72,-75,-70,-100,-100,-100,-100,-70,-100,-100,-100,-100,-73,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-100,-100,-80,-100,-100,-100,-80,-100,-100,-67,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,262,26,4636008190276
-100,-100,-75,-78,-79,-35,-78,-78,-100,-100,-100,-100,-100,-100,-100,-79,-79,-91,-100,-100,-100,-100,-76,-76,-72,-72,-74,-72,-100,-100,-74,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-74,-100,-75,-76,-100,-79,-79,-100,-100,-79,-100,-90,-100,-76,-72,-100,-74,-89,-100,-100,-100,-100,-74,-75,-70,-100,-100,-100,-100,-70,-100,-100,-100,-86,-73,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-67,-100,-100,-100,-80,-100,-100,-100,-80,-100,-100,-67,-67,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-62,-62,-62,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,262,26,4639429867584
-79,-79,-75,-78,-79,-35,-78,-78,-100,-100,-100,-100,-100,-100,-100,-79,-80,-91,-100,-100,-100,-100,-76,-76,-72,-72,-74,-74,-100,-100,-74,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-74,-100,-75,-76,-80,-80,-78,-100,-100,-79,-100,-90,-100,-77,-70,-100,-74,-90,-100,-100,-100,-100,-74,-76,-70,-100,-100,-86,-100,-70,-100,-100,-100,-86,-74,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-65,-100,-100,-100,-80,-100,-100,-100,-80,-100,-100,-65,-65,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-61,-61,-61,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,262,26,4642843907661
-79,-79,-74,-78,-79,-35,-78,-79,-100,-100,-100,-100,-100,-100,-100,-79,-80,-88,-100,-100,-100,-100,-78,-78,-72,-72,-74,-74,-100,-100,-74,-100,-100,-89,-89,-100,-100,-100,-100,-100,-100,-74,-100,-75,-75,-80,-80,-79,-100,-100,-80,-100,-90,-100,-79,-72,-100,-74,-88,-100,-100,-100,-100,-74,-75,-70,-100,-100,-86,-100,-70,-100,-100,-100,-100,-74,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-67,-100,-100,-100,-80,-100,-100,-73,-81,-73,-73,-67,-67,-100,-89,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-62,-62,-62,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,262,26,4646352190892
-79,-79,-74,-100,-100,-35,-81,-81,-100,-100,-100,-100,-85,-100,-100,-79,-80,-88,-100,-100,-100,-100,-76,-76,-74,-74,-75,-74,-100,-100,-74,-100,-100,-89,-89,-100,-100,-100,-100,-100,-100,-72,-100,-74,-74,-79,-100,-81,-100,-100,-80,-100,-100,-100,-76,-74,-100,-74,-88,-100,-100,-100,-100,-71,-74,-69,-100,-100,-100,-100,-69,-100,-100,-100,-85,-71,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-65,-100,-100,-100,-82,-100,-100,-76,-81,-76,-77,-65,-65,-100,-89,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-60,-61,-61,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,262,26,4650018340507
-80,-80,-77,-80,-78,-35,-78,-78,-100,-100,-100,-100,-85,-100,-100,-79,-79,-100,-100,-100,-100,-100,-78,-78,-72,-72,-74,-74,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-76,-76,-80,-81,-79,-100,-100,-79,-100,-100,-100,-78,-74,-100,-74,-100,-100,-100,-100,-100,-71,-76,-70,-100,-100,-100,-100,-70,-100,-100,-100,-87,-74,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-100,-100,-79,-100,-100,-76,-80,-75,-75,-65,-66,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-61,-61,-61,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,262,26,4653494112969
-81,-81,-78,-81,-80,-36,-85,-85,-100,-100,-100,-100,-85,-100,-100,-83,-83,-100,-100,-88,-100,-100,-82,-82,-73,-73,-80,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-74,-74,-81,-82,-85,-100,-100,-84,-100,-88,-100,-82,-73,-100,-79,-87,-100,-100,-100,-100,-73,-74,-72,-100,-83,-100,-100,-72,-100,-82,-100,-84,-72,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-79,-100,-100,-69,-78,-69,-69,-69,-69,-88,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-65,-65,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,262,9,4696190127972
-81,-81,-76,-100,-100,-33,-84,-84,-100,-100,-100,-100,-100,-80,-80,-83,-82,-100,-100,-100,-100,-100,-76,-76,-72,-72,-100,-100,-100,-100,-100,-100,-100,-87,-86,-100,-100,-100,-100,-100,-100,-74,-100,-78,-78,-81,-100,-84,-100,-81,-82,-100,-100,-100,-76,-72,-100,-100,-86,-100,-100,-100,-100,-75,-78,-68,-100,-100,-82,-100,-68,-100,-81,-100,-89,-74,-100,-100,-100,-100,-68,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-77,-100,-100,-69,-77,-70,-69,-70,-70,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-67,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,262,9,4710481515434
-81,-81,-76,-79,-79,-36,-86,-86,-100,-100,-100,-100,-85,-80,-78,-82,-81,-87,-87,-100,-100,-100,-77,-77,-72,-72,-79,-78,-100,-100,-79,-88,-100,-87,-88,-100,-100,-100,-100,-100,-100,-73,-100,-79,-80,-81,-80,-86,-100,-81,-81,-100,-87,-100,-78,-72,-100,-79,-88,-100,-100,-100,-100,-73,-79,-68,-100,-100,-82,-100,-68,-100,-81,-100,-84,-73,-100,-100,-100,-100,-68,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-66,-100,-100,-100,-77,-100,-100,-72,-77,-70,-69,-67,-67,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-67,-65,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-86,-100,-89,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,262,9,4714064160742
-100,-100,-78,-79,-79,-37,-83,-83,-100,-100,-100,-100,-85,-100,-78,-83,-83,-88,-87,-87,-100,-100,-78,-77,-71,-71,-80,-79,-100,-100,-80,-88,-100,-88,-87,-100,-100,-100,-100,-100,-100,-71,-100,-76,-76,-100,-79,-83,-100,-80,-83,-100,-86,-100,-78,-72,-100,-81,-87,-100,-100,-100,-100,-72,-76,-68,-100,-100,-100,-100,-68,-100,-100,-100,-84,-72,-100,-100,-100,-100,-68,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-78,-100,-100,-70,-78,-70,-70,-69,-69,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-69,-69,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,262,9,4717665106588
-100,-100,-78,-79,-80,-39,-86,-86,-100,-100,-100,-100,-100,-80,-79,-85,-85,-91,-87,-87,-100,-100,-84,-84,-74,-74,-81,-79,-100,-100,-80,-100,-100,-88,-91,-100,-100,-100,-100,-100,-100,-71,-100,-77,-77,-100,-79,-85,-100,-80,-85,-100,-86,-100,-78,-72,-100,-81,-87,-100,-100,-100,-100,-74,-77,-67,-100,-100,-100,-100,-67,-100,-100,-100,-88,-74,-100,-100,-100,-100,-66,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-67,-100,-100,-100,-78,-100,-100,-70,-78,-70,-70,-66,-67,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-69,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,262,9,4721123288819
-100,-100,-78,-79,-80,-39,-84,-85,-100,-100,-100,-100,-100,-80,-79,-85,-86,-91,-100,-100,-100,-100,-83,-82,-74,-74,-81,-100,-100,-100,-100,-91,-100,-100,-90,-100,-100,-100,-100,-100,-100,-74,-100,-77,-77,-100,-79,-84,-100,-100,-86,-100,-100,-100,-83,-74,-100,-81,-100,-100,-100,-100,-100,-74,-77,-67,-100,-100,-100,-100,-67,-100,-100,-100,-88,-74,-100,-100,-100,-100,-66,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-67,-100,-100,-100,-100,-100,-100,-74,-100,-75,-74,-67,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,262,9,4724709260512
-82,-81,-83,-100,-100,-38,-85,-85,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-83,-82,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-78,-78,-82,-100,-85,-100,-100,-87,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-78,-78,-68,-100,-100,-100,-100,-68,-100,-100,-100,-100,-78,-100,-100,-100,-100,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-63,-63,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-65,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,262,-7,4760066564283
-83,-83,-80,-100,-100,-44,-84,-84,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-83,-82,-76,-76,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-74,-73,-84,-100,-83,-100,-100,-87,-100,-100,-100,-83,-76,-100,-100,-100,-100,-100,-100,-100,-78,-73,-70,-100,-100,-100,-100,-70,-100,-100,-100,-100,-75,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-100,-100,-100,-81,-100,-100,-75,-82,-100,-100,-65,-65,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-66,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-88,-100,-100,-100,-100,-100,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,262,-7,4763455564283
-80,-80,-79,-100,-100,-41,-80,-80,-100,-100,-100,-100,-70,-100,-100,-84,-85,-100,-100,-100,-100,-100,-83,-82,-73,-73,-78,-81,-100,-100,-78,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-73,-100,-74,-74,-80,-100,-80,-100,-100,-85,-100,-100,-100,-83,-73,-100,-77,-90,-100,-100,-100,-100,-73,-73,-63,-100,-100,-100,-100,-63,-100,-100,-100,-89,-73,-100,-100,-100,-100,-63,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-81,-100,-100,-73,-82,-73,-73,-70,-70,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-65,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-88,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,262,-7,4766955636361
