60:32:b1:3e:1a:b8,60:32:b1:3e:1a:b7,38:17:c3:1f:00:b0,38:17:c3:1f:00:b1,38:17:c3:1f:00:b2,9c:d6:43:60:92:e0,38:17:c3:1f:00:a0,38:17:c3:1f:00:a1,b4:5d:50:e1:96:43,20:a6:cd:42:0a:d1,44:48:c1:91:d0:11,44:48:c1:91:d0:14,44:48:c1:91:d0:00,20:a6:cd:42:0a:d2,20:a6:cd:42:0a:d3,20:a6:cd:42:0a:d0,38:17:c3:1f:09:83,b4:5d:50:e1:96:41,38:17:c3:1f:09:82,b4:5d:50:e1:96:40,b4:5d:50:e1:96:42,38:17:c3:1f:14:11,38:17:c3:1f:09:91,38:17:c3:1f:09:92,20:a6:cd:42:0a:c1,38:17:c3:1f:09:90,38:17:c3:1f:09:93,38:17:c3:1f:14:12,44:48:c1:91:95:b1,44:48:c1:91:95:b0,38:17:c3:19:45:b0,38:17:c3:1f:14:10,44:48:c1:91:95:b2,44:48:c1:91:95:b3,38:17:c3:1f:19:d2,a8:bd:27:4c:aa:92,38:17:c3:1f:19:d0,38:17:c3:1f:19:d1,a8:bd:27:4c:aa:90,38:17:c3:24:47:51,38:17:c3:24:47:52,a8:bd:27:4c:aa:93,a8:bd:27:4c:aa:91,38:17:c3:24:47:50,b4:5d:50:e1:96:51,b4:5d:50:e1:96:53,b4:5d:50:e1:96:50,b4:5d:50:e1:96:52,44:48:c1:91:d0:04,44:48:c1:91:d0:01,44:48:c1:91:d0:02,44:48:c1:91:d0:10,44:48:c1:91:d0:12,38:17:c3:19:45:a1,38:17:c3:19:45:a0,38:17:c3:19:45:a2,38:17:c3:1f:09:81,38:17:c3:1f:09:80,38:17:c3:1f:14:00,38:17:c3:1f:14:01,38:17:c3:1f:14:02,38:17:c3:19:45:b1,38:17:c3:19:45:b2,a8:bd:27:4c:aa:80,a8:bd:27:4c:aa:81,44:48:c1:91:aa:32,a8:bd:27:4c:aa:82,72:32:b1:3e:1a:b8,38:17:c3:1f:00:a2,20:a6:cd:42:0a:c2,20:a6:cd:42:0a:c0,72:32:b1:3e:1a:b7,20:a6:cd:42:0a:c3,44:48:c1:91:95:a1,44:48:c1:91:95:a2,44:48:c1:91:95:a0,a8:bd:27:4c:aa:83,44:48:c1:91:95:a3,ac:e2:d3:c4:08:e6,20:a6:cd:42:0b:e3,38:17:c3:1f:19:f1,38:17:c3:1f:19:f2,38:17:c3:1f:19:f0,38:17:c3:1f:19:e2,38:17:c3:1f:19:e0,38:17:c3:1f:19:e1,20:a6:cd:42:0b:f0,38:17:c3:19:d7:72,20:a6:cd:42:0b:f3,20:a6:cd:42:0b:f1,20:a6:cd:42:0b:f2,38:17:c3:19:d7:70,38:17:c3:19:d7:71,80:8d:b7:55:25:e3,20:a6:cd:42:0b:e0,20:a6:cd:42:0b:e2,20:a6:cd:42:0b:e1,38:17:c3:19:d7:60,38:17:c3:19:d7:62,38:17:c3:19:d7:61,38:17:c3:19:36:30,38:17:c3:19:36:32,80:8d:b7:55:25:f3,80:8d:b7:55:25:f0,80:8d:b7:55:25:f1,80:8d:b7:55:25:f2,66:2a:2f:53:7c:99,80:8d:b7:55:3a:50,80:8d:b7:55:35:13,80:8d:b7:55:35:10,80:8d:b7:55:35:03,80:8d:b7:55:3a:42,80:8d:b7:55:3a:41,80:8d:b7:55:35:02,80:8d:b7:55:35:11,80:8d:b7:55:35:12,38:17:c3:1e:ff:10,80:8d:b7:55:25:e0,80:8d:b7:55:25:e1,80:8d:b7:55:25:e2,80:8d:b7:55:3a:51,80:8d:b7:55:3a:52,38:17:c3:19:71:81,ea:9e:b4:53:24:54,38:17:c3:19:71:90,80:8d:b7:55:39:d0,80:8d:b7:55:39:d2,80:8d:b7:55:39:d1,38:17:c3:19:71:91,80:8d:b7:55:3a:40,38:17:c3:19:71:92,68:ff:7b:e4:af:39,38:17:c3:19:71:80,80:8d:b7:55:29:d1,80:8d:b7:55:29:d2,80:8d:b7:55:29:d0,38:17:c3:1e:ff:11,80:8d:b7:55:35:01,38:17:c3:1e:ff:12,b0:be:76:f8:30:5e,80:8d:b7:55:35:00,38:17:c3:1e:ff:00,20:a6:cd:50:24:b0,38:17:c3:19:36:31,38:17:c3:1e:ff:01,20:a6:cd:50:24:a2,20:a6:cd:50:24:a1,20:a6:cd:50:24:a0,80:8d:b7:55:29:c0,80:8d:b7:55:39:c2,80:8d:b7:55:29:c1,80:8d:b7:55:39:c1,80:8d:b7:55:39:c0,20:a6:cd:50:24:b1,38:17:c3:1f:22:30,20:a6:cd:50:24:b2,38:17:c3:1e:ff:02,38:17:c3:1f:22:32,00:4e:35:df:06:52,80:8d:b7:55:29:c2,38:17:c3:1f:0e:11,38:17:c3:1f:0e:10,00:4e:35:df:06:50,38:17:c3:1f:22:31,38:17:c3:1f:0e:12,38:17:c3:1f:0e:00,x,y,timestamp
-100,-100,-100,-100,-100,-100,-83,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-50,-100,-100,-100,-100,-100,-100,-100,-100,-64,-100,-100,-100,-63,-63,-100,-100,-100,-100,-66,-67,-66,-100,-100,-82,-82,-81,-82,-100,-100,-84,-83,-100,-84,-85,-86,-83,-83,-100,-100,-100,-81,-100,-89,-100,-83,-100,-84,-84,-85,-100,-85,-100,-100,-100,-76,-76,-88,-100,-85,-70,-100,-100,-83,-79,-100,-83,-78,-78,-100,-85,-91,-84,-100,-100,-79,-88,-79,-83,-90,-100,-84,-100,-100,-100,-89,-100,-100,701,720,3330579182671
-100,-100,-100,-100,-100,-100,-87,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-48,-100,-100,-100,-100,-100,-100,-100,-100,-63,-100,-100,-100,-62,-64,-100,-100,-100,-100,-66,-66,-66,-100,-100,-80,-80,-80,-80,-100,-89,-100,-100,-82,-100,-100,-85,-100,-100,-68,-100,-100,-100,-88,-88,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-76,-75,-79,-86,-68,-100,-85,-80,-100,-100,-80,-77,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-89,-100,-100,-100,-100,-100,-90,-100,-100,701,720,3332011129532
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-49,-100,-100,-100,-100,-100,-100,-100,-100,-63,-100,-100,-100,-63,-62,-100,-100,-100,-100,-66,-66,-100,-100,-100,-81,-81,-81,-81,-100,-100,-83,-83,-100,-82,-100,-85,-83,-84,-68,-82,-100,-100,-100,-89,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-76,-76,-68,-100,-68,-100,-85,-100,-80,-100,-100,-75,-76,-76,-100,-100,-100,-100,-100,-100,-88,-100,-81,-89,-100,-100,-100,-100,-100,-87,-100,-100,701,720,3333452099311
-100,-100,-100,-100,-100,-100,-86,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-54,-100,-100,-100,-100,-100,-100,-100,-100,-62,-100,-100,-100,-62,-62,-100,-100,-100,-100,-66,-66,-66,-100,-100,-81,-80,-81,-80,-100,-88,-83,-83,-83,-82,-100,-85,-83,-83,-67,-82,-82,-82,-89,-88,-100,-100,-100,-86,-86,-85,-100,-82,-100,-100,-100,-75,-76,-75,-67,-84,-68,-100,-100,-81,-100,-100,-81,-100,-100,-100,-90,-100,-100,-100,-100,-100,-89,-100,-100,-89,-100,-100,-100,-100,-100,-89,-100,-100,701,720,3334906121227
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-63,-100,-100,-100,-100,-100,-100,-100,-100,-64,-100,-100,-100,-63,-64,-76,-100,-100,-100,-100,-100,-100,-100,-100,-81,-81,-81,-81,-100,-85,-81,-81,-100,-100,-100,-100,-81,-81,-100,-82,-83,-83,-85,-85,-100,-85,-100,-85,-84,-84,-100,-100,-100,-100,-100,-77,-78,-78,-100,-100,-100,-100,-100,-100,-86,-100,-100,-79,-79,-78,-100,-100,-100,-100,-100,-86,-88,-84,-100,-88,-100,-86,-100,-100,-100,-87,-100,-100,716,720,3383923704235
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-57,-100,-100,-100,-100,-100,-100,-100,-100,-61,-100,-100,-100,-61,-61,-78,-100,-100,-100,-66,-66,-66,-100,-100,-82,-81,-81,-81,-100,-85,-81,-80,-100,-100,-100,-83,-80,-82,-100,-84,-84,-83,-84,-85,-100,-88,-100,-86,-84,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-85,-100,-100,-80,-79,-79,-100,-90,-100,-100,-100,-85,-88,-84,-100,-88,-100,-100,-100,-100,-100,-89,-100,-100,716,720,3385364011410
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-58,-100,-100,-100,-100,-100,-100,-100,-100,-60,-100,-100,-100,-62,-61,-75,-100,-100,-100,-69,-70,-69,-100,-100,-81,-80,-100,-100,-88,-100,-79,-80,-100,-100,-100,-100,-80,-80,-100,-83,-83,-82,-100,-84,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-81,-100,-100,-82,-78,-78,-78,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-83,-100,-90,-100,-100,-91,-100,716,720,3386779179051
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-50,-100,-100,-100,-100,-100,-100,-100,-100,-62,-100,-100,-100,-63,-62,-100,-100,-100,-100,-64,-65,-66,-100,-100,-79,-79,-78,-79,-100,-86,-81,-81,-82,-88,-100,-83,-81,-82,-100,-100,-100,-100,-86,-86,-100,-83,-100,-86,-85,-85,-100,-100,-100,-100,-100,-76,-76,-77,-100,-83,-100,-100,-100,-82,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-83,-89,-83,-81,-90,-100,-100,-100,-100,-100,-88,-100,-100,716,720,3388197547890
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-50,-100,-100,-100,-100,-100,-100,-100,-100,-60,-100,-100,-100,-60,-60,-79,-100,-100,-100,-66,-66,-65,-100,-100,-79,-79,-79,-79,-100,-84,-81,-81,-100,-87,-100,-100,-81,-82,-100,-100,-100,-85,-84,-85,-100,-87,-100,-86,-86,-85,-100,-100,-100,-100,-100,-77,-76,-77,-100,-100,-100,-100,-100,-84,-84,-100,-81,-77,-77,-100,-85,-100,-85,-100,-100,-84,-88,-84,-83,-87,-94,-85,-100,-100,-100,-87,-100,-100,716,720,3389645471888
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-56,-100,-100,-100,-100,-100,-100,-100,-100,-60,-100,-100,-100,-59,-60,-77,-100,-100,-100,-65,-65,-65,-100,-100,-79,-78,-79,-78,-90,-84,-83,-83,-81,-100,-85,-83,-82,-83,-100,-100,-100,-100,-85,-85,-100,-86,-100,-86,-86,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-87,-83,-100,-84,-100,-100,-78,-78,-78,-100,-100,-100,-100,-100,-83,-88,-82,-82,-87,-100,-100,-100,-100,-100,-87,-100,-100,716,720,3391122330681
-100,-100,-77,-77,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-52,-100,-100,-100,-100,-100,-100,-100,-100,-65,-100,-100,-100,-65,-65,-81,-100,-100,-100,-70,-70,-70,-100,-100,-74,-75,-74,-75,-100,-86,-85,-86,-79,-100,-100,-100,-85,-85,-100,-100,-100,-100,-86,-86,-100,-85,-100,-87,-86,-86,-100,-100,-100,-100,-100,-78,-78,-78,-100,-100,-67,-100,-83,-73,-87,-100,-73,-100,-77,-78,-84,-100,-84,-100,-100,-88,-89,-88,-74,-88,-100,-100,-100,-100,-100,-87,-100,-100,731,720,3440188708746
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-57,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-100,-100,-66,-66,-81,-100,-100,-100,-69,-69,-69,-100,-100,-77,-100,-76,-100,-100,-84,-86,-86,-100,-85,-84,-82,-85,-86,-100,-100,-100,-84,-84,-84,-100,-100,-100,-88,-89,-87,-100,-100,-100,-100,-100,-76,-76,-76,-74,-83,-68,-85,-83,-73,-87,-100,-73,-100,-100,-100,-100,-100,-85,-100,-100,-89,-100,-89,-74,-90,-100,-100,-100,-100,-100,-100,-100,-100,731,720,3441623177900
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-57,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-100,-100,-65,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-76,-76,-75,-90,-87,-85,-86,-82,-100,-85,-83,-85,-85,-100,-100,-100,-100,-86,-88,-100,-88,-100,-100,-100,-100,-100,-83,-100,-100,-100,-78,-78,-100,-100,-84,-100,-100,-84,-73,-100,-100,-73,-78,-78,-78,-100,-100,-100,-92,-100,-100,-88,-100,-73,-89,-100,-100,-100,-100,-100,-88,-100,-100,731,720,3443009068871
-100,-100,-79,-79,-79,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-58,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-100,-100,-67,-66,-84,-100,-100,-100,-69,-69,-69,-100,-100,-75,-75,-75,-75,-91,-86,-85,-85,-100,-86,-86,-84,-85,-85,-70,-86,-86,-86,-86,-87,-100,-88,-100,-86,-86,-86,-100,-85,-100,-100,-100,-80,-78,-79,-70,-100,-69,-100,-100,-73,-88,-100,-74,-78,-78,-78,-100,-100,-100,-100,-100,-88,-89,-87,-73,-100,-100,-100,-100,-100,-100,-88,-100,-100,731,720,3444461059276
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-58,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-71,-71,-82,-100,-100,-100,-69,-69,-69,-100,-100,-76,-76,-76,-76,-100,-86,-87,-87,-100,-100,-100,-85,-88,-87,-69,-85,-100,-100,-85,-86,-100,-88,-100,-86,-88,-87,-100,-100,-100,-100,-100,-100,-100,-100,-68,-84,-69,-100,-84,-100,-87,-100,-100,-100,-80,-80,-83,-100,-83,-100,-100,-87,-92,-87,-100,-100,-100,-84,-91,-91,-100,-100,-90,-100,731,720,3445985716095
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-54,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-72,-72,-81,-100,-100,-100,-69,-69,-69,-100,-100,-77,-77,-77,-76,-100,-85,-86,-85,-100,-84,-100,-84,-87,-85,-69,-85,-85,-100,-86,-87,-100,-100,-100,-100,-86,-86,-100,-100,-100,-100,-100,-100,-100,-100,-68,-85,-69,-88,-100,-100,-100,-100,-100,-100,-80,-80,-100,-100,-100,-100,-100,-86,-91,-86,-75,-100,-100,-82,-100,-100,-100,-100,-100,-100,731,720,3447467217232
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-59,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-70,-69,-80,-100,-100,-100,-69,-70,-70,-100,-100,-76,-76,-75,-76,-88,-87,-87,-86,-84,-86,-85,-100,-86,-86,-70,-84,-84,-84,-88,-87,-100,-100,-100,-86,-86,-86,-100,-86,-100,-100,-100,-79,-79,-79,-70,-85,-68,-100,-85,-74,-87,-100,-73,-79,-79,-79,-85,-100,-85,-100,-100,-87,-87,-87,-74,-100,-100,-87,-100,-100,-100,-100,-100,-100,731,720,3454256839992
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-69,-100,-100,-100,-100,-70,-71,-71,-100,-100,-77,-78,-77,-77,-100,-87,-100,-85,-100,-84,-84,-100,-86,-86,-71,-100,-100,-100,-89,-87,-100,-87,-100,-86,-86,-86,-100,-85,-100,-100,-100,-78,-78,-78,-72,-100,-72,-100,-100,-72,-86,-100,-73,-100,-100,-100,-84,-100,-83,-100,-100,-86,-88,-87,-72,-88,-100,-84,-100,-100,-100,-91,-100,-100,731,720,3455727606857
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-59,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-69,-70,-100,-100,-100,-100,-70,-72,-70,-100,-100,-78,-77,-78,-77,-100,-88,-89,-100,-100,-84,-85,-100,-86,-86,-72,-100,-100,-100,-88,-87,-100,-100,-100,-100,-87,-88,-100,-85,-100,-100,-100,-76,-76,-76,-71,-85,-71,-100,-86,-73,-86,-100,-60,-100,-100,-100,-84,-100,-100,-100,-100,-85,-88,-88,-73,-100,-100,-84,-100,-100,-100,-100,-100,-100,731,720,3457175683251
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-54,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-71,-72,-81,-100,-100,-100,-71,-70,-71,-100,-100,-76,-87,-77,-77,-89,-100,-85,-86,-84,-84,-85,-86,-86,-86,-72,-100,-86,-86,-100,-87,-100,-100,-100,-87,-87,-87,-100,-85,-100,-100,-100,-76,-77,-76,-71,-85,-72,-100,-85,-73,-86,-100,-73,-81,-100,-100,-83,-100,-83,-100,-100,-85,-100,-85,-73,-100,-100,-83,-100,-100,-100,-100,-100,-100,731,720,3458595159122
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-54,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-70,-71,-100,-100,-100,-100,-70,-70,-70,-100,-100,-77,-77,-77,-77,-89,-88,-87,-86,-82,-84,-84,-85,-86,-100,-72,-100,-100,-100,-87,-88,-100,-89,-100,-87,-88,-87,-100,-85,-100,-100,-100,-100,-100,-100,-71,-100,-71,-100,-86,-72,-86,-100,-73,-100,-100,-100,-84,-100,-84,-100,-100,-86,-88,-85,-73,-100,-100,-83,-100,-100,-100,-87,-100,-100,731,720,3460067517654
-100,-100,-87,-87,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-59,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-70,-70,-100,-100,-100,-100,-71,-70,-70,-100,-100,-78,-78,-78,-78,-100,-87,-87,-85,-100,-84,-100,-86,-87,-86,-71,-100,-100,-100,-87,-87,-100,-89,-100,-100,-88,-88,-100,-100,-100,-100,-100,-91,-76,-76,-71,-100,-71,-100,-86,-73,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-86,-88,-85,-74,-100,-100,-83,-100,-100,-100,-88,-100,-100,731,720,3461387753098
