60:32:b1:3e:1a:b7,72:32:b1:3e:1a:b8,38:17:c3:1f:00:b0,38:17:c3:1f:00:b1,38:17:c3:1f:00:b2,20:a6:cd:42:0a:d0,20:a6:cd:42:0a:d1,20:a6:cd:42:0a:d3,20:a6:cd:42:0a:d2,44:48:c1:91:d0:12,44:48:c1:91:d0:10,44:48:c1:91:d0:11,44:48:c1:91:d0:14,9c:d6:43:60:92:e0,b4:5d:50:e1:96:50,38:17:c3:1f:00:a2,b4:5d:50:e1:96:51,b4:5d:50:e1:96:52,b4:5d:50:e1:96:53,38:17:c3:1f:14:00,38:17:c3:1f:14:01,38:17:c3:1f:14:02,38:17:c3:1f:00:a1,44:48:c1:91:d0:04,38:17:c3:1f:19:d1,44:48:c1:91:95:b2,44:48:c1:91:95:b3,38:17:c3:1f:09:81,38:17:c3:1f:09:82,38:17:c3:1f:09:80,38:17:c3:1f:14:10,38:17:c3:1f:19:d0,38:17:c3:1f:19:d2,44:48:c1:91:95:b1,38:17:c3:1f:09:83,44:48:c1:91:95:b0,38:17:c3:1f:14:11,38:17:c3:1f:14:12,44:48:c1:91:d0:02,38:17:c3:19:45:b2,44:48:c1:91:d0:01,38:17:c3:19:45:b1,38:17:c3:24:47:52,38:17:c3:19:45:b0,38:17:c3:1f:09:92,38:17:c3:24:47:50,38:17:c3:24:47:51,38:17:c3:1f:09:90,38:17:c3:1f:09:91,38:17:c3:1f:09:93,a8:bd:27:4c:aa:93,66:2a:2f:53:7c:99,a8:bd:27:4c:aa:90,38:17:c3:1f:00:a0,38:17:c3:22:5e:f0,20:a6:cd:42:13:f0,20:a6:cd:42:0a:c3,b4:5d:50:e1:96:40,b4:5d:50:e1:96:41,20:a6:cd:42:0a:c2,44:48:c1:91:d0:00,44:48:c1:91:95:a3,a8:bd:27:4c:aa:83,20:a6:cd:42:0a:c1,44:48:c1:91:95:a2,44:48:c1:91:95:a1,a8:bd:27:4c:aa:91,a8:bd:27:4c:aa:92,a8:bd:27:4c:aa:80,a8:bd:27:4c:aa:81,60:32:b1:3e:1a:b8,b4:5d:50:e1:96:42,20:a6:cd:42:0a:c0,38:17:c3:22:5e:f1,38:17:c3:22:5e:f2,38:17:c3:24:56:50,a8:bd:27:4c:aa:82,b4:5d:50:e1:96:43,38:17:c3:19:45:a2,38:17:c3:19:45:a0,ac:e2:d3:c4:08:e6,38:17:c3:1a:cf:d0,38:17:c3:19:45:a1,38:17:c3:22:61:90,38:17:c3:19:d7:70,44:48:c1:91:95:a0,38:17:c3:1f:19:f0,38:17:c3:1f:19:f1,20:a6:cd:42:0b:e3,38:17:c3:22:61:91,20:a6:cd:42:0b:f3,20:a6:cd:42:0b:f0,20:a6:cd:42:0b:e0,20:a6:cd:42:0b:e2,20:a6:cd:42:0b:e1,38:17:c3:19:d7:72,20:a6:cd:42:0b:f1,20:a6:cd:42:0b:f2,38:17:c3:19:d7:60,38:17:c3:19:d7:61,38:17:c3:19:d7:71,38:17:c3:19:d7:62,80:8d:b7:55:25:e3,38:17:c3:19:36:30,38:17:c3:19:36:31,38:17:c3:19:36:32,80:8d:b7:55:25:f3,80:8d:b7:55:25:f0,80:8d:b7:55:35:03,80:8d:b7:55:35:10,80:8d:b7:55:35:13,80:8d:b7:55:3a:50,80:8d:b7:55:25:f2,80:8d:b7:55:3a:51,80:8d:b7:55:3a:52,80:8d:b7:55:25:f1,38:17:c3:1e:ff:10,b0:be:76:f8:30:5e,80:8d:b7:55:25:e1,80:8d:b7:55:25:e2,80:8d:b7:55:25:e0,80:8d:b7:55:3a:40,80:8d:b7:55:35:01,80:8d:b7:55:35:02,80:8d:b7:55:35:00,80:8d:b7:55:35:12,80:8d:b7:55:3a:41,80:8d:b7:55:3a:42,80:8d:b7:55:35:11,72:32:b1:3e:1a:b7,38:17:c3:19:71:90,68:ff:7b:e4:af:38,38:17:c3:19:71:92,38:17:c3:19:71:91,ea:9e:b4:53:24:54,80:8d:b7:55:29:d2,80:8d:b7:55:39:d1,80:8d:b7:55:29:d0,80:8d:b7:55:29:d1,80:8d:b7:55:39:d0,20:a6:cd:50:24:b0,38:17:c3:19:36:20,38:17:c3:19:36:22,38:17:c3:19:36:21,38:17:c3:19:71:81,68:ff:7b:e4:af:39,80:8d:b7:55:39:d2,80:8d:b7:55:39:c2,38:17:c3:1e:ff:12,38:17:c3:19:71:80,38:17:c3:1f:22:30,38:17:c3:19:71:82,38:17:c3:1e:ff:01,80:8d:b7:55:29:c1,38:17:c3:1e:ff:02,38:17:c3:1e:ff:11,20:a6:cd:50:24:b1,80:8d:b7:55:29:c2,80:8d:b7:55:39:c1,38:17:c3:1e:ff:00,20:a6:cd:50:24:a1,20:a6:cd:50:24:a0,20:a6:cd:50:24:a2,00:4e:35:df:06:51,00:4e:35:df:06:52,00:4e:35:df:06:50,80:8d:b7:55:29:c0,20:a6:cd:50:24:b2,80:8d:b7:55:39:c0,38:17:c3:1f:0e:10,b4:5d:50:e1:92:23,38:17:c3:1f:22:31,38:17:c3:1f:22:32,38:17:c3:1f:22:22,38:17:c3:1f:0e:11,38:17:c3:1f:0e:12,38:17:c3:1f:0e:00,38:17:c3:1f:0e:02,x,y,timestamp
-100,-100,-73,-73,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-83,-100,-83,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-56,-100,-100,-100,-51,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-50,-100,-100,-59,-59,-50,-60,-80,-100,-100,-100,-80,-81,-81,-87,-86,-80,-82,-81,-80,-80,-100,-86,-82,-81,-82,-83,-85,-85,-86,-85,-100,-82,-86,-100,-100,-90,-100,-100,-81,-100,-85,-100,-100,-85,-89,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-87,-100,-88,-100,-90,-100,-100,-100,-100,-100,-100,-100,-93,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,794,692,2975087351893
-100,-100,-74,-74,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-84,-100,-84,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-59,-100,-100,-100,-51,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-51,-100,-100,-59,-59,-51,-59,-100,-100,-100,-100,-82,-82,-100,-87,-87,-81,-82,-81,-80,-81,-100,-100,-100,-100,-100,-100,-85,-85,-85,-87,-100,-83,-86,-100,-100,-91,-100,-100,-100,-100,-84,-100,-100,-85,-89,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-87,-100,-88,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,794,692,2977745331377
-100,-100,-76,-74,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-90,-100,-91,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-53,-100,-100,-100,-52,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-53,-53,-100,-53,-100,-100,-100,-100,-77,-78,-82,-86,-86,-83,-78,-82,-83,-77,-100,-100,-100,-100,-100,-83,-85,-85,-85,-86,-82,-82,-86,-100,-91,-100,-100,-100,-100,-79,-90,-80,-79,-89,-86,-100,-100,-100,-100,-88,-90,-100,-100,-100,-100,-100,-84,-100,-100,-100,-87,-83,-100,-100,-100,-100,-100,-100,-100,-100,-85,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,818,692,3020448099693
-100,-100,-100,-75,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-92,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-59,-100,-100,-100,-53,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-53,-100,-100,-54,-54,-52,-54,-100,-100,-100,-100,-79,-79,-72,-87,-87,-83,-79,-83,-83,-79,-100,-100,-78,-78,-100,-100,-100,-100,-100,-86,-100,-100,-87,-100,-91,-100,-100,-100,-100,-100,-91,-100,-80,-100,-87,-100,-100,-100,-100,-100,-89,-89,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,818,692,3022900550198
-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-54,-100,-100,-100,-53,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-53,-100,-100,-54,-54,-53,-55,-77,-100,-100,-100,-100,-100,-80,-86,-87,-87,-100,-87,-87,-100,-100,-88,-79,-78,-100,-100,-84,-84,-84,-86,-100,-100,-86,-100,-93,-100,-100,-100,-100,-81,-100,-82,-80,-90,-90,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,818,692,3025444729566
-100,-100,-74,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-88,-100,-88,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-50,-100,-100,-100,-52,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-52,-100,-100,-54,-100,-52,-100,-100,-100,-100,-100,-79,-80,-100,-87,-87,-80,-80,-81,-81,-80,-100,-100,-78,-77,-100,-100,-83,-82,-83,-87,-100,-83,-88,-100,-93,-100,-100,-100,-100,-100,-91,-100,-79,-90,-86,-100,-100,-100,-100,-86,-88,-100,-100,-100,-100,-100,-100,-85,-86,-100,-88,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,818,692,3028023593469
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-88,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-58,-100,-100,-100,-51,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-52,-100,-100,-54,-54,-52,-54,-79,-100,-100,-100,-100,-100,-82,-87,-87,-82,-100,-81,-81,-100,-83,-100,-100,-77,-100,-100,-82,-83,-82,-87,-100,-81,-86,-100,-93,-100,-100,-100,-100,-100,-89,-100,-79,-89,-88,-100,-100,-100,-100,-100,-89,-100,-82,-100,-100,-100,-100,-100,-100,-82,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,818,692,3030677152379
-100,-100,-76,-76,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-88,-100,-88,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-45,-100,-100,-100,-53,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-53,-100,-100,-54,-54,-52,-54,-79,-100,-100,-100,-79,-80,-100,-87,-87,-83,-79,-84,-84,-79,-100,-100,-100,-79,-100,-100,-83,-82,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-89,-88,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-86,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,818,692,3033242595291
-100,-100,-75,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-83,-100,-83,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-60,-100,-100,-100,-50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-50,-100,-100,-55,-55,-51,-55,-100,-100,-100,-100,-80,-80,-100,-87,-86,-84,-80,-83,-83,-81,-100,-86,-100,-100,-100,-79,-86,-85,-85,-85,-79,-78,-86,-100,-100,-92,-100,-100,-100,-100,-88,-100,-100,-88,-83,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-81,-100,-84,-84,-100,-100,-84,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,842,692,3083019880822
-100,-100,-75,-73,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-82,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-60,-100,-100,-100,-50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-50,-100,-100,-55,-54,-50,-54,-100,-100,-100,-100,-79,-79,-84,-87,-86,-83,-79,-83,-83,-79,-100,-100,-100,-100,-100,-100,-85,-85,-100,-87,-100,-100,-87,-100,-100,-100,-100,-100,-100,-81,-88,-82,-83,-88,-83,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-84,-100,-82,-100,-83,-100,-100,-82,-83,-84,-84,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,842,692,3085683472390
-100,-100,-73,-72,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-85,-100,-85,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-61,-100,-100,-100,-50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-51,-100,-100,-56,-55,-51,-55,-79,-100,-100,-100,-80,-80,-100,-87,-87,-82,-80,-82,-83,-80,-100,-83,-100,-81,-100,-100,-86,-86,-85,-86,-100,-78,-86,-100,-100,-93,-100,-100,-100,-81,-88,-81,-81,-89,-83,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-81,-100,-82,-100,-100,-82,-100,-100,-100,-100,-100,-100,-84,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,842,692,3088347897186
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-88,-100,-90,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-47,-100,-100,-100,-50,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-50,-100,-100,-45,-100,-51,-100,-100,-100,-100,-100,-81,-81,-82,-86,-86,-84,-81,-84,-84,-82,-100,-87,-100,-81,-100,-100,-86,-87,-88,-86,-79,-77,-86,-100,-100,-91,-100,-100,-100,-100,-90,-88,-79,-91,-84,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,842,692,3091004876305
-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-57,-100,-100,-100,-50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-51,-100,-100,-54,-54,-51,-54,-79,-100,-100,-100,-81,-81,-85,-100,-100,-86,-81,-85,-85,-82,-100,-85,-81,-81,-100,-100,-84,-84,-85,-100,-100,-81,-100,-100,-100,-91,-100,-100,-100,-78,-100,-77,-78,-91,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,842,692,3093646711048
-100,-100,-73,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-43,-100,-100,-100,-50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-51,-100,-100,-53,-53,-50,-53,-80,-100,-100,-100,-79,-79,-83,-100,-86,-85,-80,-85,-85,-79,-100,-100,-100,-100,-100,-100,-86,-85,-86,-86,-100,-100,-85,-100,-100,-93,-100,-100,-100,-81,-100,-80,-81,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,842,692,3096222117762
-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-54,-100,-100,-100,-57,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-58,-100,-100,-61,-61,-58,-61,-100,-100,-100,-100,-80,-79,-84,-90,-89,-83,-79,-83,-82,-78,-100,-88,-100,-100,-100,-100,-86,-86,-87,-91,-100,-100,-90,-100,-100,-100,-100,-100,-87,-100,-88,-79,-100,-88,-84,-100,-100,-100,-100,-85,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-84,-100,-100,-100,-75,-100,-100,-91,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,866,692,3140960410969
-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-85,-100,-86,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-49,-100,-100,-100,-58,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-57,-100,-100,-60,-61,-57,-60,-100,-100,-100,-100,-100,-100,-100,-90,-88,-82,-100,-83,-83,-100,-100,-100,-100,-85,-100,-100,-86,-85,-86,-90,-100,-87,-89,-100,-100,-94,-100,-100,-83,-81,-88,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-88,-100,-86,-100,-100,-100,-74,-75,-100,-100,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,866,692,3143623088109
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-44,-100,-100,-100,-59,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-59,-100,-100,-62,-62,-60,-62,-100,-100,-100,-100,-81,-81,-81,-89,-89,-83,-80,-83,-83,-80,-100,-87,-100,-100,-100,-88,-83,-84,-84,-100,-100,-88,-89,-100,-100,-92,-100,-100,-84,-79,-85,-80,-80,-86,-85,-100,-100,-100,-100,-100,-86,-100,-100,-100,-92,-100,-100,-86,-100,-100,-84,-100,-100,-100,-75,-76,-75,-100,-92,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,866,692,3146181346646
-100,-100,-75,-75,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-62,-100,-100,-100,-58,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-59,-100,-100,-62,-62,-59,-100,-100,-100,-100,-100,-83,-85,-84,-91,-91,-83,-84,-83,-83,-83,-100,-100,-100,-100,-100,-100,-84,-84,-84,-89,-100,-100,-90,-100,-100,-92,-100,-100,-83,-100,-87,-100,-100,-87,-86,-100,-100,-100,-100,-86,-88,-100,-100,-100,-91,-100,-100,-100,-100,-100,-85,-100,-100,-100,-75,-77,-76,-100,-95,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,866,692,3148748045703
-100,-100,-75,-75,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-63,-100,-100,-100,-59,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-60,-100,-100,-62,-62,-59,-62,-100,-100,-100,-100,-83,-82,-84,-90,-90,-84,-82,-83,-84,-82,-100,-100,-100,-100,-100,-100,-84,-84,-84,-92,-100,-100,-91,-100,-100,-93,-100,-100,-85,-100,-87,-100,-100,-88,-86,-100,-100,-100,-100,-86,-87,-100,-100,-100,-100,-100,-100,-100,-87,-100,-87,-100,-100,-100,-76,-76,-76,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,866,692,3151321099449
-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-87,-100,-87,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-47,-100,-100,-100,-58,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-58,-100,-100,-62,-62,-59,-62,-100,-100,-100,-100,-82,-81,-81,-91,-90,-83,-82,-84,-84,-82,-100,-100,-100,-100,-100,-100,-83,-83,-84,-91,-100,-87,-90,-100,-100,-91,-100,-100,-84,-100,-100,-100,-81,-100,-85,-100,-100,-100,-100,-100,-87,-100,-100,-100,-91,-100,-100,-100,-87,-100,-86,-100,-100,-100,-75,-75,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,866,692,3153967666432
