38:17:c3:1f:00:b0,60:32:b1:3e:1a:b7,38:17:c3:1f:00:b2,60:32:b1:3e:1a:b8,72:32:b1:3e:1a:b8,38:17:c3:1f:00:b1,38:17:c3:1f:00:a1,44:48:c1:91:d0:14,20:a6:cd:42:0a:c3,44:48:c1:91:d0:04,20:a6:cd:42:0a:c1,b4:5d:50:e1:96:52,b4:5d:50:e1:96:51,44:48:c1:91:d0:12,44:48:c1:91:d0:10,b4:5d:50:e1:96:53,38:17:c3:1f:09:91,38:17:c3:24:47:52,38:17:c3:1f:09:92,38:17:c3:1f:09:93,38:17:c3:24:47:51,38:17:c3:1f:19:d1,38:17:c3:1f:19:d2,38:17:c3:1f:14:11,38:17:c3:1f:14:12,44:48:c1:91:95:a3,38:17:c3:1f:00:a0,44:48:c1:91:d0:11,b4:5d:50:e1:96:50,38:17:c3:1f:09:90,38:17:c3:24:47:50,9c:d6:43:60:92:e0,38:17:c3:1f:19:d0,38:17:c3:1f:14:10,38:17:c3:19:45:b2,38:17:c3:19:45:b1,38:17:c3:1f:14:02,38:17:c3:1f:14:01,a8:bd:27:4c:aa:93,38:17:c3:19:45:b0,38:17:c3:1f:00:a2,b4:5d:50:e1:96:41,a8:bd:27:4c:aa:81,a8:bd:27:4c:aa:82,a8:bd:27:4c:aa:83,b4:5d:50:e1:96:40,a8:bd:27:4c:aa:80,44:48:c1:91:95:a2,44:48:c1:91:d0:00,44:48:c1:91:d0:02,44:48:c1:91:d0:01,38:17:c3:1f:14:00,72:32:b1:3e:1a:b7,20:a6:cd:42:0a:d0,20:a6:cd:42:0a:d1,20:a6:cd:42:0a:d3,b4:5d:50:e1:96:43,44:48:c1:91:95:b1,a8:bd:27:4c:aa:91,a8:bd:27:4c:aa:92,44:48:c1:91:95:b3,44:48:c1:91:95:b0,38:17:c3:19:45:a2,20:a6:cd:42:0a:d2,44:48:c1:91:95:b2,a8:bd:27:4c:aa:90,38:17:c3:1f:09:80,38:17:c3:19:45:a0,44:48:c1:91:aa:30,38:17:c3:24:56:50,20:a6:cd:42:0a:c0,b4:5d:50:e1:96:42,44:48:c1:91:95:a1,20:a6:cd:42:13:f2,44:48:c1:91:95:a0,20:a6:cd:42:0a:c2,20:a6:cd:42:13:f0,38:17:c3:22:61:90,38:17:c3:1a:cf:d0,66:2a:2f:53:7c:99,38:17:c3:1f:09:81,38:17:c3:1f:09:83,38:17:c3:19:45:a1,20:a6:cd:42:13:f1,38:17:c3:19:d7:71,38:17:c3:19:d7:70,38:17:c3:1f:09:82,20:a6:cd:42:0b:e3,38:17:c3:1f:19:f0,38:17:c3:1f:19:f2,38:17:c3:1f:19:f1,ac:e2:d3:c4:08:e6,38:17:c3:19:d7:62,38:17:c3:19:d7:61,20:a6:cd:42:0b:e0,38:17:c3:19:d7:60,20:a6:cd:42:0b:e1,20:a6:cd:42:0b:e2,38:17:c3:19:d7:72,20:a6:cd:42:0b:f0,20:a6:cd:42:0b:f3,20:a6:cd:42:0b:f2,20:a6:cd:42:0b:f1,80:8d:b7:55:25:e3,38:17:c3:19:36:30,80:8d:b7:55:25:f3,80:8d:b7:55:25:f0,80:8d:b7:55:35:03,80:8d:b7:55:25:f1,80:8d:b7:55:25:f2,80:8d:b7:55:25:e2,80:8d:b7:55:25:e1,80:8d:b7:55:25:e0,38:17:c3:1e:ff:10,80:8d:b7:55:3a:51,80:8d:b7:55:3a:52,80:8d:b7:55:35:11,80:8d:b7:55:35:13,80:8d:b7:55:3a:50,80:8d:b7:55:35:10,80:8d:b7:55:35:12,38:17:c3:1e:ff:12,80:8d:b7:55:35:02,80:8d:b7:55:35:01,80:8d:b7:55:35:00,80:8d:b7:55:39:d0,68:ff:7b:e4:af:39,b0:be:76:f8:30:5e,80:8d:b7:55:3a:41,80:8d:b7:55:3a:42,80:8d:b7:55:3a:40,38:17:c3:19:71:92,38:17:c3:19:36:32,38:17:c3:19:71:91,38:17:c3:19:36:31,ea:9e:b4:53:24:54,20:a6:cd:50:24:a2,38:17:c3:19:71:90,20:a6:cd:50:24:a1,20:a6:cd:50:24:a0,80:8d:b7:55:39:d1,38:17:c3:1e:ff:11,38:17:c3:1f:22:30,38:17:c3:1e:ff:00,38:17:c3:1e:ff:02,80:8d:b7:55:39:c1,38:17:c3:1e:ff:01,80:8d:b7:55:29:d0,80:8d:b7:55:39:c0,80:8d:b7:55:39:c2,80:8d:b7:55:29:d2,80:8d:b7:55:29:d1,80:8d:b7:55:29:c1,80:8d:b7:55:29:c2,80:8d:b7:55:29:c0,68:ff:7b:e4:af:38,00:4e:35:df:06:52,80:8d:b7:55:39:d2,20:a6:cd:50:24:b0,00:4e:35:de:e1:12,20:a6:cd:50:24:b2,20:a6:cd:50:24:b1,00:4e:35:df:06:40,38:17:c3:1f:0e:10,38:17:c3:1f:22:31,38:17:c3:1f:22:32,38:17:c3:1f:22:21,38:17:c3:1f:22:22,38:17:c3:1f:0e:02,38:17:c3:1f:22:20,38:17:c3:1f:0e:00,38:17:c3:1f:0e:01,38:17:c3:1f:0e:12,38:17:c3:1f:0e:11,00:4e:35:df:06:42,00:4e:35:de:e1:10,00:4e:35:df:06:41,38:17:c3:22:5e:f0,86:0d:8e:aa:25:a4,80:8d:b7:55:4d:01,38:17:c3:1f:19:c1,00:4e:35:df:06:51,bc:42:8c:64:49:70,38:17:c3:22:5e:f2,38:17:c3:1a:cf:d1,80:8d:b7:55:4d:02,38:17:c3:1f:08:50,38:17:c3:1a:cf:d2,00:4e:35:df:06:50,80:8d:b7:55:4d:00,80:8d:b7:55:4d:10,00:4e:35:de:e1:11,38:17:c3:22:61:92,38:17:c3:22:61:91,x,y,label
-64,-100,-64,-100,-100,-64,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-94,-100,-100,-100,-100,-100,-100,-100,-81,-81,-100,-100,-100,-81,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-83,-100,-57,-57,-100,-95,-100,-100,-100,-63,-60,-60,-94,-60,-94,-94,-57,-90,-90,-97,-96,-80,-100,-76,-76,-82,-76,-75,-92,-100,-100,-91,-79,-79,-80,-80,-79,-80,-80,-91,-81,-81,-80,-88,-93,-86,-84,-84,-84,-100,-100,-100,-100,-94,-97,-100,-100,-100,-89,-91,-100,-93,-86,-94,-90,-88,-97,-93,-88,-85,-88,-88,-87,-91,-93,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-87,-87,-100,-100,-100,-100,-89,-100,-100,-100,-100,-90,-100,-88,-100,-100,-88,-100,-100,673,158,29
-63,-100,-63,-100,-100,-63,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-95,-100,-100,-100,-100,-100,-100,-100,-81,-80,-100,-100,-100,-81,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-88,-100,-57,-57,-100,-97,-100,-100,-100,-63,-61,-61,-97,-61,-97,-97,-57,-91,-90,-97,-98,-81,-100,-77,-77,-83,-77,-76,-96,-100,-100,-87,-79,-79,-80,-80,-80,-80,-80,-87,-81,-81,-81,-88,-93,-90,-84,-84,-83,-100,-100,-100,-100,-94,-100,-100,-100,-100,-88,-87,-100,-89,-82,-94,-89,-88,-100,-93,-85,-85,-91,-89,-88,-91,-95,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-87,-87,-100,-100,-100,-100,-89,-100,-100,-100,-100,-90,-100,-88,-100,-100,-88,-100,-100,673,158,29
-64,-100,-64,-100,-100,-64,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-94,-100,-100,-100,-100,-100,-100,-100,-81,-81,-100,-100,-100,-81,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-83,-100,-57,-57,-100,-95,-100,-100,-100,-63,-60,-60,-94,-60,-94,-94,-57,-90,-90,-97,-96,-80,-100,-76,-76,-82,-76,-75,-92,-100,-100,-91,-79,-79,-80,-80,-79,-80,-80,-91,-81,-81,-80,-88,-93,-86,-84,-84,-84,-100,-100,-100,-100,-94,-97,-100,-100,-100,-89,-91,-100,-93,-86,-94,-90,-88,-97,-93,-88,-85,-88,-88,-87,-91,-93,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-87,-87,-100,-100,-100,-100,-89,-100,-100,-100,-100,-90,-100,-88,-100,-100,-88,-100,-100,673,158,29
-64,-100,-64,-100,-100,-64,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-94,-100,-100,-100,-100,-100,-100,-100,-81,-81,-100,-100,-100,-81,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-83,-100,-57,-57,-100,-95,-100,-100,-100,-63,-60,-60,-94,-60,-94,-94,-57,-90,-90,-97,-96,-80,-100,-76,-76,-82,-76,-75,-92,-100,-100,-91,-79,-79,-80,-80,-79,-80,-80,-91,-81,-81,-80,-88,-93,-86,-84,-84,-84,-100,-100,-100,-100,-94,-97,-100,-100,-100,-89,-91,-100,-93,-86,-94,-90,-88,-97,-93,-88,-85,-88,-88,-87,-91,-93,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-87,-87,-100,-100,-100,-100,-89,-100,-100,-100,-100,-90,-100,-88,-100,-100,-88,-100,-100,673,158,29
-64,-100,-64,-100,-100,-64,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-81,-82,-100,-100,-100,-82,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-83,-100,-57,-57,-100,-97,-100,-100,-100,-59,-60,-60,-95,-60,-95,-95,-57,-90,-90,-98,-96,-80,-100,-74,-75,-81,-74,-74,-91,-95,-95,-87,-79,-79,-80,-79,-79,-80,-80,-87,-80,-80,-84,-88,-96,-85,-84,-80,-84,-100,-100,-100,-100,-94,-94,-97,-100,-100,-91,-87,-100,-93,-85,-91,-90,-91,-97,-90,-91,-88,-87,-86,-83,-91,-93,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-87,-87,-100,-100,-100,-100,-89,-100,-100,-100,-100,-90,-100,-88,-100,-100,-88,-100,-100,673,158,29
-63,-100,-63,-100,-100,-63,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-81,-81,-100,-100,-100,-81,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-98,-84,-100,-58,-58,-100,-91,-100,-100,-100,-62,-61,-61,-94,-61,-94,-94,-58,-92,-92,-100,-98,-80,-100,-76,-76,-81,-76,-76,-92,-100,-96,-87,-79,-79,-80,-79,-79,-80,-80,-87,-81,-81,-81,-89,-93,-86,-84,-80,-84,-100,-100,-100,-100,-91,-97,-100,-97,-100,-89,-87,-100,-96,-89,-94,-89,-91,-94,-91,-91,-88,-91,-87,-84,-93,-93,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-87,-87,-100,-100,-100,-100,-89,-100,-100,-100,-100,-90,-100,-88,-100,-100,-88,-100,-100,673,158,29
-64,-100,-64,-100,-100,-64,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-94,-100,-100,-100,-100,-100,-100,-100,-81,-81,-100,-100,-100,-81,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-83,-100,-57,-57,-100,-95,-100,-100,-100,-63,-60,-60,-94,-60,-94,-94,-57,-90,-90,-97,-96,-80,-100,-76,-76,-82,-76,-75,-92,-100,-100,-91,-79,-79,-80,-80,-79,-80,-80,-91,-81,-81,-80,-88,-93,-86,-84,-84,-84,-100,-100,-100,-100,-94,-97,-100,-100,-100,-89,-91,-100,-93,-86,-94,-90,-88,-97,-93,-88,-85,-88,-88,-87,-91,-93,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-87,-87,-100,-100,-100,-100,-89,-100,-100,-100,-100,-90,-100,-88,-100,-100,-88,-100,-100,673,175,30
-64,-100,-64,-100,-100,-64,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-81,-81,-100,-100,-100,-81,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-87,-100,-57,-57,-100,-97,-100,-100,-100,-60,-60,-61,-97,-60,-97,-97,-57,-90,-90,-100,-98,-80,-100,-75,-76,-82,-75,-75,-95,-100,-100,-87,-79,-79,-80,-80,-79,-80,-80,-87,-81,-81,-80,-88,-96,-89,-84,-80,-84,-100,-100,-100,-100,-94,-97,-100,-100,-100,-89,-87,-100,-93,-86,-91,-90,-89,-97,-90,-88,-86,-91,-87,-84,-91,-93,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-87,-87,-100,-100,-100,-100,-89,-100,-100,-100,-100,-90,-100,-88,-100,-100,-88,-100,-100,673,175,30
-63,-100,-63,-100,-100,-63,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-95,-100,-100,-100,-100,-100,-100,-100,-81,-80,-100,-100,-100,-81,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-88,-100,-57,-57,-100,-95,-100,-100,-100,-65,-61,-61,-94,-61,-94,-94,-57,-91,-90,-97,-98,-81,-100,-77,-77,-83,-77,-76,-93,-100,-100,-91,-79,-79,-80,-80,-79,-81,-80,-91,-81,-81,-81,-88,-93,-87,-84,-84,-83,-100,-100,-100,-100,-94,-100,-100,-100,-100,-88,-91,-100,-90,-82,-97,-90,-88,-100,-96,-85,-84,-88,-91,-91,-91,-95,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-87,-87,-100,-100,-100,-100,-89,-100,-100,-100,-100,-90,-100,-88,-100,-100,-88,-100,-100,673,175,30
-63,-100,-63,-100,-100,-64,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-81,-81,-100,-100,-100,-81,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-87,-100,-57,-57,-100,-92,-100,-100,-100,-63,-60,-60,-91,-60,-91,-91,-57,-90,-90,-97,-96,-80,-100,-76,-76,-82,-76,-76,-89,-100,-100,-91,-79,-79,-80,-79,-79,-80,-80,-91,-81,-81,-80,-88,-95,-86,-80,-84,-79,-100,-100,-100,-100,-94,-97,-100,-100,-100,-88,-91,-100,-90,-86,-94,-86,-86,-97,-93,-88,-85,-85,-88,-90,-91,-95,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-87,-87,-100,-100,-100,-100,-89,-100,-100,-100,-100,-90,-100,-88,-100,-100,-88,-100,-100,673,175,30
-63,-100,-63,-100,-100,-63,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-81,-80,-100,-100,-100,-81,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-92,-100,-57,-57,-100,-95,-100,-100,-100,-63,-61,-61,-94,-61,-94,-94,-57,-91,-90,-97,-98,-81,-100,-76,-77,-83,-77,-77,-93,-100,-100,-87,-79,-80,-80,-80,-80,-81,-80,-87,-81,-81,-81,-88,-95,-89,-80,-84,-79,-100,-100,-100,-100,-94,-100,-100,-100,-100,-88,-87,-100,-86,-82,-94,-86,-85,-100,-93,-85,-85,-88,-89,-91,-91,-97,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-87,-87,-100,-100,-100,-100,-89,-100,-100,-100,-100,-90,-100,-87,-100,-100,-88,-100,-100,673,175,30
-63,-97,-62,-100,-97,-63,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-77,-77,-100,-100,-100,-77,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-98,-80,-100,-59,-59,-100,-91,-100,-100,-100,-62,-61,-61,-90,-61,-90,-90,-59,-94,-94,-100,-98,-79,-100,-76,-76,-81,-76,-76,-95,-96,-93,-86,-79,-79,-79,-79,-79,-79,-79,-86,-79,-82,-81,-89,-91,-86,-84,-80,-84,-100,-100,-100,-100,-89,-97,-100,-100,-100,-90,-86,-100,-96,-89,-94,-89,-94,-92,-94,-94,-91,-93,-93,-90,-93,-93,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-87,-87,-100,-100,-100,-100,-89,-100,-100,-100,-100,-90,-100,-88,-100,-100,-88,-100,-100,673,175,30
-65,-100,-65,-100,-100,-65,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-78,-83,-100,-100,-100,-79,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-79,-100,-58,-58,-100,-92,-100,-100,-100,-57,-59,-59,-92,-59,-90,-89,-58,-90,-90,-94,-91,-79,-100,-72,-73,-80,-73,-72,-82,-91,-91,-88,-79,-79,-79,-78,-79,-79,-79,-87,-79,-79,-83,-89,-96,-83,-84,-81,-84,-100,-100,-100,-100,-97,-91,-94,-100,-97,-96,-87,-100,-91,-86,-88,-91,-89,-94,-88,-94,-90,-86,-82,-86,-91,-90,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-87,-87,-100,-100,-100,-100,-89,-100,-100,-100,-100,-90,-100,-89,-100,-100,-88,-100,-100,690,175,31
-65,-100,-65,-100,-100,-65,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-78,-83,-100,-100,-100,-79,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-79,-100,-58,-58,-100,-92,-100,-100,-100,-57,-59,-59,-92,-59,-90,-89,-58,-90,-90,-94,-91,-79,-100,-72,-73,-80,-73,-72,-82,-91,-91,-88,-79,-79,-79,-78,-79,-79,-79,-87,-79,-79,-83,-89,-96,-83,-84,-81,-84,-100,-100,-100,-100,-97,-91,-94,-100,-97,-96,-87,-100,-91,-86,-88,-91,-89,-94,-88,-94,-90,-86,-82,-86,-91,-90,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-87,-87,-100,-100,-100,-100,-89,-100,-100,-100,-100,-90,-100,-89,-100,-100,-88,-100,-100,690,175,31
-65,-100,-65,-100,-100,-65,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-82,-80,-100,-100,-100,-79,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-79,-100,-58,-58,-100,-92,-100,-100,-100,-56,-59,-59,-92,-59,-92,-92,-58,-90,-89,-93,-91,-79,-100,-78,-78,-79,-78,-78,-82,-95,-95,-92,-79,-79,-79,-78,-79,-79,-79,-91,-79,-80,-83,-89,-98,-83,-84,-85,-84,-100,-100,-100,-100,-95,-91,-95,-100,-100,-94,-91,-100,-94,-89,-91,-90,-89,-94,-87,-94,-90,-86,-85,-86,-91,-90,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-87,-87,-100,-100,-100,-100,-89,-100,-100,-100,-100,-90,-100,-88,-100,-100,-88,-100,-100,690,175,31
-65,-100,-65,-100,-100,-65,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-78,-83,-100,-100,-100,-79,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-79,-100,-58,-58,-100,-92,-100,-100,-100,-57,-59,-59,-92,-59,-90,-89,-58,-90,-90,-94,-91,-79,-100,-72,-73,-80,-73,-72,-82,-91,-91,-88,-79,-79,-79,-78,-79,-79,-79,-87,-79,-79,-83,-89,-96,-83,-84,-81,-84,-100,-100,-100,-100,-97,-91,-94,-100,-97,-96,-87,-100,-91,-86,-88,-91,-89,-94,-88,-94,-90,-86,-82,-86,-91,-90,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-87,-87,-100,-100,-100,-100,-89,-100,-100,-100,-100,-90,-100,-89,-100,-100,-88,-100,-100,690,175,31
-65,-100,-65,-100,-100,-65,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-78,-83,-100,-100,-100,-79,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-79,-100,-58,-58,-100,-92,-100,-100,-100,-57,-59,-59,-92,-59,-90,-89,-58,-90,-90,-94,-91,-79,-100,-72,-73,-80,-73,-72,-82,-91,-91,-88,-79,-79,-79,-78,-79,-79,-79,-87,-79,-79,-83,-89,-96,-83,-84,-81,-84,-100,-100,-100,-100,-97,-91,-94,-100,-97,-96,-87,-100,-91,-86,-88,-91,-89,-94,-88,-94,-90,-86,-82,-86,-91,-90,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-87,-87,-100,-100,-100,-100,-89,-100,-100,-100,-100,-90,-100,-89,-100,-100,-88,-100,-100,690,175,31
-65,-100,-65,-100,-100,-65,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-78,-83,-100,-100,-100,-79,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-79,-100,-58,-58,-100,-92,-100,-100,-100,-57,-59,-59,-92,-59,-90,-89,-58,-90,-90,-94,-91,-79,-100,-72,-73,-80,-73,-72,-82,-91,-91,-88,-79,-79,-79,-78,-79,-79,-79,-87,-79,-79,-83,-89,-96,-83,-84,-81,-84,-100,-100,-100,-100,-97,-91,-94,-100,-97,-96,-87,-100,-91,-86,-88,-91,-89,-94,-88,-94,-90,-86,-82,-86,-91,-90,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-87,-87,-100,-100,-100,-100,-89,-100,-100,-100,-100,-90,-100,-89,-100,-100,-88,-100,-100,690,175,31
