80:8d:b7:55:29:c0,38:17:c3:19:d7:62,80:8d:b7:55:39:c2,80:8d:b7:55:39:c1,38:17:c3:19:45:a1,38:17:c3:19:45:a2,38:17:c3:19:d7:60,38:17:c3:1f:0e:10,38:17:c3:19:d7:61,38:17:c3:19:45:a0,b0:be:76:f8:30:5e,80:8d:b7:55:25:f2,80:8d:b7:55:25:f3,80:8d:b7:55:25:f0,80:8d:b7:55:25:f1,80:8d:b7:55:4d:02,80:8d:b7:55:4d:01,80:8d:b7:55:29:d0,38:17:c3:1f:00:b0,80:8d:b7:55:4d:00,80:8d:b7:55:29:d1,38:17:c3:1f:00:b1,38:17:c3:1e:ff:00,00:4e:35:de:e1:12,38:17:c3:19:d7:70,38:17:c3:19:d7:71,38:17:c3:19:d7:72,80:8d:b7:55:35:12,20:a6:cd:50:24:b0,80:8d:b7:55:35:13,00:4e:35:df:06:50,00:4e:35:df:06:51,00:4e:35:df:06:52,66:2a:2f:53:7c:99,38:17:c3:1f:00:b2,80:8d:b7:55:29:c1,68:ff:7b:e4:af:38,80:8d:b7:55:29:c2,80:8d:b7:55:35:10,20:a6:cd:50:24:b2,80:8d:b7:55:35:11,20:a6:cd:50:24:b1,38:17:c3:1e:ff:11,38:17:c3:1e:ff:10,38:17:c3:1f:22:22,ea:9e:b4:53:24:54,80:8d:b7:55:35:01,80:8d:b7:55:35:02,80:8d:b7:55:35:03,38:17:c3:1f:22:30,80:8d:b7:55:3a:52,38:17:c3:1e:ff:02,38:17:c3:1f:22:32,38:17:c3:1e:ff:01,38:17:c3:1f:22:31,80:8d:b7:55:3a:50,80:8d:b7:55:3a:51,80:8d:b7:55:29:d2,20:a6:cd:50:24:a2,38:17:c3:1f:00:a2,20:a6:cd:50:24:a1,20:a6:cd:50:24:a0,38:17:c3:1f:0e:01,38:17:c3:1f:0e:02,80:8d:b7:55:39:d2,38:17:c3:19:45:b2,ac:e2:d3:c4:08:e6,38:17:c3:19:45:b0,38:17:c3:19:45:b1,38:17:c3:1f:0e:00,80:8d:b7:55:3a:41,80:8d:b7:55:3a:42,38:17:c3:1e:ff:12,80:8d:b7:55:25:e1,80:8d:b7:55:25:e2,80:8d:b7:55:25:e0,80:8d:b7:55:25:e3,68:ff:7b:e4:af:39,38:17:c3:19:71:90,38:17:c3:1f:22:20,80:8d:b7:55:4d:10,80:8d:b7:55:35:00,38:17:c3:19:71:92,38:17:c3:19:71:91,38:17:c3:1f:0e:12,80:8d:b7:55:39:c0,38:17:c3:1f:0e:11,80:8d:b7:55:39:d0,38:17:c3:1f:00:a0,38:17:c3:1f:00:a1,80:8d:b7:55:39:d1,20:a6:cd:42:0b:e3,38:17:c3:1f:22:21,00:4e:35:de:e1:10,80:8d:b7:55:3a:40,00:4e:35:df:06:40,00:4e:35:df:06:42,20:a6:cd:42:0b:f3,38:17:c3:1f:08:50,20:a6:cd:42:0b:f0,00:4e:35:df:06:41,20:a6:cd:42:0b:f2,20:a6:cd:42:0b:f1,00:4e:35:de:e1:11,60:32:b1:3e:1a:b8,60:32:b1:3e:1a:b7,20:a6:cd:42:0b:e1,20:a6:cd:42:0b:e0,20:a6:cd:42:0b:e2,72:32:b1:3e:1a:b8,38:17:c3:19:36:32,38:17:c3:19:36:30,38:17:c3:1f:09:93,38:17:c3:19:36:31,72:32:b1:3e:1a:b7,38:17:c3:1f:09:90,38:17:c3:1f:14:10,38:17:c3:1f:14:12,38:17:c3:1f:14:11,38:17:c3:1f:19:f0,a8:bd:27:4c:aa:90,a8:bd:27:4c:aa:93,a8:bd:27:4c:aa:92,bc:42:8c:64:49:70,a8:bd:27:4c:aa:91,20:a6:cd:42:0a:d1,20:a6:cd:42:0a:d2,20:a6:cd:42:0a:d3,a8:bd:27:4c:aa:83,20:a6:cd:42:0a:c3,38:17:c3:1f:09:83,38:17:c3:1f:14:00,38:17:c3:1f:09:92,38:17:c3:1f:14:01,44:48:c1:91:d0:11,b4:5d:50:e1:96:50,b4:5d:50:e1:96:53,38:17:c3:1f:14:02,b4:5d:50:e1:96:43,38:17:c3:1f:09:91,38:17:c3:1f:09:81,44:48:c1:91:d0:14,20:a6:cd:42:0a:d0,9c:d6:43:60:92:e0,44:48:c1:91:d0:04,b4:5d:50:e1:96:40,b4:5d:50:e1:96:42,44:48:c1:91:d0:12,44:48:c1:91:d0:10,a8:bd:27:4c:aa:82,a8:bd:27:4c:aa:80,a8:bd:27:4c:aa:81,38:17:c3:1f:19:f2,38:17:c3:1f:19:f1,b4:5d:50:e1:96:51,38:17:c3:24:47:50,38:17:c3:1f:09:80,38:17:c3:1f:19:d0,b4:5d:50:e1:96:52,38:17:c3:24:47:52,38:17:c3:24:47:51,44:48:c1:91:95:b0,44:48:c1:91:95:b1,44:48:c1:91:95:b2,44:48:c1:91:95:b3,44:48:c1:91:d0:00,44:48:c1:91:d0:01,44:48:c1:91:d0:02,38:17:c3:1f:19:d2,44:48:c1:91:95:a3,b4:5d:50:e1:96:41,38:17:c3:1f:19:d1,20:a6:cd:42:0a:c1,38:17:c3:22:61:91,38:17:c3:22:61:92,38:17:c3:22:61:90,20:a6:cd:42:0a:c0,20:a6:cd:42:0a:c2,44:48:c1:91:95:a2,38:17:c3:1f:09:82,38:17:c3:22:5e:f0,44:48:c1:91:95:a1,38:17:c3:22:5e:f2,44:48:c1:91:95:a0,20:a6:cd:42:13:f2,38:17:c3:1a:cf:d0,38:17:c3:1a:cf:d1,38:17:c3:1a:cf:d2,20:a6:cd:42:13:f1,20:a6:cd:42:13:f0,38:17:c3:24:56:50,38:17:c3:1f:19:c1,86:0d:8e:aa:25:a4,44:48:c1:91:aa:30,x,y,label
-86,-55,-89,-91,-88,-89,-54,-91,-54,-90,-85,-74,-75,-75,-74,-100,-100,-73,-73,-100,-73,-73,-83,-93,-51,-51,-52,-79,-78,-78,-91,-90,-91,-92,-73,-84,-90,-85,-77,-80,-78,-79,-73,-72,-100,-89,-88,-89,-84,-88,-75,-82,-90,-82,-89,-75,-76,-73,-80,-81,-81,-80,-100,-89,-86,-83,-44,-85,-83,-100,-85,-83,-72,-85,-83,-83,-81,-84,-91,-100,-100,-87,-88,-91,-100,-88,-100,-85,-82,-81,-86,-91,-87,-88,-83,-87,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,843,175,40
-85,-61,-89,-91,-88,-89,-61,-91,-60,-90,-89,-80,-79,-79,-79,-100,-100,-76,-71,-100,-74,-70,-80,-93,-50,-58,-58,-79,-78,-80,-91,-90,-91,-92,-70,-84,-90,-85,-80,-80,-80,-79,-71,-72,-100,-89,-88,-90,-84,-93,-76,-82,-91,-80,-89,-77,-78,-75,-76,-81,-81,-82,-100,-89,-86,-81,-58,-85,-84,-100,-85,-83,-72,-84,-84,-83,-82,-84,-91,-100,-100,-87,-88,-91,-100,-88,-100,-87,-82,-81,-85,-91,-87,-88,-83,-87,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,843,175,40
-84,-61,-92,-91,-87,-86,-60,-91,-60,-86,-95,-77,-76,-76,-77,-100,-100,-78,-73,-100,-76,-73,-79,-91,-44,-45,-44,-77,-77,-78,-93,-89,-93,-89,-74,-83,-91,-87,-77,-76,-78,-76,-74,-74,-86,-88,-84,-83,-81,-88,-82,-82,-88,-79,-88,-83,-82,-79,-74,-89,-77,-77,-100,-89,-89,-84,-55,-84,-86,-100,-85,-86,-74,-88,-82,-87,-79,-84,-92,-85,-89,-85,-88,-88,-89,-92,-89,-88,-84,-84,-88,-91,-87,-88,-80,-87,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,860,175,41
-86,-62,-89,-91,-88,-89,-62,-91,-61,-90,-89,-80,-80,-81,-81,-100,-100,-75,-71,-100,-73,-72,-81,-93,-52,-51,-51,-79,-79,-79,-91,-90,-91,-92,-73,-85,-90,-85,-79,-78,-78,-79,-73,-73,-86,-89,-89,-86,-84,-92,-75,-82,-91,-82,-89,-75,-76,-74,-76,-81,-77,-76,-100,-89,-86,-85,-47,-85,-84,-100,-85,-83,-73,-85,-85,-85,-84,-84,-93,-85,-89,-90,-88,-88,-89,-88,-89,-84,-82,-81,-86,-91,-87,-88,-83,-87,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,860,175,41
-87,-63,-89,-91,-86,-86,-63,-91,-63,-88,-89,-78,-78,-78,-78,-100,-100,-82,-74,-100,-81,-74,-81,-93,-56,-43,-43,-79,-77,-78,-91,-90,-91,-92,-75,-87,-90,-85,-79,-76,-78,-76,-74,-75,-86,-82,-87,-86,-86,-90,-80,-82,-89,-82,-89,-82,-80,-81,-72,-85,-76,-74,-100,-89,-89,-84,-54,-84,-83,-100,-85,-83,-74,-84,-84,-87,-79,-84,-91,-85,-89,-86,-88,-88,-89,-88,-89,-88,-84,-84,-88,-91,-87,-88,-83,-87,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,860,175,41
-84,-60,-92,-91,-86,-86,-60,-91,-61,-88,-95,-76,-77,-76,-76,-100,-100,-82,-89,-100,-83,-72,-82,-91,-43,-44,-44,-77,-77,-78,-91,-90,-92,-91,-73,-83,-91,-87,-77,-76,-77,-76,-74,-75,-86,-90,-86,-85,-84,-87,-80,-81,-89,-82,-90,-80,-80,-82,-75,-89,-76,-76,-100,-89,-88,-87,-52,-87,-88,-100,-85,-86,-74,-85,-85,-86,-80,-84,-90,-85,-89,-86,-88,-88,-89,-92,-89,-89,-84,-84,-88,-91,-87,-88,-83,-87,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,860,175,41
-84,-63,-92,-91,-87,-86,-62,-91,-63,-86,-95,-75,-76,-75,-75,-100,-100,-78,-71,-100,-76,-72,-81,-91,-45,-49,-47,-78,-77,-78,-91,-90,-93,-90,-71,-83,-91,-87,-78,-76,-77,-76,-75,-75,-86,-90,-84,-84,-84,-88,-81,-82,-88,-80,-87,-81,-82,-79,-76,-89,-74,-76,-100,-89,-90,-81,-52,-82,-82,-100,-85,-86,-74,-87,-86,-86,-80,-84,-92,-85,-89,-84,-88,-88,-89,-92,-89,-90,-84,-84,-88,-91,-87,-88,-80,-87,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,860,175,41
-88,-60,-89,-91,-86,-86,-60,-91,-61,-88,-95,-76,-76,-76,-76,-100,-100,-78,-73,-100,-78,-74,-83,-91,-43,-44,-43,-77,-77,-77,-91,-90,-92,-89,-73,-83,-91,-87,-78,-76,-77,-76,-75,-74,-86,-83,-85,-85,-84,-88,-81,-81,-87,-82,-88,-81,-81,-79,-75,-89,-75,-75,-100,-89,-88,-87,-54,-83,-88,-100,-85,-82,-73,-82,-87,-88,-78,-84,-90,-85,-89,-85,-88,-88,-89,-88,-89,-91,-84,-84,-89,-91,-87,-88,-83,-87,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,860,175,41
-84,-66,-92,-89,-88,-88,-66,-91,-67,-88,-90,-78,-79,-77,-78,-100,-100,-76,-76,-100,-74,-72,-81,-91,-57,-55,-57,-82,-77,-82,-86,-91,-90,-90,-76,-82,-86,-86,-81,-77,-81,-77,-71,-73,-86,-94,-88,-89,-79,-88,-77,-81,-88,-79,-88,-77,-76,-75,-78,-89,-80,-78,-100,-89,-90,-82,-60,-87,-83,-100,-86,-86,-71,-84,-84,-85,-85,-84,-92,-85,-89,-88,-88,-88,-89,-90,-89,-92,-84,-84,-88,-94,-87,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,877,175,42
-84,-66,-92,-89,-88,-88,-66,-91,-67,-88,-90,-78,-79,-77,-78,-100,-100,-76,-76,-100,-74,-72,-81,-91,-57,-55,-57,-82,-77,-82,-86,-91,-90,-90,-76,-82,-86,-86,-81,-77,-81,-77,-71,-73,-86,-94,-88,-89,-79,-88,-77,-81,-88,-79,-88,-77,-76,-75,-78,-89,-80,-78,-100,-89,-90,-82,-60,-87,-83,-100,-86,-86,-71,-84,-84,-85,-85,-84,-92,-85,-89,-88,-88,-88,-89,-90,-89,-92,-84,-84,-88,-94,-87,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,877,175,42
-84,-63,-92,-89,-87,-86,-64,-91,-65,-86,-95,-76,-77,-77,-77,-100,-100,-74,-72,-100,-76,-72,-79,-91,-44,-59,-60,-75,-77,-76,-90,-89,-93,-89,-72,-83,-89,-83,-76,-76,-76,-76,-72,-72,-86,-86,-84,-83,-81,-89,-78,-79,-89,-79,-89,-79,-78,-75,-77,-89,-78,-77,-100,-89,-88,-82,-53,-81,-80,-100,-86,-86,-71,-82,-82,-82,-79,-84,-90,-85,-89,-85,-88,-88,-89,-90,-89,-88,-84,-84,-88,-91,-87,-88,-80,-87,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,877,175,42
-84,-64,-92,-89,-88,-88,-64,-91,-64,-88,-95,-76,-77,-75,-76,-100,-100,-77,-71,-100,-76,-71,-79,-91,-60,-57,-57,-76,-75,-76,-90,-89,-88,-89,-72,-84,-89,-85,-76,-76,-75,-76,-69,-70,-86,-86,-84,-83,-79,-92,-77,-77,-88,-79,-88,-76,-76,-76,-76,-89,-76,-77,-100,-89,-88,-81,-62,-81,-80,-100,-86,-86,-71,-82,-84,-83,-82,-84,-90,-85,-89,-85,-88,-88,-89,-90,-89,-88,-84,-84,-88,-91,-87,-88,-80,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,877,175,42
-84,-66,-92,-89,-88,-88,-65,-91,-66,-88,-95,-75,-75,-76,-76,-100,-100,-76,-72,-100,-75,-72,-82,-91,-57,-57,-56,-75,-77,-76,-90,-90,-89,-90,-74,-82,-90,-83,-74,-77,-75,-77,-73,-73,-86,-87,-85,-85,-79,-90,-77,-80,-88,-80,-88,-76,-76,-75,-74,-89,-72,-77,-100,-89,-88,-83,-52,-81,-82,-100,-86,-86,-73,-85,-83,-83,-82,-84,-92,-85,-89,-85,-88,-88,-89,-90,-89,-89,-84,-84,-88,-91,-87,-88,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,877,175,42
-84,-66,-92,-89,-88,-88,-66,-91,-67,-88,-90,-78,-79,-77,-78,-100,-100,-76,-76,-100,-74,-72,-81,-91,-57,-55,-57,-82,-77,-82,-86,-91,-90,-90,-76,-82,-86,-86,-81,-77,-81,-77,-71,-73,-86,-94,-88,-89,-79,-88,-77,-81,-88,-79,-88,-77,-76,-75,-78,-89,-80,-78,-100,-89,-90,-82,-60,-87,-83,-100,-86,-86,-71,-84,-84,-85,-85,-84,-92,-85,-89,-88,-88,-88,-89,-90,-89,-92,-84,-84,-88,-94,-87,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,877,175,42
-84,-68,-92,-89,-88,-88,-68,-91,-65,-88,-87,-72,-72,-73,-73,-100,-100,-72,-74,-100,-71,-73,-76,-89,-57,-58,-58,-76,-76,-76,-86,-91,-90,-91,-74,-82,-86,-83,-76,-77,-76,-77,-71,-72,-86,-80,-88,-89,-79,-87,-78,-79,-86,-76,-87,-78,-78,-71,-68,-89,-68,-69,-91,-89,-84,-87,-60,-87,-87,-89,-86,-86,-70,-83,-82,-82,-79,-81,-90,-85,-89,-88,-88,-88,-89,-90,-89,-84,-84,-84,-84,-91,-87,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,894,175,43
-84,-68,-92,-89,-88,-88,-68,-91,-67,-88,-85,-75,-75,-75,-75,-100,-100,-74,-75,-100,-73,-75,-75,-90,-53,-53,-54,-76,-76,-76,-86,-91,-93,-90,-79,-86,-87,-86,-77,-77,-76,-77,-71,-72,-86,-81,-87,-86,-79,-85,-76,-77,-86,-78,-86,-75,-74,-73,-69,-89,-68,-69,-91,-89,-83,-85,-55,-85,-86,-89,-86,-86,-73,-83,-84,-83,-78,-81,-91,-85,-89,-87,-88,-88,-89,-90,-89,-84,-84,-84,-84,-91,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,894,175,43
-84,-67,-92,-89,-88,-88,-67,-91,-67,-88,-85,-75,-75,-75,-74,-100,-100,-74,-75,-100,-73,-74,-75,-88,-54,-53,-52,-77,-76,-77,-86,-90,-91,-90,-75,-82,-87,-85,-77,-76,-77,-76,-72,-72,-86,-82,-85,-84,-80,-86,-76,-78,-86,-77,-87,-77,-76,-73,-68,-89,-68,-68,-91,-89,-84,-88,-69,-84,-86,-89,-86,-86,-71,-82,-84,-83,-78,-82,-89,-85,-89,-84,-89,-89,-89,-90,-89,-83,-84,-84,-83,-91,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,894,175,43
-84,-65,-92,-89,-88,-88,-65,-91,-66,-88,-87,-74,-74,-74,-74,-100,-100,-74,-79,-100,-73,-77,-75,-88,-56,-54,-53,-76,-77,-76,-86,-92,-91,-90,-77,-82,-87,-83,-76,-76,-76,-76,-71,-71,-86,-81,-85,-86,-80,-89,-76,-77,-88,-77,-87,-75,-75,-73,-68,-89,-67,-69,-91,-89,-83,-86,-54,-85,-86,-89,-86,-86,-72,-84,-84,-84,-79,-82,-90,-85,-89,-87,-89,-89,-89,-90,-89,-84,-84,-84,-83,-91,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,894,175,43
