38:17:c3:1e:fc:a1,38:17:c3:1e:fc:a2,38:17:c3:19:71:92,38:17:c3:19:71:91,38:17:c3:1e:fc:a0,38:17:c3:19:71:90,38:17:c3:1f:0e:12,38:17:c3:19:d7:62,38:17:c3:19:55:41,38:17:c3:19:45:a1,38:17:c3:19:55:42,38:17:c3:19:45:a2,38:17:c3:1f:0e:10,38:17:c3:19:d7:60,38:17:c3:1f:0e:11,38:17:c3:19:45:a0,38:17:c3:19:d7:61,38:17:c3:19:55:40,44:48:c1:a5:82:30,80:8d:b7:55:25:f2,44:48:c1:a5:82:32,80:8d:b7:55:25:f3,44:48:c1:a5:82:31,80:8d:b7:55:25:f0,80:8d:b7:55:25:f1,20:a6:cd:42:0b:e3,38:17:c3:1f:08:50,38:17:c3:1e:ff:00,38:17:c3:19:d7:70,38:17:c3:19:d7:71,38:17:c3:19:d7:72,80:8d:b7:55:35:12,20:a6:cd:50:24:b0,80:8d:b7:55:35:13,44:48:c1:a5:82:21,44:48:c1:a5:82:20,44:48:c1:a5:82:22,80:8d:b7:55:35:10,20:a6:cd:50:24:b2,80:8d:b7:55:35:11,20:a6:cd:50:24:b1,38:17:c3:1f:09:92,9e:2b:77:8e:45:c7,38:17:c3:1f:09:93,80:8d:b7:55:4d:10,38:17:c3:1e:ff:11,38:17:c3:1e:ff:10,ea:9e:b4:53:24:54,38:17:c3:1f:01:92,38:17:c3:1f:22:30,38:17:c3:1f:22:32,38:17:c3:1e:ff:02,38:17:c3:1e:ff:01,38:17:c3:1f:22:31,38:17:c3:1f:01:90,38:17:c3:1f:01:91,20:a6:cd:50:24:a2,20:a6:cd:50:24:a1,38:17:c3:1f:09:90,38:17:c3:1f:09:91,38:17:c3:1f:09:83,38:17:c3:19:55:52,38:17:c3:19:45:b2,38:17:c3:19:45:b0,38:17:c3:19:45:b1,38:17:c3:19:55:50,38:17:c3:19:55:51,38:17:c3:1f:01:81,38:17:c3:1f:01:82,38:17:c3:1e:ff:12,38:17:c3:1f:01:80,b4:5d:50:e1:92:32,b4:5d:50:e1:92:33,b4:5d:50:e1:92:30,b4:5d:50:e1:92:31,b4:5d:50:e1:92:23,80:8d:b7:55:39:c2,80:8d:b7:55:39:c0,80:8d:b7:55:39:c1,80:8d:b7:55:39:d0,00:4e:35:df:06:40,b0:be:76:f8:30:5e,00:4e:35:df:06:41,00:4e:35:df:06:42,00:4e:35:de:e1:11,00:4e:35:de:e1:12,00:4e:35:de:e1:10,b4:5d:50:e1:96:50,00:4e:35:df:06:50,00:4e:35:df:06:51,00:4e:35:df:06:52,68:ff:7b:e4:af:38,b4:5d:50:e1:96:52,68:ff:7b:e4:af:39,b4:5d:50:e1:96:53,20:a6:cd:42:0b:f3,80:8d:b7:55:35:01,80:8d:b7:55:35:02,80:8d:b7:55:35:03,80:8d:b7:55:3a:52,80:8d:b7:55:3a:50,80:8d:b7:55:3a:51,b4:5d:50:e1:96:43,80:8d:b7:55:35:00,64:e5:99:c3:13:3c,38:17:c3:1f:0e:01,38:17:c3:1f:0e:02,80:8d:b7:55:39:d1,80:8d:b7:55:39:d2,ac:e2:d3:c4:08:e6,38:17:c3:1f:0e:00,80:8d:b7:55:3a:41,80:8d:b7:55:3a:42,80:8d:b7:55:25:e1,80:8d:b7:55:25:e2,80:8d:b7:55:3a:40,80:8d:b7:55:25:e0,80:8d:b7:55:25:e3,20:a6:cd:42:0b:f0,44:48:c1:91:95:b2,38:17:c3:1f:00:b0,44:48:c1:91:95:b3,20:a6:cd:50:24:a0,38:17:c3:1f:00:b1,38:17:c3:1f:00:b2,00:4e:35:df:0e:12,b4:5d:50:e1:92:22,00:4e:35:df:0e:11,00:4e:35:de:e1:02,a8:bd:27:4c:bd:22,38:17:c3:1f:08:51,00:4e:35:de:e1:00,00:4e:35:de:e1:01,38:17:c3:1f:22:21,b4:5d:50:e1:96:51,00:4e:35:de:d7:53,00:4e:35:de:d7:52,38:17:c3:1f:08:52,38:17:c3:1f:22:22,44:48:c1:91:95:b0,44:48:c1:91:95:b1,b4:5d:50:e1:92:21,38:17:c3:1f:22:20,a8:bd:27:4c:bd:21,a8:bd:27:4c:bd:20,00:4e:35:de:d7:51,00:4e:35:de:d7:43,00:4e:35:de:d7:50,a8:bd:27:4c:bd:32,a8:bd:27:4c:bd:30,a8:bd:27:4c:bd:31,00:4e:35:df:0e:10,38:17:c3:1f:08:40,b4:5d:50:e1:92:20,00:4e:35:de:d7:40,00:4e:35:de:d7:42,00:4e:35:de:d7:41,38:17:c3:1f:08:41,38:17:c3:19:71:82,38:17:c3:1f:08:42,00:4e:35:df:0e:02,00:4e:35:df:0e:01,00:4e:35:df:0e:00,38:17:c3:1e:fc:b0,38:17:c3:1e:fc:b1,38:17:c3:1e:fc:b2,38:17:c3:24:58:b0,0a:05:a7:e3:d9:82,38:17:c3:24:4f:11,38:17:c3:24:58:b1,38:17:c3:24:58:b2,38:17:c3:24:4f:12,38:17:c3:24:4f:10,38:17:c3:1f:0f:90,38:17:c3:1f:0f:92,38:17:c3:1f:0f:91,38:17:c3:1b:08:b0,38:17:c3:24:4f:02,38:17:c3:24:4f:01,38:17:c3:24:4f:00,38:17:c3:24:58:a0,38:17:c3:24:58:a1,38:17:c3:24:58:a2,38:17:c3:1b:08:b2,38:17:c3:1b:08:b1,38:17:c3:19:71:81,00:4e:35:df:27:12,38:17:c3:19:71:80,x,y,label
-100,-100,-91,-90,-100,-91,-100,-100,-88,-100,-89,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-93,-100,-93,-100,-100,-100,-100,-100,-100,-100,-89,-100,-88,-100,-100,-100,-90,-100,-90,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-93,-89,-100,-100,-100,-100,-91,-90,-90,-90,-92,-100,-100,-100,-85,-74,-51,-74,-73,-69,-70,-70,-100,-70,-71,-70,-100,-100,-85,-100,-100,-100,-100,-93,-85,-85,-85,-100,-100,-84,-100,-100,-85,-86,-100,-100,-88,-89,-100,-100,-84,-100,-95,-100,-100,-100,-100,-100,-100,-100,-86,-100,-86,-82,-51,-100,-80,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-51,-49,-100,-100,-100,-48,-48,-49,-87,-100,-100,-100,-100,-100,-100,-91,-100,-89,-90,-90,-89,-86,-86,-86,-100,-86,-87,-85,-87,-88,-93,-100,-100,-93,-87,-87,-86,-87,-86,-86,-89,-90,-91,-94,-90,360.40000000000003,799.6000000000007,51.0
-100,-100,-91,-90,-100,-91,-100,-100,-88,-100,-89,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-93,-100,-93,-100,-100,-100,-100,-100,-100,-100,-89,-100,-89,-100,-100,-100,-91,-100,-90,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-93,-89,-100,-100,-100,-100,-89,-89,-89,-89,-93,-100,-100,-100,-83,-80,-50,-78,-82,-66,-62,-67,-100,-74,-75,-75,-100,-100,-85,-100,-100,-100,-100,-93,-88,-87,-86,-100,-100,-75,-100,-100,-83,-83,-100,-100,-88,-87,-100,-100,-87,-100,-95,-100,-100,-100,-100,-100,-100,-100,-86,-100,-84,-72,-54,-100,-75,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-55,-54,-100,-100,-100,-48,-48,-47,-88,-100,-100,-100,-100,-100,-100,-91,-100,-90,-89,-90,-89,-86,-86,-86,-100,-86,-87,-85,-87,-88,-93,-100,-100,-93,-87,-87,-89,-87,-85,-86,-89,-90,-91,-94,-90,360.40000000000003,799.6000000000007,51.0
-100,-100,-91,-90,-100,-91,-100,-100,-88,-100,-89,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-93,-100,-93,-100,-100,-100,-100,-100,-100,-100,-89,-100,-89,-100,-100,-100,-91,-100,-90,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-93,-89,-100,-100,-100,-100,-89,-89,-89,-89,-93,-100,-100,-100,-83,-80,-50,-78,-82,-66,-62,-67,-100,-74,-75,-75,-100,-100,-85,-100,-100,-100,-100,-93,-88,-87,-86,-100,-100,-75,-100,-100,-83,-83,-100,-100,-88,-87,-100,-100,-87,-100,-95,-100,-100,-100,-100,-100,-100,-100,-86,-100,-84,-72,-54,-100,-75,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-55,-54,-100,-100,-100,-48,-48,-47,-88,-100,-100,-100,-100,-100,-100,-91,-100,-90,-89,-90,-89,-86,-86,-86,-100,-86,-87,-85,-87,-88,-93,-100,-100,-93,-87,-87,-89,-87,-85,-86,-89,-90,-91,-94,-90,360.40000000000003,799.6000000000007,51.0
-100,-100,-91,-90,-100,-91,-100,-100,-88,-100,-89,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-93,-100,-93,-100,-100,-100,-100,-100,-100,-100,-89,-100,-91,-100,-100,-100,-92,-100,-90,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-89,-89,-100,-100,-100,-100,-91,-91,-92,-90,-93,-100,-100,-100,-87,-73,-49,-73,-75,-64,-64,-64,-100,-68,-69,-69,-100,-100,-85,-100,-100,-100,-100,-93,-88,-90,-88,-100,-100,-81,-100,-100,-88,-86,-100,-100,-89,-88,-100,-100,-91,-100,-95,-100,-100,-100,-100,-100,-100,-100,-86,-100,-84,-74,-55,-100,-73,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-56,-58,-100,-100,-100,-52,-51,-51,-84,-100,-100,-100,-100,-100,-100,-91,-100,-90,-89,-90,-89,-100,-100,-86,-100,-86,-87,-85,-87,-90,-93,-100,-100,-86,-87,-87,-89,-87,-87,-86,-86,-86,-91,-94,-90,346.20000000000005,799.6000000000007,52.0
-100,-100,-91,-90,-100,-91,-100,-100,-88,-100,-89,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-93,-100,-93,-100,-100,-100,-100,-100,-100,-100,-89,-100,-92,-100,-100,-100,-90,-100,-90,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-91,-89,-100,-100,-100,-100,-91,-93,-92,-94,-93,-100,-100,-100,-87,-75,-50,-76,-76,-63,-64,-63,-100,-72,-73,-73,-100,-100,-85,-100,-100,-100,-100,-93,-88,-89,-87,-100,-100,-83,-100,-100,-85,-86,-100,-100,-89,-88,-100,-100,-91,-100,-95,-100,-100,-100,-100,-100,-100,-100,-85,-100,-85,-74,-56,-100,-74,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-55,-56,-100,-100,-100,-52,-52,-52,-84,-100,-100,-100,-100,-100,-100,-91,-100,-90,-90,-90,-89,-100,-100,-87,-100,-86,-86,-87,-87,-90,-93,-100,-100,-92,-87,-87,-89,-87,-87,-86,-86,-86,-91,-94,-90,346.20000000000005,799.6000000000007,52.0
-100,-100,-91,-90,-100,-91,-100,-100,-88,-100,-89,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-93,-100,-93,-100,-100,-100,-100,-100,-100,-100,-89,-100,-91,-100,-100,-100,-91,-100,-90,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-90,-89,-100,-100,-100,-100,-91,-94,-92,-94,-89,-100,-100,-100,-85,-76,-49,-77,-77,-64,-65,-64,-100,-73,-74,-73,-100,-100,-85,-100,-100,-100,-100,-93,-88,-89,-88,-100,-100,-82,-100,-100,-85,-86,-100,-100,-92,-88,-100,-100,-91,-100,-95,-100,-100,-100,-100,-100,-100,-100,-86,-100,-85,-75,-54,-100,-73,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-56,-56,-100,-100,-100,-53,-53,-52,-84,-100,-100,-100,-100,-100,-100,-91,-100,-90,-89,-90,-89,-100,-100,-85,-100,-86,-85,-85,-87,-90,-93,-100,-100,-93,-87,-87,-89,-87,-86,-86,-88,-86,-91,-94,-90,346.20000000000005,799.6000000000007,52.0
-100,-100,-91,-90,-100,-91,-100,-100,-88,-100,-89,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-93,-100,-93,-100,-100,-100,-100,-100,-100,-100,-89,-100,-90,-100,-100,-100,-90,-100,-90,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-88,-89,-100,-100,-100,-100,-91,-92,-92,-92,-88,-100,-100,-100,-84,-77,-50,-74,-74,-65,-69,-66,-100,-74,-75,-73,-100,-100,-85,-100,-100,-100,-100,-93,-89,-88,-89,-100,-100,-83,-100,-100,-83,-83,-100,-100,-92,-88,-100,-100,-88,-100,-95,-100,-100,-100,-100,-100,-100,-100,-84,-100,-85,-79,-56,-100,-75,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-57,-55,-100,-100,-100,-51,-51,-52,-86,-100,-100,-100,-100,-100,-100,-91,-100,-89,-88,-90,-89,-100,-100,-86,-100,-86,-85,-85,-87,-90,-93,-100,-100,-93,-87,-87,-89,-87,-86,-86,-88,-86,-91,-94,-90,346.20000000000005,799.6000000000007,52.0
-100,-100,-91,-90,-100,-91,-100,-100,-88,-100,-89,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-93,-100,-93,-100,-100,-100,-100,-100,-100,-100,-89,-100,-90,-100,-100,-100,-90,-100,-90,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-90,-89,-100,-100,-100,-100,-87,-87,-88,-88,-93,-100,-100,-100,-76,-76,-61,-79,-76,-71,-70,-71,-100,-74,-77,-76,-100,-100,-85,-100,-100,-100,-100,-93,-88,-87,-87,-100,-100,-85,-100,-100,-77,-77,-100,-100,-92,-88,-100,-100,-88,-100,-95,-100,-100,-100,-100,-100,-100,-100,-85,-100,-86,-78,-60,-100,-79,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-59,-59,-100,-100,-100,-50,-49,-50,-87,-100,-100,-100,-100,-100,-100,-91,-100,-90,-91,-90,-89,-100,-100,-83,-100,-86,-81,-82,-87,-88,-93,-100,-100,-88,-87,-87,-89,-87,-86,-86,-88,-86,-91,-93,-90,346.20000000000005,799.6000000000007,52.0
-100,-100,-91,-90,-100,-91,-100,-100,-88,-100,-89,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-93,-100,-93,-100,-100,-100,-100,-100,-100,-100,-89,-100,-91,-100,-100,-100,-91,-100,-90,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-90,-89,-100,-100,-100,-100,-91,-94,-92,-94,-89,-100,-100,-100,-85,-76,-49,-77,-77,-64,-65,-64,-100,-73,-74,-73,-100,-100,-85,-100,-100,-100,-100,-93,-88,-89,-88,-100,-100,-82,-100,-100,-85,-86,-100,-100,-92,-88,-100,-100,-91,-100,-95,-100,-100,-100,-100,-100,-100,-100,-86,-100,-85,-75,-54,-100,-73,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-56,-56,-100,-100,-100,-53,-53,-52,-84,-100,-100,-100,-100,-100,-100,-91,-100,-90,-89,-90,-89,-100,-100,-85,-100,-86,-85,-85,-87,-90,-93,-100,-100,-93,-87,-87,-89,-87,-86,-86,-88,-86,-91,-94,-90,346.20000000000005,799.6000000000007,52.0
-100,-100,-91,-90,-100,-91,-100,-100,-88,-100,-89,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-93,-100,-93,-100,-100,-100,-100,-100,-100,-100,-89,-100,-90,-100,-100,-100,-92,-100,-90,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-90,-89,-100,-100,-100,-100,-90,-90,-88,-88,-91,-100,-100,-100,-78,-76,-69,-78,-78,-72,-71,-73,-100,-73,-75,-73,-100,-100,-85,-100,-100,-100,-100,-93,-85,-84,-85,-100,-100,-84,-100,-100,-77,-77,-100,-100,-86,-88,-100,-100,-88,-100,-95,-100,-100,-100,-100,-100,-100,-100,-86,-100,-88,-78,-61,-100,-76,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-62,-61,-100,-100,-100,-48,-48,-48,-89,-100,-100,-100,-100,-100,-100,-91,-100,-91,-91,-90,-100,-100,-100,-85,-100,-86,-82,-82,-87,-88,-94,-100,-100,-88,-87,-87,-89,-87,-86,-86,-88,-86,-91,-93,-90,332.00000000000006,799.6000000000007,53.0
-100,-100,-91,-90,-100,-91,-100,-100,-88,-100,-89,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-93,-100,-93,-100,-100,-100,-100,-100,-100,-100,-89,-100,-92,-100,-100,-100,-91,-100,-90,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-90,-89,-100,-100,-100,-100,-90,-88,-93,-88,-89,-100,-100,-100,-75,-75,-63,-77,-75,-73,-68,-71,-100,-71,-71,-71,-100,-100,-85,-100,-100,-100,-100,-93,-87,-87,-87,-100,-100,-83,-100,-100,-75,-77,-100,-100,-86,-88,-100,-100,-88,-100,-95,-100,-100,-100,-100,-100,-100,-100,-86,-100,-88,-76,-62,-100,-77,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-62,-63,-100,-100,-100,-50,-50,-49,-89,-100,-100,-100,-100,-100,-100,-91,-100,-89,-89,-89,-100,-100,-100,-82,-100,-86,-82,-82,-87,-88,-90,-100,-100,-84,-88,-87,-89,-86,-86,-86,-85,-86,-91,-93,-90,332.00000000000006,799.6000000000007,53.0
-100,-100,-91,-90,-100,-91,-100,-100,-88,-100,-89,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-93,-100,-93,-100,-100,-100,-100,-100,-100,-100,-89,-100,-92,-100,-100,-100,-91,-100,-90,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-90,-89,-100,-100,-100,-100,-88,-88,-93,-88,-87,-100,-100,-100,-79,-76,-67,-75,-77,-69,-70,-70,-100,-75,-75,-78,-100,-100,-85,-100,-100,-100,-100,-93,-83,-84,-83,-100,-100,-82,-100,-100,-79,-80,-100,-100,-86,-88,-100,-100,-88,-100,-95,-100,-100,-100,-100,-100,-100,-100,-85,-100,-84,-75,-66,-100,-77,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-65,-100,-100,-100,-48,-48,-48,-85,-100,-100,-100,-100,-100,-100,-91,-100,-91,-90,-89,-100,-100,-100,-84,-100,-86,-85,-84,-87,-88,-90,-100,-100,-84,-88,-87,-89,-86,-86,-86,-85,-86,-91,-93,-90,332.00000000000006,799.6000000000007,53.0
-100,-100,-91,-90,-100,-91,-100,-100,-88,-100,-89,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-93,-100,-93,-100,-100,-100,-100,-100,-100,-100,-89,-100,-91,-100,-100,-100,-91,-100,-90,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-90,-89,-100,-100,-100,-100,-89,-91,-90,-91,-87,-100,-100,-100,-84,-74,-63,-74,-74,-67,-72,-67,-100,-73,-71,-72,-100,-100,-85,-100,-100,-100,-100,-93,-80,-80,-80,-100,-100,-84,-100,-100,-83,-82,-100,-100,-86,-88,-100,-100,-88,-100,-95,-100,-100,-100,-100,-100,-100,-100,-85,-100,-84,-75,-63,-100,-79,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-64,-100,-100,-100,-47,-47,-47,-85,-100,-100,-100,-100,-100,-100,-91,-100,-89,-90,-89,-100,-100,-100,-83,-100,-86,-82,-83,-86,-85,-90,-100,-100,-84,-88,-87,-89,-86,-88,-86,-85,-86,-91,-93,-90,332.00000000000006,799.6000000000007,53.0
-100,-100,-91,-90,-100,-91,-100,-100,-88,-100,-89,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-93,-100,-93,-100,-100,-100,-100,-100,-100,-100,-89,-100,-92,-100,-100,-100,-91,-100,-90,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-90,-89,-100,-100,-100,-100,-90,-88,-93,-88,-89,-100,-100,-100,-75,-75,-63,-77,-75,-73,-68,-71,-100,-71,-71,-71,-100,-100,-85,-100,-100,-100,-100,-93,-87,-87,-87,-100,-100,-83,-100,-100,-75,-77,-100,-100,-86,-88,-100,-100,-88,-100,-95,-100,-100,-100,-100,-100,-100,-100,-86,-100,-88,-76,-62,-100,-77,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-62,-63,-100,-100,-100,-50,-50,-49,-89,-100,-100,-100,-100,-100,-100,-91,-100,-89,-89,-89,-100,-100,-100,-82,-100,-86,-82,-82,-87,-88,-90,-100,-100,-84,-88,-87,-89,-86,-86,-86,-85,-86,-91,-93,-90,332.00000000000006,799.6000000000007,53.0
-100,-100,-91,-90,-100,-91,-100,-100,-88,-100,-89,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-93,-100,-93,-100,-100,-100,-100,-100,-100,-100,-89,-100,-91,-100,-100,-100,-91,-100,-90,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-90,-89,-100,-100,-100,-100,-89,-91,-90,-91,-87,-100,-100,-100,-84,-74,-63,-74,-74,-67,-72,-67,-100,-73,-71,-72,-100,-100,-85,-100,-100,-100,-100,-93,-80,-80,-80,-100,-100,-84,-100,-100,-83,-82,-100,-100,-86,-88,-100,-100,-88,-100,-95,-100,-100,-100,-100,-100,-100,-100,-85,-100,-84,-75,-63,-100,-79,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-64,-100,-100,-100,-47,-47,-47,-85,-100,-100,-100,-100,-100,-100,-91,-100,-89,-90,-89,-100,-100,-100,-83,-100,-86,-82,-83,-86,-85,-90,-100,-100,-84,-88,-87,-89,-86,-88,-86,-85,-86,-91,-93,-90,332.00000000000006,799.6000000000007,53.0
-100,-100,-91,-100,-100,-91,-100,-100,-88,-100,-89,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-93,-100,-93,-100,-100,-100,-100,-100,-100,-100,-89,-100,-91,-100,-100,-100,-91,-100,-90,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-91,-89,-100,-100,-100,-100,-88,-90,-88,-89,-91,-100,-100,-100,-90,-80,-53,-79,-80,-72,-73,-74,-100,-75,-76,-77,-100,-100,-85,-100,-100,-100,-100,-93,-85,-85,-85,-100,-100,-79,-100,-100,-83,-82,-100,-100,-90,-88,-100,-100,-88,-100,-95,-100,-100,-100,-100,-100,-100,-100,-86,-100,-83,-79,-61,-100,-79,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-60,-61,-100,-94,-100,-49,-48,-48,-84,-100,-100,-100,-100,-100,-100,-91,-100,-89,-90,-89,-100,-100,-100,-84,-100,-86,-82,-83,-86,-84,-90,-100,-100,-84,-88,-87,-89,-86,-88,-86,-85,-86,-91,-93,-90,317.80000000000007,799.6000000000007,54.0
-100,-100,-91,-100,-100,-91,-100,-100,-88,-100,-89,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-93,-100,-93,-100,-100,-100,-100,-100,-100,-100,-89,-100,-93,-100,-100,-100,-91,-100,-90,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-91,-89,-100,-100,-100,-100,-88,-90,-88,-89,-93,-100,-100,-100,-87,-81,-52,-77,-79,-71,-74,-72,-100,-73,-74,-74,-100,-100,-85,-100,-100,-100,-100,-93,-85,-87,-86,-100,-100,-79,-100,-100,-86,-86,-100,-100,-90,-88,-100,-100,-88,-100,-95,-100,-100,-100,-100,-100,-100,-100,-82,-100,-82,-79,-62,-100,-79,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-63,-62,-100,-94,-100,-49,-49,-49,-83,-100,-100,-100,-100,-100,-100,-91,-100,-90,-90,-90,-100,-100,-100,-85,-100,-86,-86,-85,-86,-86,-90,-100,-100,-84,-88,-87,-89,-86,-87,-87,-85,-86,-91,-93,-90,317.80000000000007,799.6000000000007,54.0
-100,-100,-91,-100,-100,-91,-100,-100,-88,-100,-89,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-93,-100,-93,-100,-100,-100,-100,-100,-100,-100,-89,-100,-92,-100,-100,-100,-93,-100,-90,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-91,-89,-100,-100,-100,-100,-89,-90,-91,-88,-91,-100,-100,-100,-86,-79,-50,-78,-80,-73,-72,-74,-100,-71,-72,-71,-100,-100,-85,-100,-100,-100,-100,-93,-85,-85,-85,-100,-100,-78,-100,-100,-86,-88,-100,-100,-89,-90,-100,-100,-88,-100,-95,-100,-100,-100,-100,-100,-100,-100,-83,-100,-83,-82,-61,-100,-82,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-60,-60,-100,-94,-100,-48,-48,-49,-82,-100,-100,-90,-100,-100,-100,-91,-100,-91,-91,-89,-100,-100,-100,-85,-100,-86,-86,-85,-86,-85,-90,-100,-100,-84,-88,-87,-89,-86,-87,-87,-85,-86,-91,-93,-90,317.80000000000007,799.6000000000007,54.0
-100,-100,-91,-100,-100,-91,-100,-100,-88,-100,-89,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-93,-100,-93,-100,-100,-100,-100,-100,-100,-100,-89,-100,-95,-100,-100,-100,-93,-100,-90,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-91,-89,-100,-100,-100,-100,-89,-91,-91,-88,-91,-100,-100,-100,-87,-81,-55,-79,-78,-71,-74,-72,-100,-72,-74,-72,-100,-100,-85,-100,-100,-100,-100,-93,-85,-86,-85,-100,-100,-82,-100,-100,-85,-87,-100,-100,-89,-90,-100,-100,-88,-100,-95,-100,-100,-100,-100,-100,-100,-100,-82,-100,-81,-83,-60,-100,-81,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-60,-60,-100,-94,-100,-48,-49,-48,-82,-100,-100,-90,-100,-100,-100,-89,-100,-89,-91,-89,-100,-100,-100,-86,-100,-86,-85,-85,-86,-86,-90,-100,-100,-84,-88,-87,-89,-86,-87,-87,-85,-86,-91,-93,-90,317.80000000000007,799.6000000000007,54.0
