80:8d:b7:55:29:c0,38:17:c3:19:71:92,38:17:c3:19:71:91,38:17:c3:19:71:90,38:17:c3:19:d7:62,80:8d:b7:55:39:c2,38:17:c3:1f:0e:12,80:8d:b7:55:39:c0,80:8d:b7:55:39:c1,38:17:c3:19:45:a1,38:17:c3:19:45:a2,38:17:c3:19:d7:60,38:17:c3:1f:0e:10,38:17:c3:19:d7:61,38:17:c3:19:45:a0,38:17:c3:1f:0e:11,80:8d:b7:55:39:d0,b0:be:76:f8:30:5e,80:8d:b7:55:25:f2,80:8d:b7:55:25:f3,80:8d:b7:55:25:f0,80:8d:b7:55:25:f1,80:8d:b7:55:29:d0,38:17:c3:1f:00:b0,80:8d:b7:55:29:d1,38:17:c3:1f:00:b1,38:17:c3:1e:ff:00,00:4e:35:de:e1:12,00:4e:35:de:e1:10,38:17:c3:19:d7:70,38:17:c3:19:d7:71,38:17:c3:19:d7:72,80:8d:b7:55:35:12,20:a6:cd:50:24:b0,80:8d:b7:55:35:13,00:4e:35:df:06:51,00:4e:35:df:06:52,38:17:c3:1f:22:21,66:2a:2f:53:7c:99,38:17:c3:1f:00:b2,68:ff:7b:e4:af:38,80:8d:b7:55:29:c1,68:ff:7b:e4:af:39,80:8d:b7:55:29:c2,80:8d:b7:55:35:10,20:a6:cd:50:24:b2,80:8d:b7:55:35:11,20:a6:cd:50:24:b1,38:17:c3:1f:00:a0,38:17:c3:1e:ff:11,38:17:c3:1e:ff:10,38:17:c3:1f:22:22,ea:9e:b4:53:24:54,80:8d:b7:55:35:01,80:8d:b7:55:35:02,80:8d:b7:55:35:03,38:17:c3:1f:22:30,80:8d:b7:55:3a:52,38:17:c3:1f:22:32,38:17:c3:1e:ff:02,38:17:c3:1f:22:31,38:17:c3:1e:ff:01,80:8d:b7:55:3a:50,80:8d:b7:55:3a:51,80:8d:b7:55:29:d2,38:17:c3:1f:00:a1,38:17:c3:1f:00:a2,20:a6:cd:50:24:a2,20:a6:cd:50:24:a1,20:a6:cd:50:24:a0,80:8d:b7:55:35:00,38:17:c3:1f:0e:01,38:17:c3:1f:0e:02,80:8d:b7:55:39:d1,80:8d:b7:55:39:d2,38:17:c3:19:45:b2,ac:e2:d3:c4:08:e6,38:17:c3:19:45:b0,38:17:c3:19:45:b1,38:17:c3:1f:0e:00,80:8d:b7:55:3a:41,80:8d:b7:55:3a:42,38:17:c3:1e:ff:12,80:8d:b7:55:25:e1,80:8d:b7:55:25:e2,80:8d:b7:55:3a:40,80:8d:b7:55:25:e0,80:8d:b7:55:25:e3,80:8d:b7:55:4d:01,80:8d:b7:55:4d:00,00:4e:35:df:06:50,38:17:c3:1f:22:20,80:8d:b7:55:4d:12,80:8d:b7:55:4d:11,80:8d:b7:55:4d:10,80:8d:b7:55:4d:02,20:a6:cd:42:0b:e3,00:4e:35:de:e1:11,20:a6:cd:42:0b:f0,20:a6:cd:42:0b:f3,00:4e:35:df:06:42,20:a6:cd:42:0b:f2,20:a6:cd:42:0b:f1,b4:5d:50:e1:92:23,38:17:c3:1f:08:50,00:4e:35:df:06:41,20:a6:cd:42:0b:e2,20:a6:cd:42:0b:e1,20:a6:cd:42:0b:e0,00:4e:35:df:06:40,38:17:c3:1f:09:93,38:17:c3:19:36:30,38:17:c3:1f:09:83,38:17:c3:19:36:32,38:17:c3:19:36:31,38:17:c3:1f:09:90,38:17:c3:1f:14:10,38:17:c3:1f:14:12,38:17:c3:1f:14:11,38:17:c3:19:71:81,38:17:c3:19:71:80,38:17:c3:19:71:82,a8:bd:27:4c:aa:83,80:3f:5d:c5:f8:e4,20:a6:cd:42:0a:d2,20:a6:cd:42:0a:d3,a8:bd:27:4c:aa:93,a8:bd:27:4c:aa:90,a8:bd:27:4c:aa:91,38:17:c3:1f:09:92,38:17:c3:1f:09:91,20:a6:cd:42:0a:c3,a8:bd:27:4c:aa:80,38:17:c3:1f:19:f0,38:17:c3:1f:09:82,38:17:c3:1f:09:80,38:17:c3:1f:09:81,22:ad:56:24:6b:8b,a8:bd:27:4c:aa:81,44:48:c1:91:d0:11,44:48:c1:91:d0:12,44:48:c1:91:d0:14,a8:bd:27:4c:aa:82,a8:bd:27:4c:aa:92,b4:5d:50:e1:96:43,20:a6:cd:42:0a:d1,b4:5d:50:e1:96:53,20:a6:cd:42:0a:d0,b4:5d:50:e1:96:50,b4:5d:50:e1:96:51,38:17:c3:1f:14:00,38:17:c3:1f:14:01,38:17:c3:1f:14:02,44:48:c1:91:d0:04,38:17:c3:24:47:50,44:48:c1:91:d0:10,b4:5d:50:e1:96:52,38:17:c3:24:47:52,38:17:c3:24:47:51,f0:ab:54:14:10:2c,20:a6:cd:42:0a:c0,20:a6:cd:42:0a:c1,20:a6:cd:42:0a:c2,44:48:c1:91:d0:02,b4:5d:50:e1:96:40,b4:5d:50:e1:96:42,b4:5d:50:e1:96:41,44:48:c1:91:d0:01,38:17:c3:1f:19:d0,38:17:c3:22:61:91,38:17:c3:22:61:92,38:17:c3:22:61:90,38:17:c3:1f:19:f2,38:17:c3:1f:19:f1,38:17:c3:1f:19:d2,44:48:c1:91:95:b3,44:48:c1:91:d0:00,38:17:c3:1f:19:d1,44:48:c1:91:95:b0,44:48:c1:91:95:b2,44:48:c1:91:95:a3,44:48:c1:91:95:b1,44:48:c1:91:95:a1,44:48:c1:91:95:a2,38:17:c3:22:5e:f0,x,y,label
-84,-91,-90,-89,-58,-86,-88,-87,-85,-82,-81,-59,-92,-59,-86,-87,-85,-72,-78,-77,-77,-77,-79,-84,-79,-68,-79,-90,-86,-50,-50,-49,-78,-86,-79,-86,-87,-88,-87,-69,-92,-83,-86,-84,-80,-84,-78,-86,-88,-79,-79,-87,-82,-80,-80,-78,-86,-75,-86,-80,-85,-79,-75,-74,-79,-88,-88,-81,-80,-81,-81,-100,-89,-86,-85,-75,-63,-75,-75,-100,-79,-81,-78,-80,-79,-81,-81,-81,-89,-100,-87,-100,-100,-100,-93,-88,-90,-89,-92,-92,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,809,175,38
-84,-91,-88,-90,-58,-88,-88,-89,-88,-82,-81,-57,-92,-57,-86,-87,-85,-85,-77,-77,-78,-78,-82,-70,-82,-70,-79,-93,-86,-50,-51,-49,-79,-86,-80,-86,-86,-88,-89,-70,-93,-83,-86,-84,-80,-84,-78,-85,-88,-78,-79,-87,-82,-79,-80,-82,-86,-76,-85,-80,-85,-79,-77,-76,-82,-88,-86,-81,-80,-81,-81,-100,-89,-80,-80,-75,-52,-76,-74,-100,-77,-75,-79,-78,-80,-75,-81,-81,-89,-100,-87,-100,-100,-100,-93,-88,-93,-89,-92,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,809,175,38
-84,-88,-88,-89,-56,-88,-88,-89,-88,-82,-81,-56,-92,-56,-86,-87,-82,-85,-80,-80,-81,-79,-82,-70,-82,-68,-79,-91,-86,-49,-50,-49,-78,-86,-79,-88,-88,-88,-89,-69,-94,-83,-86,-84,-79,-84,-78,-85,-86,-75,-75,-87,-85,-79,-80,-82,-86,-75,-85,-80,-85,-79,-75,-76,-80,-85,-88,-79,-79,-79,-81,-100,-89,-80,-80,-77,-56,-77,-78,-100,-77,-75,-76,-78,-80,-75,-81,-81,-89,-100,-87,-100,-100,-100,-93,-88,-93,-89,-92,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,809,175,38
-84,-88,-89,-88,-53,-84,-88,-85,-85,-81,-82,-54,-92,-52,-83,-87,-82,-84,-72,-73,-72,-73,-82,-66,-84,-66,-79,-91,-86,-46,-46,-46,-75,-85,-76,-87,-88,-88,-92,-66,-92,-82,-86,-81,-76,-84,-75,-84,-91,-77,-76,-87,-85,-78,-80,-76,-86,-74,-84,-78,-85,-80,-74,-72,-83,-87,-89,-80,-79,-79,-78,-100,-89,-82,-84,-78,-58,-78,-78,-100,-77,-75,-76,-78,-79,-75,-80,-77,-89,-90,-87,-100,-100,-100,-93,-88,-93,-89,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,826,175,39
-80,-90,-90,-93,-56,-87,-88,-86,-87,-86,-85,-56,-92,-58,-88,-87,-88,-83,-78,-78,-78,-78,-80,-68,-81,-68,-79,-91,-91,-50,-51,-50,-82,-81,-82,-87,-89,-88,-88,-69,-89,-83,-79,-82,-82,-82,-83,-81,-88,-71,-72,-87,-87,-81,-78,-78,-86,-80,-90,-78,-87,-78,-80,-80,-82,-100,-86,-78,-81,-80,-78,-100,-89,-88,-87,-80,-60,-82,-81,-100,-81,-81,-72,-80,-81,-81,-83,-78,-89,-90,-85,-100,-100,-100,-93,-88,-88,-88,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,826,175,39
-83,-88,-89,-91,-54,-85,-88,-85,-86,-81,-82,-53,-92,-52,-83,-87,-82,-86,-73,-73,-73,-73,-84,-66,-83,-66,-79,-90,-89,-46,-47,-46,-77,-84,-76,-89,-87,-88,-89,-66,-92,-82,-86,-81,-75,-84,-76,-83,-91,-75,-76,-87,-82,-80,-80,-79,-86,-74,-84,-78,-85,-78,-74,-74,-84,-87,-90,-79,-80,-80,-81,-100,-89,-83,-83,-76,-57,-76,-79,-100,-81,-77,-76,-80,-80,-81,-80,-77,-89,-90,-87,-100,-100,-100,-93,-88,-88,-89,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,826,175,39
-84,-88,-88,-88,-53,-86,-88,-86,-84,-81,-84,-54,-92,-53,-83,-87,-84,-85,-69,-71,-72,-72,-83,-66,-81,-65,-79,-88,-86,-51,-47,-47,-76,-83,-76,-86,-86,-88,-89,-67,-88,-83,-86,-84,-76,-84,-76,-83,-91,-75,-76,-87,-84,-78,-80,-79,-86,-73,-84,-78,-85,-80,-74,-73,-83,-87,-89,-79,-79,-82,-78,-100,-89,-82,-83,-77,-53,-75,-77,-100,-77,-75,-76,-78,-79,-75,-79,-76,-89,-90,-87,-100,-100,-100,-93,-88,-93,-89,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,826,175,39
-82,-88,-89,-92,-53,-85,-88,-84,-85,-83,-82,-53,-92,-53,-83,-87,-83,-86,-72,-72,-71,-73,-83,-67,-84,-67,-79,-89,-89,-46,-46,-47,-76,-84,-76,-88,-88,-88,-89,-67,-91,-83,-86,-81,-75,-84,-75,-84,-88,-75,-76,-87,-86,-79,-80,-79,-86,-73,-82,-78,-84,-78,-73,-73,-88,-100,-89,-78,-78,-80,-80,-100,-89,-83,-83,-78,-57,-77,-79,-100,-81,-81,-77,-81,-80,-81,-83,-77,-89,-90,-87,-100,-100,-100,-93,-88,-88,-89,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,826,175,39
-84,-88,-88,-93,-56,-84,-88,-85,-84,-82,-81,-57,-92,-56,-82,-87,-82,-85,-75,-76,-75,-76,-80,-63,-82,-62,-79,-91,-86,-51,-49,-49,-79,-86,-78,-86,-88,-88,-90,-64,-93,-83,-86,-84,-79,-84,-79,-86,-89,-76,-76,-87,-88,-80,-80,-80,-86,-77,-84,-80,-85,-79,-77,-77,-80,-87,-88,-79,-79,-79,-81,-100,-89,-80,-80,-79,-49,-80,-78,-100,-77,-75,-76,-78,-79,-75,-79,-76,-89,-90,-87,-100,-100,-100,-93,-88,-93,-89,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,826,175,39
-80,-90,-90,-94,-62,-87,-88,-88,-86,-86,-86,-60,-92,-63,-88,-87,-81,-86,-80,-81,-80,-79,-76,-71,-77,-72,-79,-93,-88,-51,-51,-52,-81,-81,-81,-89,-89,-88,-87,-72,-89,-80,-79,-80,-81,-82,-81,-83,-100,-74,-74,-87,-85,-80,-80,-75,-86,-76,-89,-78,-87,-78,-76,-76,-75,-100,-100,-76,-77,-77,-81,-100,-89,-81,-82,-83,-44,-82,-82,-100,-80,-81,-73,-81,-80,-82,-80,-77,-89,-90,-85,-86,-100,-100,-93,-88,-90,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,843,175,40
-80,-90,-90,-93,-61,-87,-88,-87,-87,-86,-85,-62,-92,-62,-88,-87,-83,-88,-79,-77,-78,-78,-76,-72,-74,-72,-79,-91,-91,-57,-57,-56,-82,-81,-83,-87,-89,-88,-88,-72,-89,-83,-79,-82,-85,-82,-84,-81,-100,-74,-74,-87,-84,-82,-80,-79,-86,-80,-90,-78,-87,-78,-79,-80,-75,-100,-100,-78,-81,-80,-80,-100,-89,-85,-84,-81,-46,-82,-82,-100,-80,-80,-74,-81,-82,-81,-79,-78,-89,-90,-85,-86,-100,-100,-93,-88,-92,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,843,175,40
-80,-90,-90,-93,-62,-87,-88,-87,-87,-86,-85,-62,-92,-62,-88,-87,-81,-88,-79,-77,-78,-78,-79,-90,-76,-80,-79,-91,-91,-50,-51,-52,-82,-81,-82,-87,-85,-88,-87,-71,-90,-83,-79,-82,-81,-82,-81,-81,-100,-75,-76,-87,-84,-79,-79,-76,-86,-76,-90,-78,-87,-78,-76,-76,-78,-100,-100,-78,-76,-79,-80,-100,-89,-81,-82,-83,-49,-84,-84,-100,-80,-80,-75,-81,-80,-79,-80,-77,-89,-90,-85,-86,-100,-100,-93,-88,-92,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,843,175,40
-80,-90,-90,-94,-61,-87,-88,-86,-86,-86,-86,-63,-92,-61,-88,-87,-81,-85,-78,-79,-77,-78,-76,-71,-74,-80,-79,-89,-91,-52,-52,-52,-82,-81,-81,-85,-87,-88,-89,-74,-90,-83,-79,-82,-83,-82,-81,-81,-100,-73,-74,-87,-83,-80,-79,-81,-86,-76,-89,-78,-87,-78,-76,-77,-76,-100,-100,-79,-79,-77,-81,-100,-89,-80,-81,-84,-41,-85,-83,-100,-80,-81,-74,-81,-80,-82,-80,-77,-89,-90,-85,-86,-100,-100,-93,-88,-92,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,843,175,40
-80,-90,-90,-94,-62,-87,-88,-88,-86,-86,-86,-60,-92,-63,-88,-87,-81,-86,-80,-81,-80,-79,-76,-71,-77,-72,-79,-93,-88,-51,-51,-52,-81,-81,-81,-89,-89,-88,-87,-72,-89,-80,-79,-80,-81,-82,-81,-83,-100,-74,-74,-87,-85,-80,-80,-75,-86,-76,-89,-78,-87,-78,-76,-76,-75,-100,-100,-76,-77,-77,-81,-100,-89,-81,-82,-83,-44,-82,-82,-100,-80,-81,-73,-81,-80,-82,-80,-77,-89,-90,-85,-86,-100,-100,-93,-88,-90,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,843,175,40
-80,-90,-90,-90,-64,-86,-88,-86,-86,-88,-85,-63,-92,-63,-88,-87,-82,-86,-80,-81,-80,-79,-76,-72,-75,-72,-79,-93,-88,-52,-52,-53,-82,-81,-81,-86,-89,-88,-90,-71,-89,-80,-80,-80,-82,-81,-83,-80,-100,-75,-75,-87,-85,-80,-82,-77,-86,-85,-89,-78,-87,-78,-84,-85,-75,-100,-100,-79,-76,-79,-82,-100,-89,-82,-81,-82,-50,-83,-83,-100,-79,-81,-74,-81,-80,-82,-81,-81,-89,-90,-85,-86,-100,-100,-93,-88,-90,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,843,175,40
-81,-90,-90,-91,-61,-85,-88,-85,-85,-86,-84,-62,-89,-62,-85,-87,-81,-85,-70,-69,-71,-69,-70,-67,-71,-65,-74,-88,-88,-60,-61,-59,-77,-81,-77,-85,-86,-88,-91,-69,-100,-81,-80,-81,-76,-81,-76,-81,-100,-71,-70,-87,-86,-77,-78,-76,-85,-82,-85,-71,-85,-72,-81,-81,-69,-100,-100,-68,-67,-65,-77,-100,-89,-85,-85,-78,-53,-80,-77,-100,-77,-76,-70,-87,-86,-77,-85,-75,-89,-90,-85,-86,-88,-88,-93,-88,-91,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,860,175,41
-81,-88,-88,-88,-58,-84,-88,-83,-83,-87,-88,-58,-92,-59,-89,-87,-82,-81,-74,-74,-75,-75,-75,-70,-76,-69,-82,-92,-88,-50,-49,-51,-79,-79,-78,-86,-86,-88,-90,-71,-89,-84,-81,-83,-79,-78,-79,-79,-100,-72,-71,-87,-90,-80,-77,-75,-86,-80,-88,-78,-87,-78,-80,-80,-74,-100,-100,-71,-71,-71,-78,-100,-89,-84,-82,-80,-54,-81,-78,-100,-81,-81,-71,-79,-81,-82,-81,-76,-89,-90,-85,-86,-88,-88,-93,-88,-93,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,860,175,41
-81,-90,-90,-91,-61,-85,-88,-85,-85,-86,-84,-62,-89,-62,-85,-87,-81,-85,-70,-69,-71,-69,-70,-67,-71,-65,-74,-88,-88,-60,-61,-59,-77,-81,-77,-85,-86,-88,-91,-69,-100,-81,-80,-81,-76,-81,-76,-81,-100,-71,-70,-87,-86,-77,-78,-76,-85,-82,-85,-71,-85,-72,-81,-81,-69,-100,-100,-68,-67,-65,-77,-100,-89,-85,-85,-78,-53,-80,-77,-100,-77,-76,-70,-87,-86,-77,-85,-75,-89,-90,-85,-86,-88,-88,-93,-88,-91,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,860,175,41
-81,-91,-92,-91,-61,-85,-88,-86,-85,-86,-89,-60,-92,-61,-85,-87,-84,-81,-76,-76,-76,-76,-75,-70,-75,-70,-82,-92,-88,-49,-49,-49,-82,-81,-82,-85,-89,-88,-84,-72,-90,-85,-81,-84,-82,-81,-83,-82,-100,-74,-73,-87,-91,-80,-81,-79,-86,-84,-86,-78,-87,-78,-85,-84,-75,-100,-100,-68,-71,-70,-78,-100,-89,-84,-84,-76,-59,-82,-76,-100,-81,-81,-72,-84,-82,-82,-81,-76,-89,-90,-85,-86,-88,-88,-93,-88,-90,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,860,175,41
-81,-90,-90,-91,-61,-85,-88,-85,-85,-86,-84,-62,-89,-62,-85,-87,-81,-85,-70,-69,-71,-69,-70,-67,-71,-65,-74,-88,-88,-60,-61,-59,-77,-81,-77,-85,-86,-88,-91,-69,-100,-81,-80,-81,-76,-81,-76,-81,-100,-71,-70,-87,-86,-77,-78,-76,-85,-82,-85,-71,-85,-72,-81,-81,-69,-100,-100,-68,-67,-65,-77,-100,-89,-85,-85,-78,-53,-80,-77,-100,-77,-76,-70,-87,-86,-77,-85,-75,-89,-90,-85,-86,-88,-88,-93,-88,-91,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,860,175,41
