60:32:b1:3e:1a:b8,60:32:b1:3e:1a:b7,38:17:c3:1f:00:b2,38:17:c3:1f:00:b1,38:17:c3:1f:00:b0,38:17:c3:1f:00:a1,38:17:c3:1f:00:a2,38:17:c3:1f:00:a0,20:a6:cd:42:0a:c2,20:a6:cd:42:0a:c0,20:a6:cd:42:0a:c1,b4:5d:50:e1:96:42,44:48:c1:91:d0:04,b4:5d:50:e1:96:41,b4:5d:50:e1:96:43,20:a6:cd:42:0a:c3,38:17:c3:1f:14:02,b4:5d:50:e1:96:40,38:17:c3:1f:14:01,38:17:c3:1f:14:00,38:17:c3:19:45:a1,b4:5d:50:e1:96:52,b4:5d:50:e1:96:50,b4:5d:50:e1:96:51,20:a6:cd:42:0a:d0,20:a6:cd:42:0a:d1,9c:d6:43:60:92:e0,38:17:c3:19:45:a2,44:48:c1:91:d0:11,44:48:c1:91:d0:14,44:48:c1:91:d0:10,b4:5d:50:e1:96:53,20:a6:cd:42:0a:d3,20:a6:cd:42:0a:d2,38:17:c3:24:47:50,38:17:c3:1f:09:83,38:17:c3:19:45:a0,44:48:c1:91:d0:12,38:17:c3:24:47:51,38:17:c3:1f:14:12,38:17:c3:24:47:52,a8:bd:27:4c:aa:83,38:17:c3:1f:09:82,38:17:c3:1f:09:80,38:17:c3:1f:14:11,38:17:c3:1f:14:10,44:48:c1:91:95:b1,38:17:c3:1f:09:93,44:48:c1:91:95:b0,44:48:c1:91:95:b2,38:17:c3:1f:09:90,44:48:c1:91:95:b3,38:17:c3:1f:09:92,38:17:c3:1f:09:91,a8:bd:27:4c:aa:90,38:17:c3:19:45:b2,38:17:c3:19:45:b1,a8:bd:27:4c:aa:93,38:17:c3:19:45:b0,20:a6:cd:42:13:f0,a8:bd:27:4c:aa:91,ac:e2:d3:c4:08:e6,44:48:c1:91:d0:01,44:48:c1:91:95:a3,44:48:c1:91:d0:02,a8:bd:27:4c:aa:92,38:17:c3:1f:19:d2,38:17:c3:1f:19:d1,38:17:c3:1f:19:d0,20:a6:cd:42:13:f2,72:32:b1:3e:1a:b8,72:32:b1:3e:1a:b7,44:48:c1:91:d0:00,b6:e6:2d:69:d5:58,44:48:c1:91:95:a0,a8:bd:27:4c:aa:82,a8:bd:27:4c:aa:81,44:48:c1:91:95:a2,38:17:c3:1f:09:81,44:48:c1:91:95:a1,a8:bd:27:4c:aa:80,38:17:c3:1f:19:f0,38:17:c3:1f:19:c2,44:48:c1:91:aa:30,38:17:c3:1f:19:f2,38:17:c3:1f:19:f1,20:a6:cd:42:0b:e3,20:a6:cd:42:0b:e0,20:a6:cd:42:0b:e2,38:17:c3:19:d7:70,20:a6:cd:42:0b:e1,38:17:c3:19:d7:72,38:17:c3:19:d7:71,20:a6:cd:42:0b:f3,20:a6:cd:42:0b:f0,38:17:c3:19:d7:60,20:a6:cd:42:0b:f2,20:a6:cd:42:0b:f1,38:17:c3:19:d7:62,38:17:c3:19:d7:61,80:8d:b7:55:25:f3,80:8d:b7:55:25:f0,38:17:c3:19:36:30,80:8d:b7:55:25:e3,66:2a:2f:53:7c:99,80:8d:b7:55:25:f2,80:8d:b7:55:25:f1,80:8d:b7:55:25:e1,80:8d:b7:55:25:e0,80:8d:b7:55:25:e2,38:17:c3:1e:ff:10,80:8d:b7:55:3a:40,80:8d:b7:55:35:03,b0:be:76:f8:30:5e,80:8d:b7:55:3a:41,80:8d:b7:55:3a:42,80:8d:b7:55:3a:51,80:8d:b7:55:3a:50,80:8d:b7:55:35:13,80:8d:b7:55:35:10,80:8d:b7:55:3a:52,80:8d:b7:55:35:12,80:8d:b7:55:35:11,ea:9e:b4:53:24:54,80:8d:b7:55:35:01,38:17:c3:19:71:90,80:8d:b7:55:35:02,80:8d:b7:55:35:00,80:8d:b7:55:39:c2,80:8d:b7:55:39:c0,38:17:c3:1e:ff:12,38:17:c3:1e:ff:11,38:17:c3:1e:ff:02,80:8d:b7:55:29:c1,80:8d:b7:55:29:c2,38:17:c3:19:71:91,80:8d:b7:55:29:d0,80:8d:b7:55:39:c1,20:a6:cd:50:24:a1,20:a6:cd:50:24:a2,80:8d:b7:55:29:d1,80:8d:b7:55:29:d2,20:a6:cd:50:24:a0,38:17:c3:1e:ff:00,68:ff:7b:e4:af:39,80:8d:b7:55:39:d0,80:8d:b7:55:29:c0,38:17:c3:1e:ff:01,00:4e:35:df:06:50,00:4e:35:df:06:52,38:17:c3:1f:22:30,00:4e:35:df:06:41,00:4e:35:df:06:40,00:4e:35:df:06:42,20:a6:cd:50:24:b2,20:a6:cd:50:24:b0,20:a6:cd:50:24:b1,68:ff:7b:e4:af:38,38:17:c3:1f:22:31,38:17:c3:1f:22:32,38:17:c3:1f:0e:00,38:17:c3:1f:0e:02,38:17:c3:1f:0e:01,80:8d:b7:55:4d:00,80:8d:b7:55:4d:01,38:17:c3:1f:22:21,38:17:c3:1f:22:20,38:17:c3:1f:22:22,x,y,timestamp
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-46,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-61,-100,-61,-61,-100,-100,-60,-100,-100,-59,-57,-82,-83,-100,-100,-85,-83,-83,-79,-78,-76,-75,-82,-84,-83,-81,-100,-86,-87,-87,-87,-86,-87,-89,-85,-81,-100,-82,-83,-100,-100,-76,-75,-77,-100,-100,-100,-100,-100,-71,-71,-100,-100,-71,-76,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,640,706,3152254561713
-100,-100,-70,-71,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-52,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-62,-100,-62,-63,-100,-100,-60,-100,-100,-60,-60,-82,-83,-100,-100,-85,-82,-81,-79,-78,-76,-75,-82,-84,-83,-81,-100,-86,-89,-87,-88,-89,-87,-87,-84,-100,-100,-82,-83,-100,-100,-74,-74,-100,-100,-100,-100,-84,-100,-72,-71,-85,-84,-73,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,640,706,3154105324993
-100,-100,-78,-79,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-43,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-100,-64,-64,-100,-100,-60,-100,-100,-62,-60,-82,-82,-100,-100,-85,-82,-81,-78,-100,-79,-75,-100,-100,-100,-100,-100,-100,-89,-87,-88,-89,-87,-87,-100,-82,-100,-100,-100,-100,-100,-74,-74,-76,-100,-100,-100,-84,-100,-72,-100,-85,-84,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,640,706,3155989801764
-100,-100,-78,-78,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-42,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-63,-100,-63,-63,-100,-100,-61,-100,-100,-62,-61,-82,-82,-100,-100,-100,-82,-82,-78,-100,-79,-100,-100,-100,-100,-100,-100,-85,-86,-87,-88,-86,-87,-87,-100,-82,-100,-100,-100,-100,-100,-100,-100,-76,-100,-86,-100,-100,-100,-100,-100,-100,-100,-71,-78,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,640,706,3157760099471
-100,-100,-79,-79,-79,-83,-83,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-52,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-61,-100,-61,-61,-100,-100,-59,-100,-100,-60,-61,-81,-82,-100,-80,-89,-82,-80,-100,-100,-100,-100,-100,-85,-100,-100,-100,-86,-85,-89,-89,-85,-100,-100,-100,-83,-100,-84,-83,-100,-100,-100,-100,-76,-100,-86,-100,-82,-100,-100,-71,-82,-82,-72,-78,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,640,706,3159481370408
-100,-100,-71,-71,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-54,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-60,-100,-61,-61,-100,-100,-58,-100,-100,-59,-58,-78,-81,-100,-80,-89,-79,-79,-82,-82,-82,-76,-100,-85,-100,-100,-80,-80,-100,-84,-85,-81,-84,-84,-100,-100,-100,-82,-100,-84,-85,-77,-100,-74,-100,-100,-100,-82,-86,-74,-100,-82,-81,-74,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-85,-85,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,657,706,3231432494651
-100,-100,-74,-73,-73,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-44,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-61,-100,-61,-62,-100,-100,-62,-100,-100,-62,-62,-80,-81,-100,-77,-89,-80,-80,-80,-80,-79,-76,-82,-85,-100,-100,-77,-80,-80,-84,-85,-80,-84,-84,-85,-83,-100,-81,-81,-84,-85,-75,-75,-73,-76,-77,-100,-82,-81,-74,-100,-82,-81,-74,-100,-100,-100,-77,-74,-100,-100,-100,-100,-100,-100,-84,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,657,706,3233368240380
-100,-100,-72,-72,-72,-79,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-44,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-61,-100,-62,-62,-100,-100,-64,-100,-100,-65,-64,-81,-81,-100,-78,-89,-78,-81,-81,-81,-80,-76,-82,-100,-100,-100,-79,-80,-80,-83,-85,-81,-83,-83,-84,-82,-100,-81,-82,-100,-100,-77,-76,-73,-76,-78,-100,-100,-81,-76,-100,-100,-100,-76,-100,-100,-100,-79,-74,-100,-100,-100,-100,-100,-100,-85,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,657,706,3235305971890
-100,-100,-72,-72,-72,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-44,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-63,-100,-64,-63,-100,-100,-63,-100,-100,-62,-63,-80,-80,-100,-78,-91,-79,-80,-79,-80,-80,-77,-81,-100,-100,-80,-79,-82,-82,-84,-84,-82,-83,-83,-100,-82,-100,-81,-82,-85,-86,-77,-76,-73,-100,-78,-100,-100,-85,-76,-73,-100,-100,-76,-100,-100,-100,-79,-74,-100,-100,-100,-100,-100,-100,-85,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,657,706,3237265288712
-100,-100,-71,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-57,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-63,-100,-64,-63,-100,-100,-65,-100,-100,-65,-65,-80,-80,-100,-100,-91,-79,-80,-79,-80,-80,-75,-81,-82,-88,-80,-79,-82,-83,-84,-84,-82,-83,-83,-86,-82,-100,-82,-82,-85,-86,-75,-75,-74,-79,-80,-100,-100,-85,-77,-76,-100,-100,-76,-76,-100,-100,-79,-73,-100,-100,-100,-100,-100,-100,-86,-87,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,657,706,3239201878190
-100,-100,-71,-100,-71,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-58,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-62,-100,-63,-62,-100,-100,-60,-100,-100,-60,-59,-82,-81,-100,-81,-91,-82,-82,-100,-84,-100,-75,-81,-82,-88,-83,-100,-81,-81,-84,-84,-82,-83,-83,-100,-81,-100,-82,-82,-86,-86,-75,-75,-74,-81,-81,-100,-100,-100,-77,-76,-100,-100,-78,-76,-100,-100,-79,-75,-100,-100,-89,-100,-100,-100,-86,-86,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,657,706,3240688369023
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-53,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-63,-100,-64,-64,-100,-100,-70,-100,-100,-60,-59,-81,-81,-100,-80,-91,-82,-82,-100,-100,-100,-73,-100,-85,-100,-100,-100,-89,-87,-100,-100,-89,-100,-100,-89,-81,-100,-81,-81,-100,-100,-73,-73,-76,-100,-100,-100,-100,-100,-67,-69,-100,-100,-67,-75,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-88,-87,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,674,706,3296936126449
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-49,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-63,-100,-63,-64,-100,-100,-62,-100,-100,-59,-59,-80,-79,-100,-80,-88,-79,-79,-79,-77,-100,-73,-100,-79,-90,-100,-100,-85,-83,-83,-82,-85,-83,-83,-100,-81,-100,-81,-81,-100,-100,-73,-73,-76,-100,-100,-100,-80,-100,-67,-67,-80,-81,-67,-75,-100,-90,-100,-75,-100,-100,-100,-100,-100,-100,-88,-93,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,674,706,3298709825615
-100,-100,-83,-82,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-47,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-63,-100,-64,-64,-100,-100,-59,-100,-100,-59,-59,-80,-79,-100,-80,-89,-79,-79,-79,-77,-100,-74,-81,-81,-89,-80,-80,-85,-86,-84,-83,-85,-83,-83,-89,-80,-100,-79,-81,-100,-100,-75,-75,-75,-100,-100,-100,-81,-100,-67,-70,-82,-81,-67,-75,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,674,706,3300620247021
-100,-100,-75,-75,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-61,-100,-61,-61,-100,-100,-57,-100,-100,-59,-59,-80,-81,-100,-100,-89,-79,-80,-79,-100,-100,-74,-81,-81,-89,-80,-80,-86,-86,-83,-83,-85,-83,-83,-100,-79,-100,-78,-80,-100,-100,-75,-75,-74,-100,-100,-100,-84,-100,-71,-70,-83,-82,-71,-75,-100,-90,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,674,706,3302541516916
-100,-100,-75,-75,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-51,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-63,-100,-64,-64,-100,-100,-59,-100,-100,-60,-59,-81,-81,-100,-80,-100,-81,-82,-82,-82,-82,-70,-82,-81,-100,-82,-83,-83,-84,-83,-83,-84,-82,-83,-100,-79,-100,-78,-78,-100,-100,-69,-70,-74,-84,-82,-100,-81,-100,-70,-69,-80,-82,-70,-75,-100,-90,-85,-77,-100,-100,-100,-100,-100,-100,-88,-89,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,674,706,3304432069051
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-61,-100,-61,-61,-100,-100,-60,-100,-100,-59,-60,-81,-81,-100,-80,-100,-81,-82,-82,-82,-82,-70,-82,-83,-100,-82,-83,-85,-86,-88,-87,-84,-82,-86,-100,-79,-100,-100,-83,-100,-100,-69,-70,-100,-84,-82,-100,-81,-100,-70,-69,-80,-82,-70,-100,-100,-100,-85,-100,-100,-100,-93,-100,-100,-100,-84,-85,-84,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,674,706,3306401975040
-100,-100,-71,-70,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-47,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-61,-100,-60,-60,-100,-100,-66,-100,-100,-68,-66,-100,-100,-100,-83,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-84,-86,-85,-84,-100,-82,-100,-82,-82,-87,-100,-100,-100,-77,-100,-100,-100,-79,-100,-73,-73,-80,-80,-73,-76,-100,-100,-100,-76,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,708,706,3383291524125
-100,-100,-71,-70,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-57,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-61,-100,-60,-60,-100,-100,-66,-100,-100,-67,-66,-81,-81,-100,-83,-100,-82,-81,-78,-100,-100,-100,-100,-81,-100,-100,-100,-84,-84,-84,-84,-84,-85,-84,-100,-82,-100,-82,-82,-87,-100,-100,-100,-77,-100,-76,-100,-79,-100,-75,-73,-80,-80,-73,-76,-100,-100,-100,-73,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,708,706,3385018337093
-100,-100,-70,-70,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-55,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-62,-100,-60,-61,-100,-100,-66,-100,-100,-66,-66,-80,-80,-100,-100,-100,-81,-81,-78,-100,-78,-76,-84,-81,-93,-100,-100,-84,-84,-84,-85,-84,-84,-84,-89,-82,-100,-83,-83,-100,-100,-75,-75,-76,-76,-76,-100,-100,-100,-74,-73,-100,-100,-75,-100,-100,-100,-77,-74,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,708,706,3386841417144
-100,-100,-69,-70,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-62,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-62,-100,-60,-61,-100,-100,-68,-100,-100,-67,-66,-81,-81,-100,-100,-100,-81,-81,-78,-100,-78,-76,-84,-81,-93,-100,-100,-84,-84,-83,-83,-84,-83,-84,-100,-83,-100,-82,-83,-100,-100,-75,-75,-76,-76,-76,-100,-100,-100,-74,-75,-100,-100,-74,-100,-100,-100,-77,-74,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,708,706,3388769022821
-100,-100,-70,-70,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-57,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-62,-100,-62,-62,-100,-100,-72,-100,-100,-65,-65,-80,-80,-100,-76,-100,-81,-81,-100,-100,-100,-100,-100,-81,-100,-100,-100,-86,-86,-83,-83,-84,-82,-83,-100,-83,-100,-83,-86,-89,-87,-75,-100,-72,-77,-76,-100,-90,-90,-74,-75,-80,-81,-73,-73,-100,-100,-77,-73,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,708,706,3390596478601
