72:32:b1:3e:1a:b7,60:32:b1:3e:1a:b7,38:17:c3:1f:00:b1,38:17:c3:1f:00:b2,38:17:c3:1f:00:a2,38:17:c3:1f:00:a1,b4:5d:50:e1:96:51,38:17:c3:1f:14:12,38:17:c3:1f:14:11,b4:5d:50:e1:96:53,b4:5d:50:e1:96:52,44:48:c1:91:d0:14,44:48:c1:91:d0:12,44:48:c1:91:d0:10,20:a6:cd:42:0a:d1,20:a6:cd:42:0a:c3,20:a6:cd:42:0a:d0,20:a6:cd:42:0a:d3,b4:5d:50:e1:96:43,44:48:c1:91:d0:04,38:17:c3:19:45:b2,38:17:c3:19:45:b1,38:17:c3:1f:19:d2,38:17:c3:1f:19:d1,38:17:c3:24:47:51,38:17:c3:24:47:52,44:48:c1:91:95:b0,44:48:c1:91:95:b1,44:48:c1:91:95:b3,a8:bd:27:4c:aa:83,44:48:c1:91:95:a3,a8:bd:27:4c:aa:91,a8:bd:27:4c:aa:93,a8:bd:27:4c:aa:92,20:a6:cd:42:13:f1,38:17:c3:1f:00:b0,38:17:c3:1f:00:a0,38:17:c3:1f:14:10,b4:5d:50:e1:96:50,44:48:c1:91:d0:11,9c:d6:43:60:92:e0,20:a6:cd:42:0a:d2,38:17:c3:19:45:b0,38:17:c3:1f:19:d0,44:48:c1:91:95:b2,38:17:c3:24:47:50,a8:bd:27:4c:aa:90,38:17:c3:19:d7:70,38:17:c3:1a:cf:d0,44:48:c1:91:aa:30,20:a6:cd:42:0a:c1,ac:e2:d3:c4:08:e6,44:48:c1:91:aa:21,44:48:c1:91:aa:31,38:17:c3:1f:09:91,38:17:c3:1f:09:92,38:17:c3:19:45:a1,38:17:c3:1f:09:93,44:48:c1:91:aa:32,38:17:c3:22:5e:f2,38:17:c3:22:5e:f1,38:17:c3:1f:09:90,20:a6:cd:42:13:f0,38:17:c3:19:45:a0,38:17:c3:1f:19:f0,38:17:c3:22:5e:f0,b4:5d:50:e1:96:41,72:32:b1:3e:1a:b8,60:32:b1:3e:1a:b8,b4:5d:50:e1:96:42,a8:bd:27:4c:aa:82,a8:bd:27:4c:aa:81,38:17:c3:1f:09:83,44:48:c1:91:95:a0,44:48:c1:91:95:a1,44:48:c1:91:95:a2,a8:bd:27:4c:aa:80,44:48:c1:91:d0:02,38:17:c3:19:45:a2,38:17:c3:24:56:41,38:17:c3:24:56:42,b4:5d:50:e1:96:40,44:48:c1:91:d0:01,38:17:c3:1f:09:82,20:a6:cd:42:13:e2,38:17:c3:1f:09:80,86:0d:8e:aa:25:a4,38:17:c3:1f:14:02,38:17:c3:1f:14:01,38:17:c3:1f:09:81,38:17:c3:1f:19:c2,38:17:c3:1f:19:c1,20:a6:cd:42:13:e1,20:a6:cd:42:0a:c2,38:17:c3:1f:14:00,44:48:c1:91:aa:20,38:17:c3:1f:19:c0,20:a6:cd:42:13:e0,66:2a:2f:53:7c:99,20:a6:cd:42:0a:c0,44:48:c1:91:aa:22,b0:b8:67:3d:c2:f2,44:48:c1:91:d0:00,20:a6:cd:42:0b:e3,b6:e6:2d:69:d5:58,38:17:c3:19:36:30,38:17:c3:1a:cf:d1,20:a6:cd:42:0b:f0,44:48:c1:91:9d:50,38:17:c3:19:d7:71,38:17:c3:19:d7:72,20:a6:cd:42:0b:f3,38:17:c3:1f:19:f2,38:17:c3:19:36:31,38:17:c3:19:36:32,38:17:c3:1f:19:f1,92:32:4b:b2:cc:47,20:a6:cd:42:0b:e2,20:a6:cd:42:0b:e0,20:a6:cd:42:0b:e1,20:a6:cd:42:0b:f1,20:a6:cd:42:0b:f2,80:8d:b7:55:25:e3,38:17:c3:19:d7:60,38:17:c3:19:d7:61,38:17:c3:19:d7:62,80:8d:b7:55:25:f3,80:8d:b7:55:25:f0,80:8d:b7:55:35:03,80:8d:b7:55:25:f1,80:8d:b7:55:25:f2,80:8d:b7:55:35:10,80:8d:b7:55:29:d0,80:8d:b7:55:25:e2,80:8d:b7:55:25:e1,80:8d:b7:55:25:e0,80:8d:b7:55:35:13,80:8d:b7:55:3a:50,80:8d:b7:55:39:d0,80:8d:b7:55:3a:52,80:8d:b7:55:35:12,80:8d:b7:55:35:11,80:8d:b7:55:35:01,80:8d:b7:55:35:02,80:8d:b7:55:35:00,ea:9e:b4:53:24:54,80:8d:b7:55:3a:40,80:8d:b7:55:3a:51,20:a6:cd:50:24:a0,20:a6:cd:50:24:a2,68:ff:7b:e4:af:39,b0:be:76:f8:30:5e,80:8d:b7:55:3a:42,80:8d:b7:55:3a:41,38:17:c3:1f:22:30,20:a6:cd:50:24:b0,38:17:c3:1e:ff:11,38:17:c3:1e:ff:12,38:17:c3:1e:ff:10,38:17:c3:19:71:90,68:ff:7b:e4:af:38,80:8d:b7:55:39:d1,80:8d:b7:55:29:d1,80:8d:b7:55:39:d2,38:17:c3:19:71:92,38:17:c3:19:71:91,38:17:c3:19:36:22,38:17:c3:19:36:21,20:a6:cd:50:24:a1,38:17:c3:1f:0e:11,38:17:c3:1f:0e:12,80:8d:b7:55:39:c1,80:8d:b7:55:39:c2,38:17:c3:19:36:20,80:8d:b7:55:39:c0,38:17:c3:1f:0e:10,80:8d:b7:55:29:d2,00:4e:35:df:06:52,38:17:c3:19:71:82,38:17:c3:19:71:80,38:17:c3:1e:ff:02,38:17:c3:1e:ff:01,38:17:c3:1f:22:32,38:17:c3:1e:ff:00,38:17:c3:1f:22:31,20:a6:cd:50:24:b2,20:a6:cd:50:24:b1,80:8d:b7:55:29:c2,80:8d:b7:55:29:c1,80:8d:b7:55:29:c0,00:4e:35:df:06:51,00:4e:35:df:06:42,00:4e:35:df:06:50,00:4e:35:df:06:41,00:4e:35:de:e1:12,00:4e:35:df:06:40,38:17:c3:1f:0e:01,38:17:c3:1f:22:22,38:17:c3:1f:22:21,38:17:c3:1f:22:20,00:4e:35:de:e1:10,38:17:c3:1f:0e:00,b4:5d:50:e1:92:23,38:17:c3:1f:0e:02,80:8d:b7:55:4d:01,80:8d:b7:55:4d:02,80:8d:b7:55:4d:00,80:8d:b7:55:4d:10,80:8d:b7:55:4d:12,80:8d:b7:55:4d:11,x,y,timestamp
-100,-100,-100,-100,-75,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-54,-100,-100,-100,-39,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-55,-55,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-54,-54,-53,-81,-80,-77,-81,-81,-78,-70,-73,-72,-100,-78,-100,-83,-100,-78,-79,-77,-100,-77,-79,-75,-100,-64,-64,-100,-83,-75,-75,-84,-82,-69,-70,-70,-86,-100,-83,-70,-83,-86,-86,-100,-100,-64,-100,-100,-100,-100,-100,-100,-100,-70,-87,-100,-100,-69,-69,-85,-69,-84,-81,-81,-73,-73,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,660,696,2837298470687
-100,-100,-100,-100,-75,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-58,-100,-100,-100,-41,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-60,-61,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-54,-57,-57,-77,-78,-74,-77,-77,-78,-71,-73,-100,-100,-78,-78,-80,-78,-78,-79,-77,-76,-77,-79,-75,-78,-64,-64,-80,-83,-75,-75,-85,-76,-69,-70,-75,-85,-100,-80,-70,-81,-85,-85,-100,-100,-64,-100,-100,-100,-100,-100,-100,-100,-71,-86,-100,-100,-69,-69,-85,-69,-84,-76,-76,-73,-73,-72,-86,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,675,696,2865005551197
-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-55,-100,-100,-100,-42,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-57,-57,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-55,-55,-55,-77,-78,-76,-78,-78,-80,-71,-73,-100,-100,-79,-78,-82,-78,-79,-79,-76,-74,-74,-100,-75,-78,-66,-66,-80,-78,-75,-74,-84,-75,-66,-66,-66,-85,-100,-82,-71,-81,-84,-83,-100,-100,-67,-100,-100,-100,-100,-100,-100,-100,-71,-87,-100,-100,-70,-70,-84,-71,-100,-75,-74,-73,-73,-73,-86,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,675,696,2871001020570
-100,-100,-100,-100,-78,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-55,-100,-100,-100,-40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-56,-56,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-55,-52,-52,-74,-74,-76,-74,-74,-79,-70,-73,-100,-74,-79,-78,-86,-78,-79,-79,-77,-76,-77,-78,-75,-78,-63,-64,-80,-78,-75,-78,-84,-75,-66,-66,-66,-85,-100,-85,-70,-85,-85,-85,-100,-100,-64,-100,-100,-100,-100,-100,-100,-100,-69,-87,-100,-100,-69,-69,-84,-69,-85,-75,-75,-72,-73,-73,-86,-100,-85,-100,-100,-100,-83,-100,-100,-100,-100,-84,-100,-82,-100,-100,-100,-100,-100,-100,675,696,2876834071297
-100,-100,-100,-100,-78,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-56,-100,-100,-100,-44,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-57,-57,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-51,-52,-52,-75,-75,-76,-75,-75,-79,-70,-73,-100,-74,-79,-100,-85,-100,-79,-79,-78,-78,-78,-78,-78,-100,-63,-64,-79,-80,-78,-78,-84,-76,-65,-66,-65,-86,-100,-85,-70,-85,-86,-85,-100,-100,-64,-100,-100,-100,-100,-100,-100,-100,-69,-85,-100,-100,-69,-69,-84,-69,-83,-75,-75,-72,-73,-73,-86,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-84,-100,-83,-100,-100,-100,-100,-100,-100,675,696,2882809293742
-100,-100,-100,-100,-78,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-56,-100,-100,-100,-43,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-56,-57,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-52,-52,-52,-74,-75,-76,-74,-75,-79,-69,-74,-100,-74,-79,-100,-85,-100,-79,-79,-78,-78,-78,-78,-78,-100,-63,-64,-79,-80,-78,-77,-84,-76,-66,-65,-66,-84,-100,-85,-70,-84,-85,-86,-100,-100,-64,-100,-100,-100,-100,-100,-100,-100,-70,-85,-100,-100,-69,-69,-84,-69,-84,-75,-76,-72,-73,-73,-86,-84,-100,-100,-100,-100,-83,-100,-100,-100,-100,-84,-100,-83,-100,-100,-100,-100,-100,-100,675,696,2888723945146
-100,-100,-100,-100,-79,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-56,-100,-100,-100,-44,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-57,-56,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-52,-52,-52,-75,-75,-100,-75,-75,-80,-70,-74,-100,-100,-79,-100,-84,-100,-79,-79,-78,-78,-78,-78,-78,-100,-100,-100,-79,-79,-79,-78,-84,-76,-66,-66,-65,-85,-100,-85,-69,-84,-84,-84,-100,-100,-63,-100,-100,-100,-100,-100,-100,-100,-69,-85,-100,-100,-68,-69,-84,-69,-84,-76,-75,-74,-74,-74,-86,-84,-100,-84,-100,-100,-82,-100,-100,-100,-100,-83,-100,-84,-100,-100,-100,-100,-100,-100,675,696,2894576941342
-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-56,-100,-100,-100,-47,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-56,-56,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-56,-56,-56,-72,-73,-100,-73,-72,-78,-70,-71,-71,-71,-78,-79,-84,-79,-78,-78,-77,-78,-100,-78,-75,-78,-63,-63,-100,-79,-75,-75,-84,-78,-66,-66,-66,-84,-100,-85,-69,-85,-85,-85,-100,-100,-65,-100,-100,-100,-100,-100,-100,-100,-69,-88,-100,-100,-70,-69,-84,-70,-83,-78,-78,-70,-71,-70,-100,-84,-100,-84,-100,-81,-82,-100,-100,-100,-100,-83,-100,-84,-100,-100,-100,-100,-100,-100,690,696,2928005296121
-100,-100,-75,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-56,-100,-100,-100,-47,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-56,-56,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-56,-56,-56,-73,-72,-100,-72,-72,-78,-70,-71,-71,-71,-78,-80,-84,-78,-78,-78,-77,-77,-100,-78,-75,-79,-63,-63,-82,-100,-74,-75,-83,-78,-66,-66,-66,-86,-86,-84,-69,-84,-84,-85,-100,-100,-63,-85,-84,-100,-100,-100,-100,-84,-70,-88,-100,-100,-70,-70,-83,-70,-82,-78,-78,-70,-70,-70,-100,-83,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,690,696,2933915423462
-100,-100,-75,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-56,-100,-100,-100,-47,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-56,-56,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-56,-56,-56,-73,-73,-78,-72,-73,-78,-70,-71,-71,-71,-78,-78,-85,-79,-77,-77,-77,-77,-100,-78,-75,-78,-63,-63,-82,-83,-74,-75,-82,-78,-66,-66,-65,-85,-86,-84,-69,-85,-86,-85,-100,-100,-63,-85,-84,-100,-80,-100,-100,-84,-70,-88,-100,-100,-71,-71,-84,-70,-84,-78,-78,-70,-70,-70,-100,-83,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,690,696,2939746665492
-100,-100,-75,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-56,-100,-100,-100,-43,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-56,-56,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-57,-57,-57,-73,-73,-76,-73,-73,-78,-69,-100,-100,-100,-78,-79,-85,-78,-77,-78,-76,-77,-77,-78,-100,-79,-63,-100,-82,-82,-75,-100,-83,-78,-66,-66,-66,-85,-85,-85,-70,-84,-87,-85,-100,-100,-63,-85,-84,-81,-81,-100,-81,-84,-70,-86,-100,-100,-71,-71,-83,-70,-83,-78,-78,-70,-70,-70,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,690,696,2945835802520
-100,-100,-75,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-55,-100,-100,-100,-45,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-60,-60,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-57,-57,-56,-75,-75,-75,-75,-75,-76,-70,-100,-100,-100,-76,-80,-85,-80,-76,-76,-76,-76,-77,-71,-100,-80,-100,-100,-79,-84,-75,-100,-83,-78,-66,-66,-66,-86,-84,-85,-70,-84,-87,-85,-100,-100,-63,-83,-84,-81,-81,-100,-81,-84,-69,-86,-100,-100,-71,-71,-83,-70,-84,-78,-78,-70,-70,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,690,696,2951659918508
-100,-100,-77,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-59,-100,-100,-100,-46,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-60,-59,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-57,-57,-56,-73,-73,-78,-73,-74,-75,-68,-100,-100,-100,-76,-81,-80,-81,-75,-76,-76,-76,-77,-78,-100,-80,-63,-100,-80,-69,-75,-100,-82,-74,-66,-66,-65,-84,-84,-80,-67,-80,-87,-85,-100,-100,-63,-82,-83,-80,-81,-100,-79,-82,-68,-86,-100,-100,-69,-71,-79,-70,-79,-74,-74,-70,-70,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,690,696,2957577132516
-100,-100,-77,-78,-79,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-79,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-60,-100,-100,-100,-43,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-61,-60,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-58,-57,-58,-75,-75,-57,-75,-75,-76,-71,-76,-76,-76,-75,-83,-82,-82,-75,-75,-76,-76,-77,-84,-77,-82,-70,-100,-80,-60,-75,-77,-82,-79,-66,-66,-66,-84,-84,-82,-71,-82,-100,-100,-100,-100,-70,-82,-83,-80,-81,-100,-79,-82,-71,-100,-100,-100,-65,-65,-81,-65,-82,-79,-79,-70,-70,-69,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-82,-100,-81,-84,-84,-85,-100,-100,-100,705,696,2983909231100
-100,-100,-73,-73,-79,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-79,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-57,-100,-100,-100,-45,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-61,-61,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-58,-57,-58,-77,-77,-77,-79,-78,-83,-68,-76,-76,-76,-81,-80,-83,-81,-81,-82,-73,-73,-74,-84,-77,-80,-70,-100,-81,-60,-75,-77,-83,-82,-70,-70,-70,-87,-82,-83,-68,-83,-100,-100,-100,-100,-70,-84,-100,-100,-100,-100,-100,-84,-68,-86,-100,-100,-65,-65,-83,-65,-84,-82,-82,-70,-70,-69,-100,-100,-100,-100,-87,-100,-82,-100,-100,-100,-100,-82,-100,-81,-84,-84,-85,-100,-100,-100,705,696,2990066252347
-100,-100,-74,-74,-79,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-79,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-58,-100,-100,-100,-46,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-58,-58,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-61,-61,-62,-77,-77,-77,-79,-78,-80,-70,-76,-76,-76,-80,-80,-83,-79,-79,-80,-74,-73,-74,-78,-75,-80,-69,-69,-75,-82,-73,-74,-81,-84,-70,-70,-70,-87,-82,-83,-69,-83,-100,-100,-100,-100,-69,-84,-84,-80,-81,-100,-81,-83,-70,-86,-100,-100,-69,-69,-81,-65,-82,-84,-84,-70,-73,-69,-100,-100,-100,-100,-87,-100,-82,-100,-100,-100,-100,-82,-100,-81,-84,-84,-85,-100,-100,-100,705,696,2996012622710
-100,-100,-75,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-56,-100,-100,-100,-45,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-61,-61,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-60,-59,-54,-72,-72,-76,-72,-72,-76,-70,-74,-73,-74,-76,-80,-81,-79,-76,-76,-74,-75,-75,-78,-75,-80,-70,-69,-75,-82,-75,-75,-81,-81,-66,-66,-66,-87,-82,-81,-69,-81,-100,-100,-100,-100,-69,-84,-84,-81,-80,-100,-80,-84,-70,-86,-100,-100,-66,-65,-81,-66,-81,-80,-80,-100,-67,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,705,696,3002365732238
