44:48:c1:91:95:a0,44:48:c1:91:95:a1,44:48:c1:91:95:a2,44:48:c1:91:95:a3,38:17:c3:19:45:a1,38:17:c3:19:45:a2,38:17:c3:19:45:a0,80:8d:b7:55:25:f3,80:8d:b7:55:25:f0,38:17:c3:19:d7:70,38:17:c3:19:d7:71,38:17:c3:19:d7:72,38:17:c3:1f:09:92,38:17:c3:1f:09:93,38:17:c3:19:36:30,38:17:c3:19:36:32,38:17:c3:1a:cf:d0,38:17:c3:1a:cf:d2,60:32:b1:3e:1a:b7,60:32:b1:3e:1a:b8,38:17:c3:1f:09:90,38:17:c3:1f:09:91,38:17:c3:1f:09:81,38:17:c3:1f:09:82,44:48:c1:91:95:b0,38:17:c3:1f:09:83,44:48:c1:91:95:b1,44:48:c1:91:95:b2,44:48:c1:91:95:b3,38:17:c3:19:45:b2,38:17:c3:19:45:b0,38:17:c3:19:45:b1,38:17:c3:1f:09:80,20:a6:cd:42:0a:c0,20:a6:cd:42:0a:c1,20:a6:cd:42:0a:c2,20:a6:cd:42:0a:c3,44:48:c1:91:d0:00,44:48:c1:91:d0:01,44:48:c1:91:d0:02,b6:e6:2d:69:d5:58,38:17:c3:1f:19:d2,38:17:c3:1f:19:d0,38:17:c3:1f:19:d1,38:17:c3:1f:14:10,20:a6:cd:42:0a:d1,20:a6:cd:42:0a:d2,38:17:c3:1f:14:11,38:17:c3:1f:00:b0,38:17:c3:1f:14:12,38:17:c3:1f:00:b1,20:a6:cd:42:0a:d0,9c:d6:43:60:92:e0,44:48:c1:91:aa:30,20:a6:cd:42:0a:d3,44:48:c1:91:aa:31,44:48:c1:91:aa:32,44:48:c1:91:d0:11,44:48:c1:91:d0:12,44:48:c1:91:d0:14,44:48:c1:91:d0:10,b4:5d:50:e1:96:50,b4:5d:50:e1:96:51,38:17:c3:24:47:50,44:48:c1:91:d0:04,38:17:c3:24:47:52,38:17:c3:24:47:51,66:2a:2f:53:7c:99,38:17:c3:1f:19:c1,38:17:c3:1f:19:c2,38:17:c3:1f:19:c0,38:17:c3:1f:00:b2,b4:5d:50:e1:96:52,b4:5d:50:e1:96:53,a8:bd:27:4c:aa:80,38:17:c3:1f:14:00,38:17:c3:1f:14:01,38:17:c3:1f:00:a0,38:17:c3:1f:14:02,38:17:c3:22:5e:f0,a8:bd:27:4c:aa:83,a8:bd:27:4c:aa:82,38:17:c3:22:5e:f1,a8:bd:27:4c:aa:81,38:17:c3:22:5e:f2,20:a6:cd:42:13:f0,b4:5d:50:e1:96:40,20:a6:cd:42:13:f1,38:17:c3:24:56:52,72:32:b1:3e:1a:b7,38:17:c3:24:56:50,72:32:b1:3e:1a:b8,38:17:c3:1f:00:a1,b4:5d:50:e1:96:41,20:a6:cd:42:13:f2,38:17:c3:1f:1c:10,38:17:c3:1f:00:a2,b4:5d:50:e1:96:42,b4:5d:50:e1:96:43,a8:bd:27:4c:aa:91,a8:bd:27:4c:aa:90,a8:bd:27:4c:aa:93,a8:bd:27:4c:aa:92,38:17:c3:1f:19:f0,38:17:c3:22:61:90,44:48:c1:91:aa:21,44:48:c1:91:aa:22,38:17:c3:24:56:51,ac:e2:d3:c4:08:e6,38:17:c3:1f:19:f2,38:17:c3:1f:19:f1,20:a6:cd:42:0b:e3,38:17:c3:22:61:92,38:17:c3:22:61:91,20:a6:cd:42:0b:f3,20:a6:cd:42:0b:f2,20:a6:cd:42:0b:f1,20:a6:cd:42:0b:f0,20:a6:cd:42:0b:e2,20:a6:cd:42:0b:e1,20:a6:cd:42:0b:e0,38:17:c3:19:d7:62,38:17:c3:19:d7:60,38:17:c3:19:d7:61,80:8d:b7:55:25:e3,38:17:c3:19:36:31,80:8d:b7:55:35:13,80:8d:b7:55:35:10,80:8d:b7:55:25:f2,80:8d:b7:55:25:f1,80:8d:b7:55:35:03,80:8d:b7:55:3a:50,80:8d:b7:55:35:11,38:17:c3:1e:ff:10,80:8d:b7:55:25:e2,80:8d:b7:55:25:e0,80:8d:b7:55:35:12,80:8d:b7:55:25:e1,38:17:c3:1e:ff:11,38:17:c3:1e:ff:12,80:8d:b7:55:3a:52,80:8d:b7:55:3a:51,02:54:af:fe:54:11,80:8d:b7:55:3a:42,80:8d:b7:55:3a:41,38:17:c3:19:71:90,80:8d:b7:55:39:d0,b0:be:76:f8:30:5e,80:8d:b7:55:3a:40,80:8d:b7:55:39:d1,80:8d:b7:55:39:d2,38:17:c3:19:71:92,68:ff:7b:e4:af:38,38:17:c3:19:71:91,68:ff:7b:e4:af:39,80:8d:b7:55:35:02,ea:9e:b4:53:24:54,80:8d:b7:55:35:00,80:8d:b7:55:29:d0,80:8d:b7:55:29:d1,80:8d:b7:55:35:01,80:8d:b7:55:29:d2,80:8d:b7:55:29:c0,38:17:c3:1e:ff:00,38:17:c3:1f:22:30,38:17:c3:1e:ff:02,38:17:c3:1e:ff:01,80:8d:b7:55:29:c2,80:8d:b7:55:29:c1,20:a6:cd:50:24:b0,00:4e:35:df:06:52,38:17:c3:1f:22:32,80:8d:b7:55:39:c2,80:8d:b7:55:39:c0,80:8d:b7:55:39:c1,00:4e:35:de:e1:12,38:17:c3:1f:22:31,20:a6:cd:50:24:a1,00:4e:35:df:06:40,20:a6:cd:50:24:b1,20:a6:cd:50:24:a2,20:a6:cd:50:24:a0,20:a6:cd:50:24:b2,00:4e:35:df:06:50,00:4e:35:df:06:51,38:17:c3:1f:0e:10,38:17:c3:1f:0e:01,38:17:c3:1f:0e:02,38:17:c3:1f:0e:00,38:17:c3:1f:0e:12,38:17:c3:1f:0e:11,00:4e:35:df:06:41,38:17:c3:1f:22:21,38:17:c3:1f:22:20,38:17:c3:1f:22:22,x,y,label
-100,-100,-100,-100,-89,-91,-89,-78,-79,-53,-53,-54,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-71,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-60,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-66,-65,-83,-100,-84,-83,-80,-78,-86,-81,-84,-74,-87,-86,-83,-87,-75,-74,-81,-80,-100,-79,-81,-92,-93,-85,-94,-88,-89,-92,-90,-92,-90,-88,-90,-87,-78,-79,-87,-79,-81,-80,-93,-81,-81,-81,-82,-83,-91,-87,-89,-89,-89,-100,-87,-76,-100,-83,-77,-79,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,860,175,41
-100,-100,-100,-100,-89,-91,-89,-80,-80,-53,-53,-53,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-71,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-63,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-66,-65,-83,-100,-83,-83,-80,-79,-82,-81,-84,-74,-85,-87,-84,-86,-75,-74,-81,-80,-100,-79,-75,-93,-93,-85,-81,-88,-89,-92,-92,-92,-90,-86,-90,-87,-79,-79,-86,-80,-80,-79,-93,-79,-78,-81,-82,-82,-91,-87,-89,-89,-89,-100,-87,-77,-100,-81,-78,-77,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,860,175,41
-100,-100,-100,-100,-89,-91,-89,-80,-80,-55,-53,-55,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-85,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-76,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-57,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-65,-66,-83,-100,-84,-83,-81,-81,-80,-81,-84,-73,-87,-87,-84,-88,-73,-74,-80,-80,-100,-79,-75,-93,-93,-88,-81,-88,-89,-92,-89,-92,-90,-87,-90,-88,-81,-81,-88,-81,-81,-80,-93,-79,-78,-81,-81,-83,-91,-87,-89,-89,-89,-100,-87,-77,-100,-82,-78,-88,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,860,175,41
-100,-100,-100,-100,-89,-91,-89,-82,-82,-55,-54,-53,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-86,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-78,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-56,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-66,-65,-83,-100,-83,-83,-82,-83,-80,-79,-82,-72,-87,-87,-83,-88,-72,-72,-80,-80,-100,-79,-75,-94,-92,-88,-81,-88,-89,-92,-93,-92,-90,-86,-90,-87,-82,-80,-88,-81,-81,-83,-93,-83,-82,-80,-81,-81,-91,-87,-89,-89,-89,-100,-87,-79,-100,-81,-79,-76,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,860,175,41
-100,-100,-100,-100,-89,-91,-89,-83,-83,-53,-53,-55,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-84,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-78,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-62,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-63,-65,-63,-84,-100,-83,-83,-83,-82,-81,-80,-82,-71,-87,-87,-82,-88,-71,-71,-80,-79,-100,-80,-80,-94,-93,-88,-81,-88,-89,-92,-90,-92,-90,-86,-90,-87,-80,-80,-88,-81,-81,-82,-93,-83,-82,-82,-81,-82,-91,-87,-89,-89,-89,-100,-87,-78,-100,-81,-91,-79,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,860,175,41
-100,-100,-100,-100,-100,-100,-100,-77,-78,-62,-59,-60,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-89,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-76,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-57,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-66,-66,-82,-100,-86,-85,-77,-79,-81,-83,-85,-70,-81,-87,-86,-88,-70,-69,-82,-82,-100,-79,-80,-94,-88,-88,-81,-90,-87,-91,-88,-100,-90,-87,-90,-87,-73,-72,-88,-73,-81,-82,-87,-82,-78,-82,-81,-79,-91,-85,-87,-87,-86,-100,-86,-69,-100,-79,-72,-71,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,877,175,42
-100,-100,-100,-100,-100,-100,-100,-76,-77,-66,-65,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-89,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-76,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-54,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-67,-67,-80,-100,-82,-85,-76,-77,-81,-85,-82,-71,-79,-87,-83,-88,-69,-69,-84,-84,-100,-79,-80,-94,-89,-88,-81,-87,-89,-91,-87,-100,-90,-87,-88,-88,-72,-72,-86,-73,-77,-79,-88,-79,-81,-77,-77,-78,-91,-86,-87,-87,-87,-100,-86,-82,-100,-76,-89,-72,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,877,175,42
-100,-100,-100,-100,-100,-100,-100,-77,-78,-60,-59,-60,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-89,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-73,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-54,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-67,-67,-80,-100,-86,-85,-76,-76,-81,-85,-82,-70,-79,-82,-87,-82,-70,-70,-84,-84,-100,-80,-80,-93,-89,-83,-81,-87,-90,-91,-87,-100,-90,-88,-88,-87,-73,-72,-87,-72,-77,-82,-87,-79,-81,-77,-78,-78,-93,-88,-87,-87,-87,-100,-90,-74,-100,-78,-70,-71,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,877,175,42
-100,-100,-100,-100,-100,-100,-100,-77,-77,-63,-62,-63,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-89,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-74,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-54,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-68,-67,-80,-100,-87,-86,-77,-77,-86,-81,-87,-71,-79,-82,-86,-82,-69,-69,-81,-81,-100,-81,-81,-93,-91,-85,-81,-90,-90,-91,-87,-100,-90,-88,-88,-87,-74,-73,-87,-74,-76,-79,-88,-80,-80,-79,-77,-79,-93,-86,-87,-88,-87,-100,-87,-71,-100,-78,-73,-74,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,877,175,42
-100,-100,-100,-100,-100,-100,-100,-76,-77,-62,-62,-60,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-93,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-76,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-55,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-67,-66,-80,-100,-87,-86,-76,-76,-88,-85,-86,-71,-82,-82,-87,-82,-71,-70,-84,-83,-100,-82,-82,-94,-91,-85,-79,-90,-90,-91,-87,-100,-90,-85,-85,-86,-72,-73,-87,-73,-79,-80,-86,-80,-81,-79,-77,-78,-93,-88,-88,-87,-86,-100,-89,-71,-100,-78,-70,-77,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,877,175,42
-100,-100,-100,-100,-100,-100,-100,-76,-77,-68,-67,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-90,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-94,-100,-100,-100,-72,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-52,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-65,-66,-80,-100,-87,-88,-76,-77,-86,-83,-86,-71,-82,-82,-87,-82,-71,-71,-84,-83,-100,-79,-80,-94,-89,-85,-82,-88,-88,-91,-87,-100,-90,-87,-85,-87,-72,-73,-86,-75,-77,-80,-87,-79,-81,-77,-76,-78,-93,-88,-88,-87,-86,-100,-87,-73,-100,-78,-73,-73,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,877,175,42
-100,-100,-100,-100,-100,-100,-100,-75,-76,-56,-57,-55,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-90,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-94,-100,-100,-100,-77,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-55,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-68,-68,-81,-100,-84,-83,-75,-75,-86,-81,-84,-66,-83,-82,-84,-82,-65,-66,-81,-80,-100,-84,-86,-92,-89,-85,-85,-88,-88,-91,-87,-100,-90,-87,-88,-87,-72,-73,-84,-73,-78,-74,-85,-74,-72,-80,-76,-83,-92,-85,-86,-87,-85,-100,-85,-73,-100,-83,-77,-73,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,894,175,43
-100,-100,-100,-100,-100,-100,-100,-76,-76,-57,-58,-56,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-92,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-77,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-51,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-68,-68,-81,-100,-83,-82,-76,-85,-84,-80,-83,-67,-83,-86,-82,-84,-66,-66,-79,-79,-100,-84,-86,-91,-88,-85,-85,-88,-88,-91,-87,-100,-90,-83,-88,-84,-72,-73,-85,-73,-79,-75,-86,-71,-71,-79,-77,-85,-92,-85,-86,-87,-85,-100,-85,-76,-100,-83,-78,-80,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,894,175,43
-100,-100,-100,-100,-100,-100,-100,-77,-76,-56,-57,-56,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-91,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-77,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-51,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-69,-68,-81,-100,-83,-82,-77,-77,-84,-80,-83,-68,-83,-83,-83,-84,-68,-66,-79,-80,-100,-84,-86,-93,-87,-85,-85,-88,-86,-91,-92,-100,-90,-84,-88,-84,-75,-74,-85,-73,-75,-75,-86,-75,-71,-76,-91,-84,-93,-85,-85,-87,-85,-100,-85,-76,-100,-84,-78,-78,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,894,175,43
-100,-100,-100,-100,-100,-100,-100,-78,-77,-56,-55,-56,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-90,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-77,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-71,-70,-81,-100,-83,-82,-77,-77,-85,-81,-83,-66,-83,-83,-83,-84,-66,-66,-82,-81,-100,-84,-83,-93,-88,-85,-85,-88,-87,-91,-93,-100,-90,-84,-88,-85,-72,-71,-85,-73,-80,-71,-85,-74,-71,-80,-78,-78,-93,-86,-85,-87,-85,-100,-86,-76,-100,-79,-77,-80,-79,-100,-100,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,894,175,43
-100,-100,-100,-100,-100,-100,-100,-76,-75,-58,-55,-55,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-89,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-75,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-57,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-70,-70,-82,-100,-82,-82,-74,-74,-83,-81,-82,-64,-88,-83,-82,-84,-62,-63,-80,-81,-100,-84,-83,-93,-89,-85,-85,-89,-88,-91,-94,-100,-90,-83,-88,-84,-74,-73,-83,-74,-78,-71,-87,-74,-71,-80,-78,-80,-93,-87,-88,-87,-86,-100,-85,-80,-100,-80,-81,-79,-81,-100,-100,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,894,175,43
-100,-100,-100,-100,-100,-100,-100,-74,-74,-55,-56,-55,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-91,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-75,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-51,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-73,-73,-90,-100,-83,-82,-74,-74,-80,-80,-83,-63,-88,-90,-83,-84,-67,-63,-79,-80,-100,-85,-84,-93,-88,-85,-84,-90,-88,-91,-92,-100,-90,-83,-88,-83,-75,-74,-85,-75,-78,-71,-86,-74,-71,-79,-78,-79,-93,-85,-86,-85,-86,-100,-85,-79,-100,-80,-81,-77,-81,-100,-100,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,894,175,43
-100,-100,-100,-100,-100,-100,-100,-74,-74,-56,-55,-54,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-91,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-80,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-51,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-73,-73,-78,-100,-81,-81,-74,-74,-82,-85,-82,-65,-89,-88,-82,-89,-65,-63,-84,-83,-100,-81,-81,-93,-90,-85,-81,-90,-88,-91,-88,-100,-90,-86,-86,-88,-71,-74,-88,-70,-78,-75,-88,-75,-74,-78,-77,-86,-92,-88,-86,-89,-88,-100,-85,-78,-100,-88,-77,-76,-87,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,911,175,44
