20:a6:cd:42:0a:c0,20:a6:cd:42:0a:c1,44:48:c1:91:95:a0,44:48:c1:91:95:a1,44:48:c1:91:95:a2,20:a6:cd:42:0a:c2,44:48:c1:91:95:a3,20:a6:cd:42:0a:c3,44:48:c1:91:d0:00,44:48:c1:91:d0:01,44:48:c1:91:d0:02,38:17:c3:19:45:a1,38:17:c3:19:45:a2,38:17:c3:19:45:a0,38:17:c3:1f:19:d2,38:17:c3:1f:19:d0,38:17:c3:1f:19:d1,20:a6:cd:42:0a:d1,38:17:c3:1f:14:10,20:a6:cd:42:0a:d2,38:17:c3:1f:14:11,38:17:c3:1f:00:b0,38:17:c3:1f:14:12,38:17:c3:1f:00:b1,20:a6:cd:42:0a:d0,9c:d6:43:60:92:e0,44:48:c1:91:aa:30,20:a6:cd:42:0a:d3,44:48:c1:91:aa:31,44:48:c1:91:aa:32,44:48:c1:91:d0:11,44:48:c1:91:d0:12,44:48:c1:91:d0:14,38:17:c3:19:d7:70,44:48:c1:91:d0:10,b4:5d:50:e1:96:50,b4:5d:50:e1:96:51,38:17:c3:24:47:50,44:48:c1:91:d0:04,38:17:c3:24:47:52,38:17:c3:22:61:91,38:17:c3:24:47:51,38:17:c3:22:61:92,38:17:c3:1f:19:c1,38:17:c3:1f:19:c2,38:17:c3:22:61:90,38:17:c3:1f:19:c0,38:17:c3:1f:00:b2,b4:5d:50:e1:96:52,b4:5d:50:e1:96:53,38:17:c3:1f:09:92,a8:bd:27:4c:aa:80,38:17:c3:1f:09:93,38:17:c3:1f:14:00,38:17:c3:1f:14:01,38:17:c3:1f:00:a0,38:17:c3:1f:14:02,38:17:c3:19:36:30,a8:bd:27:4c:aa:83,a8:bd:27:4c:aa:82,a8:bd:27:4c:aa:81,20:a6:cd:42:13:f0,20:a6:cd:42:13:f1,b4:5d:50:e1:96:40,60:32:b1:3e:1a:b7,60:32:b1:3e:1a:b8,72:32:b1:3e:1a:b7,72:32:b1:3e:1a:b8,38:17:c3:1f:00:a1,b4:5d:50:e1:96:41,20:a6:cd:42:13:f2,38:17:c3:1f:1c:10,38:17:c3:1f:19:f0,38:17:c3:1f:00:a2,b4:5d:50:e1:96:42,38:17:c3:1f:09:90,b4:5d:50:e1:96:43,38:17:c3:1f:1c:12,38:17:c3:1f:09:91,38:17:c3:1f:1c:11,a8:bd:27:4c:aa:91,38:17:c3:1f:09:81,a8:bd:27:4c:aa:90,38:17:c3:1f:09:82,38:17:c3:1f:09:83,44:48:c1:91:95:b0,44:48:c1:91:95:b1,44:48:c1:91:95:b2,44:48:c1:91:95:b3,38:17:c3:19:45:b2,ac:e2:d3:c4:08:e6,38:17:c3:19:45:b0,a8:bd:27:4c:aa:93,38:17:c3:19:45:b1,a8:bd:27:4c:aa:92,38:17:c3:1f:09:80,38:17:c3:1f:19:f2,38:17:c3:22:5e:f0,38:17:c3:1f:19:f1,66:2a:2f:53:7c:99,20:a6:cd:42:0b:e3,38:17:c3:19:d7:71,38:17:c3:19:d7:72,20:a6:cd:42:0b:f3,20:a6:cd:42:0b:f0,38:17:c3:19:d7:62,20:a6:cd:42:0b:f1,20:a6:cd:42:0b:f2,20:a6:cd:42:0b:e2,20:a6:cd:42:0b:e1,20:a6:cd:42:0b:e0,08:36:c9:53:bf:8b,80:8d:b7:55:25:e3,80:8d:b7:55:25:f0,80:8d:b7:55:25:f3,38:17:c3:19:d7:60,38:17:c3:19:d7:61,80:8d:b7:55:25:f1,38:17:c3:19:36:32,38:17:c3:19:36:31,80:8d:b7:55:25:f2,80:8d:b7:55:35:03,80:8d:b7:55:35:10,80:8d:b7:55:35:13,80:8d:b7:55:3a:52,80:8d:b7:55:3a:50,80:8d:b7:55:3a:51,80:8d:b7:55:35:12,80:8d:b7:55:35:11,b0:be:76:f8:30:5e,80:8d:b7:55:25:e1,80:8d:b7:55:25:e2,80:8d:b7:55:25:e0,38:17:c3:1e:ff:10,80:8d:b7:55:39:d0,38:17:c3:1e:ff:11,80:8d:b7:55:3a:41,80:8d:b7:55:3a:42,80:8d:b7:55:3a:40,68:ff:7b:e4:af:39,38:17:c3:1e:ff:12,38:17:c3:19:71:90,ea:9e:b4:53:24:54,80:8d:b7:55:35:01,80:8d:b7:55:35:02,80:8d:b7:55:35:00,38:17:c3:19:71:92,38:17:c3:19:71:91,80:8d:b7:55:39:d1,80:8d:b7:55:39:d2,38:17:c3:1f:22:30,20:a6:cd:50:24:b0,80:8d:b7:55:29:d0,80:8d:b7:55:39:c2,80:8d:b7:55:29:d1,80:8d:b7:55:29:d2,80:8d:b7:55:39:c0,80:8d:b7:55:39:c1,38:17:c3:1e:ff:00,38:17:c3:1e:ff:02,38:17:c3:1e:ff:01,80:8d:b7:55:29:c0,80:8d:b7:55:29:c1,68:ff:7b:e4:af:38,00:4e:35:df:06:52,20:a6:cd:50:24:b2,20:a6:cd:50:24:b1,20:a6:cd:50:24:a2,20:a6:cd:50:24:a1,20:a6:cd:50:24:a0,38:17:c3:1f:0e:10,38:17:c3:1f:22:31,00:4e:35:de:e1:12,80:8d:b7:55:29:c2,00:4e:35:df:06:51,00:4e:35:df:06:50,00:4e:35:df:06:41,38:17:c3:1f:22:32,38:17:c3:1f:0e:00,38:17:c3:1f:0e:12,38:17:c3:1f:0e:11,38:17:c3:1f:0e:02,38:17:c3:1f:0e:01,38:17:c3:1f:22:21,38:17:c3:1f:22:22,38:17:c3:1f:22:20,x,y,label
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-87,-89,-100,-100,-100,-100,-100,-100,-100,-75,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-43,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-53,-84,-100,-85,-100,-100,-100,-100,-100,-90,-94,-42,-42,-100,-100,-59,-100,-100,-100,-100,-100,-100,-84,-77,-76,-60,-59,-75,-100,-100,-76,-83,-80,-82,-80,-80,-79,-81,-80,-84,-86,-86,-86,-73,-89,-74,-80,-81,-81,-90,-74,-90,-91,-85,-83,-84,-88,-92,-89,-88,-87,-87,-75,-85,-74,-74,-86,-86,-84,-79,-80,-79,-79,-89,-91,-86,-87,-79,-80,-79,-94,-88,-92,-80,-92,-90,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,826,175,39
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-87,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-52,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-48,-84,-100,-85,-100,-100,-100,-100,-100,-89,-94,-51,-51,-100,-100,-61,-100,-100,-100,-100,-100,-100,-83,-78,-77,-62,-62,-77,-100,-100,-78,-83,-84,-84,-80,-80,-80,-84,-85,-84,-86,-87,-86,-71,-91,-70,-80,-81,-81,-90,-70,-87,-92,-86,-86,-88,-89,-89,-91,-89,-88,-84,-77,-85,-77,-77,-86,-86,-81,-81,-80,-84,-83,-89,-92,-84,-85,-78,-76,-77,-100,-88,-100,-84,-92,-90,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,843,175,40
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-87,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-53,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-52,-84,-100,-85,-100,-100,-100,-100,-100,-90,-94,-53,-53,-100,-100,-61,-100,-100,-100,-100,-100,-100,-83,-80,-78,-62,-61,-79,-100,-100,-79,-87,-84,-84,-81,-80,-80,-85,-85,-85,-86,-87,-86,-71,-89,-72,-83,-81,-84,-87,-70,-88,-88,-86,-86,-88,-89,-90,-90,-89,-88,-84,-78,-85,-78,-78,-86,-86,-80,-81,-80,-84,-84,-91,-91,-83,-84,-75,-76,-78,-100,-88,-100,-84,-92,-90,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,843,175,40
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-87,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-52,-86,-100,-85,-100,-100,-100,-100,-100,-90,-94,-50,-50,-100,-100,-60,-100,-100,-100,-100,-100,-100,-82,-80,-80,-61,-60,-80,-100,-100,-81,-87,-88,-88,-80,-81,-81,-88,-87,-85,-86,-85,-86,-68,-91,-68,-83,-84,-84,-87,-68,-89,-88,-86,-86,-88,-89,-90,-91,-91,-87,-84,-80,-85,-79,-81,-86,-86,-81,-81,-81,-84,-84,-91,-93,-83,-84,-78,-79,-75,-100,-88,-100,-84,-92,-90,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,843,175,40
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-87,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-51,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-50,-84,-100,-84,-100,-100,-100,-100,-100,-91,-94,-50,-50,-100,-100,-59,-100,-100,-100,-100,-100,-100,-82,-81,-79,-60,-60,-80,-100,-100,-80,-87,-87,-87,-78,-80,-79,-88,-87,-85,-86,-87,-86,-79,-88,-71,-83,-83,-84,-87,-70,-88,-88,-86,-86,-88,-89,-90,-87,-88,-87,-83,-80,-85,-79,-81,-86,-86,-80,-81,-81,-84,-83,-93,-93,-83,-83,-78,-75,-77,-100,-88,-100,-84,-92,-90,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,843,175,40
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-87,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-57,-82,-100,-84,-100,-100,-100,-100,-100,-93,-94,-51,-50,-100,-100,-59,-100,-100,-100,-100,-100,-100,-82,-80,-78,-59,-60,-78,-100,-100,-80,-87,-87,-86,-79,-79,-79,-88,-87,-85,-87,-87,-86,-69,-88,-69,-83,-84,-84,-91,-70,-89,-90,-86,-86,-88,-89,-90,-89,-88,-87,-83,-77,-85,-78,-77,-86,-86,-80,-81,-80,-85,-85,-93,-93,-84,-83,-75,-75,-77,-100,-88,-100,-85,-92,-90,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,843,175,40
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-87,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-52,-82,-100,-84,-100,-100,-100,-100,-100,-93,-94,-51,-50,-100,-100,-60,-100,-100,-100,-100,-100,-100,-82,-89,-79,-58,-59,-80,-100,-100,-79,-85,-87,-86,-80,-79,-79,-86,-86,-85,-87,-87,-86,-70,-89,-70,-84,-85,-84,-91,-70,-88,-90,-86,-86,-88,-89,-90,-89,-90,-87,-83,-77,-85,-77,-77,-86,-86,-82,-80,-81,-85,-85,-91,-93,-82,-84,-77,-78,-76,-100,-88,-100,-83,-92,-90,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,843,175,40
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-49,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-53,-85,-100,-84,-100,-100,-100,-100,-100,-92,-94,-50,-49,-100,-100,-63,-100,-100,-100,-100,-100,-100,-81,-76,-76,-64,-64,-77,-100,-100,-76,-85,-83,-81,-81,-82,-82,-81,-82,-85,-87,-87,-86,-70,-89,-70,-84,-85,-84,-91,-70,-92,-88,-87,-86,-88,-89,-91,-89,-90,-92,-82,-76,-85,-76,-76,-86,-86,-79,-77,-74,-79,-81,-89,-93,-82,-83,-78,-77,-76,-100,-88,-94,-78,-92,-90,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,860,175,41
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-55,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-55,-88,-100,-90,-100,-100,-100,-100,-100,-93,-94,-55,-57,-100,-100,-63,-100,-100,-100,-100,-100,-100,-81,-79,-80,-59,-63,-80,-100,-100,-79,-85,-84,-84,-84,-87,-84,-83,-84,-83,-86,-88,-86,-70,-89,-70,-84,-85,-84,-91,-70,-92,-86,-87,-86,-88,-89,-91,-89,-91,-92,-80,-76,-90,-76,-76,-100,-100,-76,-74,-75,-78,-80,-91,-90,-80,-81,-76,-76,-76,-100,-88,-94,-79,-92,-90,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,860,175,41
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-52,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-58,-89,-100,-88,-100,-100,-100,-100,-100,-93,-94,-52,-52,-100,-100,-64,-100,-100,-100,-100,-100,-100,-85,-78,-78,-64,-64,-78,-100,-100,-78,-82,-82,-83,-84,-83,-83,-82,-84,-87,-88,-88,-89,-77,-93,-77,-84,-84,-85,-91,-77,-91,-90,-87,-86,-88,-89,-92,-89,-91,-89,-82,-76,-90,-75,-76,-100,-100,-77,-74,-78,-81,-77,-87,-91,-83,-83,-74,-75,-76,-100,-88,-94,-81,-91,-91,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,860,175,41
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-54,-89,-100,-85,-100,-100,-100,-100,-100,-95,-94,-50,-50,-100,-100,-64,-100,-100,-100,-100,-100,-100,-83,-77,-76,-64,-63,-77,-100,-100,-77,-85,-83,-84,-80,-80,-81,-84,-83,-87,-88,-88,-88,-77,-91,-78,-84,-84,-85,-91,-78,-92,-88,-87,-86,-88,-89,-92,-89,-89,-90,-81,-75,-90,-75,-76,-100,-100,-77,-72,-73,-81,-77,-89,-90,-82,-88,-76,-75,-78,-100,-88,-94,-81,-91,-91,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,860,175,41
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-53,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-49,-86,-100,-86,-100,-100,-100,-100,-100,-93,-94,-54,-54,-100,-100,-62,-100,-100,-100,-100,-100,-100,-83,-80,-81,-63,-62,-80,-100,-100,-81,-84,-84,-82,-80,-80,-81,-83,-83,-83,-88,-88,-88,-78,-89,-78,-85,-85,-85,-91,-78,-91,-90,-87,-87,-88,-89,-92,-89,-89,-90,-82,-76,-90,-73,-74,-100,-100,-78,-77,-75,-81,-77,-89,-92,-82,-82,-76,-77,-77,-100,-88,-94,-81,-90,-90,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,860,175,41
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-60,-87,-100,-86,-100,-100,-100,-100,-100,-93,-94,-50,-51,-100,-100,-65,-100,-100,-100,-100,-100,-100,-81,-77,-79,-64,-63,-78,-100,-100,-78,-84,-83,-81,-81,-82,-81,-82,-81,-86,-88,-87,-88,-81,-89,-83,-85,-86,-85,-89,-83,-90,-86,-86,-86,-87,-93,-92,-90,-89,-90,-81,-75,-90,-76,-75,-100,-100,-79,-77,-78,-81,-80,-89,-92,-82,-81,-74,-76,-77,-100,-88,-94,-81,-90,-90,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,860,175,41
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-55,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-50,-87,-100,-86,-100,-100,-100,-100,-100,-93,-100,-54,-55,-100,-100,-69,-100,-100,-100,-100,-100,-100,-79,-73,-72,-69,-66,-74,-100,-100,-72,-84,-85,-85,-79,-78,-79,-85,-85,-83,-82,-83,-83,-68,-92,-70,-85,-86,-85,-89,-69,-90,-86,-86,-87,-88,-93,-92,-90,-89,-89,-80,-74,-90,-74,-74,-100,-100,-78,-81,-79,-79,-79,-92,-91,-79,-80,-73,-74,-65,-100,-88,-94,-81,-90,-90,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,877,175,42
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-56,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-55,-88,-100,-88,-100,-100,-100,-100,-100,-90,-100,-56,-56,-100,-100,-67,-100,-100,-100,-100,-100,-100,-80,-73,-73,-68,-67,-73,-100,-100,-72,-84,-85,-84,-79,-79,-78,-86,-85,-83,-82,-82,-84,-70,-91,-69,-79,-86,-85,-89,-69,-90,-89,-86,-87,-90,-93,-92,-90,-89,-87,-80,-74,-90,-75,-73,-100,-100,-81,-78,-82,-79,-79,-91,-92,-80,-79,-73,-74,-74,-100,-87,-90,-81,-91,-90,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,877,175,42
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-55,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-55,-90,-100,-88,-100,-100,-100,-100,-100,-88,-100,-56,-55,-100,-100,-68,-100,-100,-100,-100,-100,-100,-81,-73,-72,-66,-66,-74,-100,-100,-71,-84,-89,-88,-76,-77,-77,-89,-88,-85,-84,-82,-85,-70,-91,-70,-79,-81,-85,-89,-70,-90,-89,-89,-88,-88,-93,-92,-90,-89,-87,-79,-72,-87,-73,-72,-100,-100,-81,-79,-79,-82,-80,-91,-91,-80,-80,-72,-72,-72,-100,-87,-90,-81,-91,-90,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,877,175,42
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-56,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-58,-89,-100,-89,-100,-100,-100,-100,-100,-93,-100,-56,-57,-100,-100,-73,-100,-100,-100,-100,-100,-100,-84,-71,-72,-68,-68,-70,-100,-100,-70,-82,-86,-85,-77,-76,-77,-85,-85,-85,-83,-83,-84,-69,-91,-69,-83,-81,-81,-89,-68,-91,-89,-94,-88,-88,-93,-92,-89,-89,-90,-79,-73,-87,-72,-73,-100,-100,-78,-81,-81,-79,-78,-89,-93,-79,-79,-73,-73,-73,-100,-88,-91,-78,-91,-90,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,877,175,42
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-58,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-61,-91,-100,-89,-100,-100,-100,-100,-100,-89,-100,-55,-55,-100,-100,-67,-100,-100,-100,-100,-100,-100,-80,-70,-70,-66,-66,-71,-100,-100,-71,-82,-85,-84,-77,-78,-77,-85,-84,-82,-84,-83,-84,-70,-90,-72,-82,-83,-81,-89,-70,-91,-88,-94,-88,-87,-93,-92,-89,-90,-88,-79,-72,-87,-73,-73,-88,-87,-80,-80,-81,-80,-80,-93,-91,-79,-79,-74,-72,-73,-100,-87,-91,-79,-91,-90,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,877,175,42
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-57,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-51,-88,-100,-88,-100,-100,-100,-100,-100,-90,-100,-56,-56,-100,-100,-68,-100,-100,-100,-100,-100,-100,-81,-75,-75,-68,-68,-76,-100,-100,-76,-83,-84,-84,-79,-78,-79,-84,-84,-83,-83,-83,-85,-72,-89,-72,-81,-81,-81,-89,-74,-93,-88,-88,-88,-88,-93,-92,-89,-89,-89,-78,-73,-87,-73,-73,-88,-87,-80,-78,-77,-80,-80,-91,-93,-78,-79,-74,-74,-73,-100,-88,-91,-80,-91,-90,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,877,175,42
