38:17:c3:19:71:90,38:17:c3:1f:0e:12,38:17:c3:19:d7:62,38:17:c3:1f:0e:10,38:17:c3:19:d7:60,38:17:c3:1f:0e:11,44:48:c1:a5:82:30,80:8d:b7:55:25:f2,44:48:c1:a5:82:32,80:8d:b7:55:25:f3,44:48:c1:a5:82:31,80:8d:b7:55:25:f0,80:8d:b7:55:25:f1,b8:27:eb:9f:6b:77,38:17:c3:19:d7:70,38:17:c3:19:d7:71,38:17:c3:19:d7:72,80:8d:b7:55:35:12,20:a6:cd:50:24:b0,80:8d:b7:55:35:13,44:48:c1:a5:82:21,44:48:c1:a5:82:20,44:48:c1:a5:82:22,80:8d:b7:55:35:10,20:a6:cd:50:24:b2,80:8d:b7:55:35:11,20:a6:cd:50:24:b1,38:17:c3:1e:ff:11,38:17:c3:1e:ff:10,ea:9e:b4:53:24:54,38:17:c3:1f:22:30,38:17:c3:1f:01:92,60:32:b1:3e:1a:b7,60:32:b1:3e:1a:b8,38:17:c3:1f:01:90,38:17:c3:1f:01:91,20:a6:cd:50:24:a2,20:a6:cd:50:24:a1,38:17:c3:19:45:b2,38:17:c3:19:45:b0,38:17:c3:19:45:b1,38:17:c3:1f:01:81,38:17:c3:1e:ff:12,38:17:c3:1f:01:80,b4:5d:50:e1:92:32,b4:5d:50:e1:92:33,b4:5d:50:e1:92:31,80:8d:b7:55:39:c2,80:8d:b7:55:39:c0,80:8d:b7:55:39:c1,80:8d:b7:55:39:d0,00:4e:35:df:06:40,b0:be:76:f8:30:5e,00:4e:35:df:06:41,00:4e:35:df:06:42,00:4e:35:de:e1:12,00:4e:35:df:06:50,00:4e:35:df:06:51,00:4e:35:df:06:52,b4:5d:50:e1:96:53,80:8d:b7:55:35:03,80:8d:b7:55:3a:52,72:32:b1:3e:1a:b7,80:8d:b7:55:3a:50,80:8d:b7:55:3a:51,38:17:c3:1f:0e:01,38:17:c3:1f:0e:02,80:8d:b7:55:39:d1,80:8d:b7:55:39:d2,ac:e2:d3:c4:08:e6,38:17:c3:1f:0e:00,80:8d:b7:55:3a:41,80:8d:b7:55:3a:42,80:8d:b7:55:25:e1,80:8d:b7:55:25:e2,80:8d:b7:55:3a:40,80:8d:b7:55:25:e0,80:8d:b7:55:25:e3,38:17:c3:1e:ff:00,00:4e:35:de:e1:10,80:8d:b7:55:35:01,80:8d:b7:55:35:02,38:17:c3:1e:ff:02,a8:bd:27:4c:bd:30,80:8d:b7:55:35:00,38:17:c3:19:55:52,38:17:c3:19:55:50,38:17:c3:19:55:51,38:17:c3:1f:01:82,38:17:c3:19:d7:61,b4:5d:50:e1:92:23,66:2a:2f:53:7c:99,38:17:c3:1e:ff:01,20:a6:cd:50:24:a0,38:17:c3:1f:22:32,38:17:c3:1f:22:31,38:17:c3:1f:09:90,b4:5d:50:e1:92:30,00:4e:35:de:e1:11,b4:5d:50:e1:96:50,68:ff:7b:e4:af:38,68:ff:7b:e4:af:39,20:a6:cd:42:0b:f3,20:a6:cd:42:0b:e3,38:17:c3:1f:09:83,38:17:c3:1f:00:b0,b4:5d:50:e1:96:51,b4:5d:50:e1:96:52,20:a6:cd:42:0b:f0,72:32:b1:3e:1a:b8,38:17:c3:19:71:91,38:17:c3:1f:09:92,38:17:c3:1f:09:93,38:17:c3:1f:09:91,20:a6:cd:42:0b:f2,38:17:c3:19:71:92,38:17:c3:19:45:a1,38:17:c3:19:45:a2,44:48:c1:91:95:b3,38:17:c3:1f:08:50,44:48:c1:91:95:b2,a8:bd:27:4c:bd:32,00:4e:35:de:e1:00,a8:bd:27:4c:bd:31,38:17:c3:1f:08:52,38:17:c3:1f:08:51,3e:33:00:4a:90:c1,38:17:c3:1f:08:41,38:17:c3:1f:08:42,44:48:c1:91:95:b0,44:48:c1:91:95:b1,00:4e:35:de:d7:53,b4:5d:50:e1:92:21,00:4e:35:de:d7:52,38:17:c3:1f:08:40,00:4e:35:de:e1:02,b4:5d:50:e1:92:22,b4:5d:50:e1:92:20,00:4e:35:df:0e:12,00:4e:35:de:d7:51,00:4e:35:de:d7:50,38:17:c3:19:55:40,00:4e:35:de:e1:01,38:17:c3:19:55:41,38:17:c3:19:36:31,38:17:c3:1f:22:21,38:17:c3:1f:22:20,00:4e:35:df:0e:11,38:17:c3:19:55:42,38:17:c3:19:36:32,38:17:c3:1e:fc:b0,38:17:c3:19:71:82,00:4e:35:de:d7:43,38:17:c3:1f:22:22,00:4e:35:df:0e:00,38:17:c3:1e:fc:b2,38:17:c3:1e:fc:b1,a8:bd:27:4c:bd:20,00:4e:35:df:0e:10,00:4e:35:df:0e:02,00:4e:35:df:0e:01,38:17:c3:1e:fc:a0,a8:bd:27:4c:bd:22,38:17:c3:1e:fc:a1,38:17:c3:1e:fc:a2,a8:bd:27:4c:bd:21,38:17:c3:24:58:b0,38:17:c3:24:58:b2,38:17:c3:24:58:b1,38:17:c3:24:4f:10,38:17:c3:1f:0f:90,64:e5:99:c3:13:3c,00:4e:35:df:27:01,00:4e:35:df:27:00,38:17:c3:24:58:a1,38:17:c3:24:58:a2,38:17:c3:1b:08:b0,38:17:c3:24:4f:12,38:17:c3:24:4f:11,38:17:c3:24:58:a0,00:4e:35:df:27:02,00:4e:35:df:27:12,38:17:c3:1b:08:b2,38:17:c3:1b:08:b1,00:4e:35:de:d7:40,00:4e:35:de:d7:42,00:4e:35:de:d7:41,x,y,timestamp
-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-31,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-72,-55,-72,-72,-71,-74,-76,-75,-100,-100,-81,-100,-81,-81,-100,-100,-93,-91,-100,-100,-86,-88,-100,-100,-90,-100,-91,-100,-69,-100,-100,-100,-43,-100,-100,-91,-91,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-43,-80,-43,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-87,-100,-100,-100,-80,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-58,-88,-100,-100,-100,-59,-100,-100,-59,-89,-100,-100,-100,-100,-84,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-87,-90,-100,-100,-100,484,-93,4682720357587
-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-35,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-73,-56,-71,-70,-72,-75,-76,-74,-100,-100,-81,-100,-81,-81,-100,-100,-91,-91,-100,-100,-89,-87,-100,-100,-88,-100,-92,-100,-74,-100,-100,-100,-43,-100,-90,-90,-88,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-44,-78,-44,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-88,-100,-100,-100,-78,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-58,-88,-100,-100,-100,-61,-100,-100,-62,-89,-100,-100,-100,-100,-84,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-87,-90,-100,-100,-100,484,-93,4688596376856
-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-72,-57,-73,-71,-70,-73,-76,-74,-100,-100,-81,-100,-81,-81,-100,-100,-91,-90,-100,-100,-89,-87,-100,-100,-88,-100,-92,-100,-71,-100,-100,-100,-44,-100,-90,-90,-88,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-43,-79,-44,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-88,-100,-100,-100,-80,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-59,-88,-100,-100,-100,-58,-100,-100,-59,-89,-100,-100,-100,-100,-84,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-87,-90,-100,-100,-100,484,-93,4693570818677
-95,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-71,-56,-73,-71,-73,-78,-80,-80,-100,-100,-81,-100,-81,-80,-100,-100,-91,-90,-100,-100,-89,-87,-100,-100,-88,-100,-92,-100,-73,-100,-100,-100,-45,-100,-91,-90,-91,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-45,-77,-44,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-88,-100,-100,-100,-78,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-57,-88,-100,-100,-100,-58,-100,-100,-58,-89,-100,-100,-100,-100,-84,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-87,-90,-100,-100,-100,484,-93,4699208159716
-95,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-26,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-80,-60,-82,-80,-73,-75,-74,-75,-100,-100,-81,-100,-89,-80,-100,-100,-91,-90,-100,-100,-89,-87,-100,-100,-88,-100,-92,-100,-74,-100,-100,-100,-54,-100,-91,-90,-91,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-53,-85,-53,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-88,-100,-100,-100,-83,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-89,-100,-100,-64,-88,-100,-100,-100,-63,-100,-100,-63,-87,-100,-100,-100,-100,-84,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-87,-87,-100,-100,-100,502,-93,4726445872727
-95,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-35,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-80,-62,-79,-80,-76,-75,-76,-75,-100,-100,-81,-100,-88,-80,-100,-100,-91,-90,-100,-100,-89,-87,-100,-100,-88,-100,-92,-100,-74,-100,-100,-100,-53,-100,-91,-90,-91,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-53,-85,-53,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-88,-100,-100,-100,-84,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-89,-100,-100,-63,-88,-100,-100,-100,-65,-100,-100,-63,-91,-100,-100,-100,-100,-84,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-87,-88,-100,-100,-100,502,-93,4732291256735
-95,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-26,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-80,-62,-80,-78,-78,-76,-77,-77,-100,-100,-81,-100,-89,-80,-100,-100,-91,-90,-100,-100,-89,-87,-100,-100,-88,-100,-92,-100,-78,-100,-100,-100,-55,-100,-91,-90,-91,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-52,-80,-55,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-88,-100,-100,-100,-84,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-89,-100,-100,-64,-88,-100,-100,-100,-63,-100,-100,-64,-90,-100,-100,-100,-100,-84,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-88,-89,-100,-100,-100,502,-93,4738116829441
-95,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-27,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-80,-61,-80,-77,-75,-75,-75,-77,-100,-100,-81,-100,-88,-80,-100,-100,-91,-90,-100,-100,-89,-87,-100,-100,-88,-100,-92,-100,-75,-100,-100,-100,-53,-100,-91,-90,-91,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-53,-83,-52,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-88,-100,-100,-100,-83,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-89,-100,-100,-62,-88,-100,-100,-100,-62,-100,-100,-62,-89,-100,-100,-100,-100,-90,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-87,-88,-100,-100,-100,502,-93,4743962902876
-95,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-26,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-95,-78,-59,-77,-79,-74,-75,-76,-75,-100,-100,-87,-100,-87,-86,-100,-100,-91,-90,-100,-100,-89,-87,-100,-100,-88,-100,-92,-100,-74,-100,-100,-100,-53,-100,-91,-90,-91,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-53,-83,-54,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-88,-100,-100,-100,-85,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-89,-100,-100,-65,-88,-100,-100,-100,-63,-100,-100,-65,-89,-100,-100,-100,-100,-90,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-89,-87,-100,-100,-100,502,-93,4749788192353
-95,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-29,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-95,-79,-59,-81,-79,-72,-75,-75,-77,-100,-100,-87,-100,-87,-86,-100,-100,-91,-90,-100,-100,-89,-87,-100,-100,-88,-100,-92,-100,-71,-100,-100,-100,-57,-100,-91,-90,-91,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-57,-86,-56,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-88,-100,-100,-100,-86,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-89,-100,-100,-64,-88,-100,-100,-100,-64,-100,-100,-62,-89,-100,-100,-100,-100,-90,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-89,-87,-100,-100,-100,502,-93,4755646764226
-95,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-28,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-95,-80,-62,-79,-79,-73,-75,-77,-76,-100,-100,-88,-100,-88,-88,-100,-100,-91,-90,-100,-100,-89,-87,-100,-100,-88,-100,-92,-100,-73,-100,-100,-100,-50,-100,-91,-90,-91,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-50,-73,-50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-89,-100,-100,-100,-80,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-89,-100,-100,-64,-88,-100,-100,-100,-64,-100,-100,-62,-90,-100,-100,-100,-100,-90,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-89,-89,-100,-100,-100,521,-93,4788701365984
-95,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-28,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-95,-80,-62,-79,-83,-69,-77,-78,-77,-100,-100,-88,-100,-89,-86,-100,-100,-91,-90,-100,-100,-89,-87,-100,-100,-88,-100,-92,-100,-70,-100,-100,-100,-51,-100,-91,-90,-91,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-50,-91,-50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-89,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-67,-100,-100,-100,-100,-79,-100,-100,-67,-90,-100,-100,-100,-100,-90,-100,-86,-100,-100,-88,-100,-100,-100,-100,-100,-86,-88,-100,-100,-100,521,-93,4794548416815
-95,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-95,-83,-69,-82,-83,-92,-78,-77,-78,-100,-100,-89,-100,-91,-88,-100,-100,-91,-90,-100,-100,-89,-87,-100,-100,-88,-100,-92,-100,-70,-100,-100,-100,-52,-100,-91,-90,-91,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-52,-80,-52,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-89,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-67,-100,-100,-100,-100,-68,-100,-100,-68,-90,-100,-100,-100,-100,-90,-100,-86,-100,-100,-88,-100,-100,-100,-100,-100,-88,-88,-100,-100,-100,521,-93,4800413139469
-95,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-95,-84,-69,-82,-93,-71,-77,-77,-78,-100,-100,-88,-100,-90,-87,-100,-100,-91,-90,-100,-100,-89,-87,-100,-100,-88,-100,-92,-100,-73,-100,-100,-100,-51,-100,-91,-90,-91,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-53,-80,-51,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-90,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-67,-100,-100,-100,-100,-66,-100,-100,-68,-90,-100,-100,-100,-100,-90,-100,-86,-100,-100,-88,-100,-100,-100,-100,-100,-86,-87,-100,-100,-100,521,-93,4806214682488
-95,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-34,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-95,-84,-71,-83,-83,-75,-78,-79,-80,-100,-100,-88,-100,-88,-88,-100,-100,-91,-90,-100,-100,-89,-87,-100,-100,-88,-100,-92,-100,-75,-100,-100,-100,-51,-100,-91,-90,-91,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-52,-81,-51,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-90,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-89,-100,-100,-67,-100,-100,-100,-100,-68,-100,-100,-67,-90,-100,-100,-100,-100,-90,-100,-86,-100,-100,-86,-100,-100,-100,-100,-100,-87,-88,-100,-100,-100,521,-93,4812059311548
-95,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-29,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-95,-85,-68,-82,-83,-72,-79,-78,-79,-100,-100,-88,-100,-90,-89,-100,-100,-91,-90,-100,-100,-89,-87,-100,-100,-88,-100,-92,-100,-74,-100,-100,-100,-51,-100,-91,-90,-91,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-51,-80,-51,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-90,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-89,-100,-100,-67,-100,-100,-100,-100,-67,-100,-100,-67,-90,-100,-100,-100,-100,-90,-100,-86,-100,-100,-86,-100,-100,-100,-100,-100,-87,-88,-100,-100,-100,521,-93,4817690964254
-95,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-95,-80,-61,-80,-80,-75,-79,-77,-78,-100,-100,-88,-100,-90,-89,-100,-100,-91,-90,-100,-100,-89,-87,-100,-100,-88,-100,-92,-100,-77,-100,-100,-100,-60,-100,-91,-90,-91,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-59,-80,-57,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-90,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-89,-100,-100,-69,-100,-100,-100,-100,-69,-100,-100,-70,-88,-100,-100,-100,-100,-90,-100,-86,-100,-100,-88,-100,-100,-100,-100,-100,-86,-88,-100,-100,-100,539,-93,4850357074398
-95,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-43,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-95,-82,-65,-77,-80,-73,-78,-78,-78,-100,-100,-88,-100,-90,-89,-100,-100,-91,-90,-100,-100,-89,-90,-100,-100,-88,-100,-92,-100,-74,-100,-100,-100,-55,-100,-91,-90,-91,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-55,-86,-58,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-90,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-89,-100,-100,-66,-100,-88,-88,-100,-66,-100,-100,-66,-87,-100,-100,-100,-100,-90,-100,-86,-100,-100,-87,-100,-100,-100,-100,-90,-88,-87,-100,-100,-100,539,-93,4855382594553
-95,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-33,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-95,-81,-61,-82,-81,-75,-77,-79,-78,-100,-100,-88,-100,-89,-89,-100,-100,-91,-90,-100,-100,-89,-90,-100,-100,-88,-100,-92,-100,-73,-100,-100,-100,-58,-100,-91,-90,-91,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-57,-85,-55,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-86,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-89,-100,-100,-68,-100,-88,-90,-100,-69,-100,-100,-67,-90,-100,-100,-100,-100,-90,-100,-86,-100,-100,-88,-100,-100,-100,-100,-90,-89,-88,-100,-100,-100,539,-93,4861413549915
