38:17:c3:1e:fc:a1,38:17:c3:1e:fc:a2,38:17:c3:1e:fc:a0,32:f7:72:50:57:3b,38:17:c3:1f:0e:12,38:17:c3:19:55:41,38:17:c3:19:55:42,38:17:c3:1f:0e:10,38:17:c3:1f:0e:11,38:17:c3:19:55:40,44:48:c1:a5:82:30,44:48:c1:a5:82:32,80:8d:b7:55:25:f2,44:48:c1:a5:82:31,80:8d:b7:55:25:f3,80:8d:b7:55:25:f0,80:8d:b7:55:25:f1,38:17:c3:1f:08:50,38:17:c3:1e:fc:b2,38:17:c3:1f:08:51,38:17:c3:1f:08:52,38:17:c3:1e:fc:b0,38:17:c3:1e:fc:b1,38:17:c3:19:d7:70,38:17:c3:19:d7:71,38:17:c3:19:d7:72,80:8d:b7:55:35:12,20:a6:cd:50:24:b0,80:8d:b7:55:35:13,44:48:c1:a5:82:21,44:48:c1:a5:82:20,44:48:c1:a5:82:22,80:8d:b7:55:35:10,20:a6:cd:50:24:b2,80:8d:b7:55:35:11,20:a6:cd:50:24:b1,38:17:c3:1e:ff:11,38:17:c3:1e:ff:10,ea:9e:b4:53:24:54,38:17:c3:1f:22:30,38:17:c3:1f:01:92,38:17:c3:1f:22:32,38:17:c3:1f:22:31,60:32:b1:3e:1a:b7,38:17:c3:1f:01:90,38:17:c3:1f:01:91,38:17:c3:19:55:52,38:17:c3:19:45:b2,38:17:c3:19:45:b0,38:17:c3:19:45:b1,38:17:c3:19:55:50,38:17:c3:19:55:51,38:17:c3:1f:01:81,38:17:c3:1f:01:82,38:17:c3:1e:ff:12,38:17:c3:1f:01:80,b4:5d:50:e1:92:33,80:8d:b7:55:39:c2,80:8d:b7:55:39:c0,80:8d:b7:55:39:c1,00:4e:35:df:06:40,80:8d:b7:55:39:d0,b0:be:76:f8:30:5e,00:4e:35:df:06:41,00:4e:35:df:06:50,00:4e:35:df:06:51,00:4e:35:df:06:52,68:ff:7b:e4:af:38,68:ff:7b:e4:af:39,b4:5d:50:e1:96:53,80:8d:b7:55:35:01,80:8d:b7:55:35:02,80:8d:b7:55:35:03,80:8d:b7:55:3a:52,38:17:c3:24:58:b0,72:32:b1:3e:1a:b7,38:17:c3:24:58:b1,38:17:c3:24:58:b2,80:8d:b7:55:3a:50,80:8d:b7:55:3a:51,80:8d:b7:55:35:00,64:e5:99:c3:13:3c,38:17:c3:1f:0e:01,38:17:c3:1f:0e:02,80:8d:b7:55:39:d1,80:8d:b7:55:39:d2,ac:e2:d3:c4:08:e6,38:17:c3:1f:0e:00,80:8d:b7:55:3a:41,80:8d:b7:55:3a:42,38:17:c3:24:58:a0,38:17:c3:24:58:a1,80:8d:b7:55:3a:40,80:8d:b7:55:25:e3,38:17:c3:19:d7:62,38:17:c3:19:d7:61,38:17:c3:1e:ff:02,38:17:c3:1e:ff:01,20:a6:cd:50:24:a0,00:4e:35:df:06:42,b4:5d:50:e1:96:51,b4:5d:50:e1:96:52,b4:5d:50:e1:92:32,b4:5d:50:e1:92:30,b4:5d:50:e1:92:31,b4:5d:50:e1:96:50,66:2a:2f:53:7c:99,38:17:c3:19:d7:60,38:17:c3:1e:ff:00,00:4e:35:de:e1:12,20:a6:cd:50:24:a2,80:8d:b7:55:25:e1,80:8d:b7:55:25:e0,b4:5d:50:e1:92:23,00:4e:35:de:e1:00,20:a6:cd:50:24:a1,38:17:c3:1f:00:b0,00:4e:35:de:e1:11,00:4e:35:de:e1:10,80:8d:b7:55:25:e2,38:17:c3:19:45:a0,20:a6:cd:42:0b:f3,38:17:c3:19:71:90,38:17:c3:19:45:a1,38:17:c3:19:45:a2,38:17:c3:1f:09:92,38:17:c3:1f:09:93,38:17:c3:1f:09:90,38:17:c3:1f:09:91,38:17:c3:19:71:91,60:32:b1:3e:1a:b8,20:a6:cd:42:0b:f0,72:32:b1:3e:1a:b8,a8:bd:27:4c:bd:30,a8:bd:27:4c:bd:32,20:a6:cd:42:0b:e3,a8:bd:27:4c:bd:31,00:4e:35:de:e1:01,00:4e:35:de:e1:02,44:48:c1:91:95:b3,44:48:c1:91:95:b2,b4:5d:50:e1:92:21,b4:5d:50:e1:92:22,b4:5d:50:e1:92:20,44:48:c1:91:95:b0,44:48:c1:91:95:b1,38:17:c3:1f:08:40,38:17:c3:1f:08:41,38:17:c3:1f:08:42,00:4e:35:de:d7:52,00:4e:35:de:d7:53,00:4e:35:de:d7:51,00:4e:35:de:d7:50,38:17:c3:19:71:92,00:4e:35:de:d7:43,00:4e:35:df:0e:12,00:4e:35:df:0e:11,00:4e:35:df:0e:10,38:17:c3:19:36:30,38:17:c3:19:36:32,38:17:c3:19:36:31,a8:bd:27:4c:bd:21,a8:bd:27:4c:bd:20,a8:bd:27:4c:bd:22,00:4e:35:df:0e:01,00:4e:35:df:0e:00,00:4e:35:df:0e:02,38:17:c3:24:4f:12,38:17:c3:24:4f:10,38:17:c3:24:4f:11,38:17:c3:24:58:a2,38:17:c3:1b:08:b0,38:17:c3:1b:08:b2,38:17:c3:1b:08:b1,38:17:c3:24:4f:02,00:4e:35:df:27:12,38:17:c3:1b:08:a2,00:4e:35:de:d7:42,00:4e:35:de:d7:40,x,y,timestamp
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-93,-63,-80,-78,-77,-77,-100,-100,-100,-100,-100,-100,-86,-88,-100,-88,-87,-87,-86,-100,-91,-100,-100,-100,-100,-100,-100,-90,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-86,-100,-100,-73,-100,-100,-100,-100,-78,-100,-100,-73,-73,-100,-100,-100,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-55,-57,-100,-57,-78,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-84,-84,-84,-100,-100,-100,-66,-65,-65,-88,-88,-87,-100,-100,-100,-100,-88,-87,-88,-100,-92,-100,-100,-100,529,5,6017222542443
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-93,-65,-81,-77,-77,-79,-100,-100,-100,-100,-100,-100,-86,-89,-100,-88,-90,-86,-86,-100,-91,-100,-100,-100,-100,-100,-100,-90,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-79,-100,-100,-73,-100,-100,-100,-100,-78,-100,-100,-73,-73,-100,-100,-100,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-57,-34,-100,-54,-76,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-85,-84,-84,-100,-100,-100,-66,-66,-65,-88,-88,-87,-100,-100,-100,-100,-87,-88,-88,-100,-92,-100,-100,-100,529,5,6020978226973
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-93,-69,-84,-81,-81,-82,-100,-100,-100,-100,-100,-100,-86,-87,-100,-86,-88,-86,-86,-100,-91,-100,-100,-100,-100,-100,-100,-90,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-82,-100,-100,-76,-100,-100,-100,-100,-77,-100,-100,-77,-76,-100,-100,-100,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-56,-55,-100,-56,-81,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-86,-87,-87,-100,-100,-100,-75,-75,-75,-88,-88,-87,-100,-100,-100,-100,-89,-87,-86,-100,-92,-100,-100,-100,546,5,6059248735187
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-93,-66,-82,-84,-83,-83,-100,-100,-100,-100,-100,-100,-86,-88,-100,-87,-87,-89,-86,-100,-91,-100,-100,-100,-100,-100,-100,-90,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-85,-100,-100,-77,-100,-100,-100,-100,-79,-100,-100,-77,-77,-100,-100,-100,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-57,-56,-100,-55,-81,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-86,-85,-87,-100,-100,-100,-75,-74,-74,-88,-88,-87,-100,-100,-100,-100,-88,-87,-86,-100,-92,-92,-100,-100,546,5,6062994146019
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-93,-66,-81,-82,-81,-81,-100,-100,-100,-100,-100,-100,-85,-86,-100,-86,-86,-85,-86,-100,-91,-100,-100,-100,-100,-100,-100,-90,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-84,-100,-100,-80,-100,-100,-100,-100,-81,-100,-100,-80,-79,-100,-100,-100,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-56,-56,-100,-58,-80,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-85,-85,-85,-100,-100,-100,-73,-73,-74,-88,-88,-87,-100,-100,-100,-100,-86,-87,-88,-100,-92,-92,-100,-100,546,5,6066749522268
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-93,-69,-82,-83,-83,-83,-100,-100,-100,-100,-100,-100,-85,-86,-100,-85,-86,-88,-87,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-85,-100,-100,-76,-100,-100,-100,-100,-81,-100,-100,-77,-77,-100,-100,-100,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-55,-54,-100,-54,-78,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-88,-87,-86,-100,-100,-100,-75,-75,-73,-88,-88,-87,-100,-100,-100,-100,-87,-86,-86,-100,-92,-92,-100,-100,546,5,6070514977579
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-93,-69,-82,-78,-78,-78,-100,-100,-100,-100,-100,-100,-86,-87,-100,-87,-86,-85,-87,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-82,-100,-100,-78,-100,-100,-100,-100,-91,-100,-100,-77,-77,-100,-100,-100,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-56,-58,-100,-56,-78,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-86,-87,-86,-100,-100,-100,-74,-74,-74,-88,-88,-87,-100,-100,-100,-100,-88,-88,-87,-100,-100,-92,-100,-100,546,5,6074168841275
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-93,-68,-82,-81,-80,-80,-100,-100,-100,-100,-100,-100,-86,-87,-100,-87,-88,-85,-87,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-87,-100,-100,-78,-100,-100,-100,-100,-77,-100,-100,-79,-77,-100,-100,-100,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-57,-55,-100,-55,-78,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-87,-87,-88,-100,-100,-100,-73,-75,-75,-88,-88,-87,-100,-100,-100,-100,-87,-88,-89,-100,-100,-92,-100,-100,546,5,6077925199295
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-81,-93,-66,-79,-80,-80,-80,-100,-100,-100,-100,-100,-100,-86,-87,-100,-87,-88,-85,-87,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-92,-100,-85,-100,-100,-76,-100,-100,-100,-100,-77,-100,-100,-77,-77,-100,-100,-100,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-61,-61,-100,-60,-77,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-81,-81,-80,-100,-100,-100,-69,-73,-72,-85,-84,-84,-100,-100,-100,-100,-86,-85,-86,-100,-100,-92,-100,-100,563,5,6119232858706
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-81,-93,-67,-79,-80,-81,-81,-100,-100,-100,-100,-100,-100,-86,-87,-100,-87,-88,-85,-87,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-91,-100,-85,-100,-100,-76,-100,-100,-100,-100,-78,-100,-100,-75,-76,-100,-100,-100,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-62,-59,-100,-64,-77,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-82,-82,-81,-100,-100,-100,-72,-70,-72,-84,-84,-83,-100,-100,-100,-100,-86,-87,-86,-100,-100,-92,-100,-100,563,5,6122974762923
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-81,-100,-67,-81,-82,-80,-81,-100,-100,-100,-100,-100,-100,-86,-87,-100,-87,-88,-85,-87,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-90,-100,-90,-100,-100,-79,-100,-100,-100,-100,-78,-100,-100,-79,-80,-100,-100,-100,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-63,-62,-100,-59,-75,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-81,-80,-100,-100,-100,-72,-72,-72,-85,-84,-84,-100,-100,-100,-100,-88,-87,-86,-100,-100,-92,-100,-100,563,5,6126724682557
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-86,-100,-67,-82,-84,-85,-86,-100,-100,-100,-100,-100,-100,-86,-87,-100,-87,-88,-85,-87,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-90,-100,-89,-100,-100,-83,-100,-100,-100,-100,-79,-100,-100,-82,-82,-100,-100,-100,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-61,-100,-63,-79,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-80,-78,-100,-100,-100,-72,-72,-72,-86,-85,-85,-100,-100,-100,-100,-89,-87,-86,-100,-100,-92,-100,-100,563,5,6130467510785
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-86,-100,-67,-82,-82,-82,-82,-100,-100,-100,-100,-100,-100,-86,-87,-100,-87,-88,-85,-87,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-90,-100,-88,-100,-100,-76,-100,-100,-100,-100,-79,-100,-100,-77,-77,-100,-100,-100,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-62,-60,-100,-60,-78,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-80,-81,-100,-100,-100,-70,-70,-71,-86,-85,-86,-100,-100,-100,-100,-89,-87,-87,-100,-100,-92,-100,-100,563,5,6134207380784
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-81,-100,-67,-82,-87,-87,-86,-100,-100,-100,-100,-100,-100,-86,-87,-100,-87,-88,-85,-87,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-94,-100,-100,-100,-100,-90,-100,-87,-100,-100,-77,-100,-100,-100,-100,-78,-100,-100,-77,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-63,-62,-100,-61,-75,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-80,-81,-100,-100,-100,-70,-71,-70,-85,-84,-86,-100,-100,-100,-100,-88,-88,-87,-100,-100,-92,-100,-100,563,5,6137952026772
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-86,-100,-63,-85,-87,-87,-86,-100,-100,-100,-100,-100,-100,-86,-87,-100,-87,-88,-89,-87,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-88,-88,-88,-100,-88,-100,-100,-75,-100,-100,-100,-100,-78,-100,-100,-76,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-60,-61,-100,-61,-77,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-81,-82,-82,-100,-100,-100,-81,-80,-81,-85,-84,-86,-100,-100,-100,-100,-88,-87,-89,-100,-100,-92,-100,-100,580,5,6174365888998
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-85,-91,-62,-85,-83,-84,-83,-100,-100,-100,-100,-100,-100,-86,-87,-100,-87,-88,-90,-87,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-87,-87,-88,-100,-86,-100,-100,-76,-100,-100,-100,-100,-81,-100,-100,-77,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-61,-61,-100,-59,-81,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-83,-83,-83,-100,-100,-100,-82,-80,-82,-84,-86,-85,-100,-100,-100,-100,-88,-87,-87,-100,-100,-92,-100,-100,580,5,6178122602277
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-86,-92,-63,-85,-82,-82,-82,-100,-100,-100,-100,-100,-100,-86,-87,-100,-87,-88,-92,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-88,-89,-87,-100,-88,-100,-100,-76,-100,-100,-100,-100,-78,-100,-100,-75,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-60,-58,-100,-61,-80,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-86,-85,-85,-100,-100,-100,-82,-82,-81,-85,-85,-85,-100,-100,-100,-100,-89,-87,-87,-100,-100,-92,-100,-100,580,5,6181874332641
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-85,-90,-64,-85,-84,-84,-84,-100,-100,-100,-100,-100,-100,-86,-87,-100,-87,-88,-90,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-87,-86,-88,-100,-92,-100,-100,-74,-100,-100,-100,-100,-79,-100,-100,-73,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-60,-60,-100,-61,-78,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-82,-82,-82,-100,-100,-100,-80,-80,-80,-85,-85,-85,-100,-100,-100,-100,-88,-88,-88,-100,-100,-92,-100,-100,580,5,6185628259983
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-85,-91,-64,-86,-86,-87,-86,-100,-100,-100,-100,-100,-100,-86,-87,-100,-87,-88,-91,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-87,-88,-87,-100,-89,-100,-100,-73,-100,-100,-100,-94,-78,-100,-100,-73,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-61,-58,-100,-60,-80,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-83,-83,-83,-100,-100,-100,-82,-96,-81,-85,-86,-85,-100,-100,-100,-100,-88,-90,-89,-100,-100,-92,-100,-100,580,5,6189396676908
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-87,-91,-64,-85,-84,-85,-84,-100,-100,-100,-100,-100,-100,-86,-87,-100,-87,-88,-91,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-87,-88,-88,-100,-86,-100,-100,-72,-100,-100,-100,-94,-80,-100,-100,-73,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-61,-59,-100,-58,-80,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-83,-82,-84,-100,-100,-100,-82,-82,-81,-84,-84,-84,-100,-100,-100,-100,-89,-90,-89,-100,-100,-92,-100,-100,580,5,6193154024355
